Datum;Uhrzeit;Gesamt[MWh]
24.02.2020;08:45;16.192
24.02.2020;09:00;16.337
24.02.2020;09:15;16.449
24.02.2020;09:30;16.625
24.02.2020;09:45;16.652
24.02.2020;10:00;16.556
24.02.2020;10:15;16.521
24.02.2020;10:30;16.668
24.02.2020;10:45;16.767
24.02.2020;11:00;16.895
24.02.2020;11:15;16.964
24.02.2020;11:30;16.999
24.02.2020;11:45;17.044
24.02.2020;12:00;17.155
24.02.2020;12:15;17.151
24.02.2020;12:30;17.169
24.02.2020;12:45;17.190
24.02.2020;13:00;17.153
24.02.2020;13:15;17.050
24.02.2020;13:30;16.921
24.02.2020;13:45;16.866
24.02.2020;14:00;16.939
24.02.2020;14:15;17.000
24.02.2020;14:30;16.956
24.02.2020;14:45;16.877
24.02.2020;15:00;16.805
24.02.2020;15:15;16.709
24.02.2020;15:30;16.630
24.02.2020;15:45;16.518
24.02.2020;16:00;16.412
24.02.2020;16:15;16.229
24.02.2020;16:30;16.158
24.02.2020;16:45;16.292
24.02.2020;17:00;16.578
24.02.2020;17:15;16.649
24.02.2020;17:30;16.715
24.02.2020;17:45;16.966
24.02.2020;18:00;17.152
24.02.2020;18:15;17.311
24.02.2020;18:30;17.405
24.02.2020;18:45;17.487
24.02.2020;19:00;17.270
24.02.2020;19:15;17.116
24.02.2020;19:30;16.913
24.02.2020;19:45;16.765
24.02.2020;20:00;16.534
24.02.2020;20:15;16.188
24.02.2020;20:30;15.932
24.02.2020;20:45;15.577
24.02.2020;21:00;15.344
24.02.2020;21:15;15.205
24.02.2020;21:30;15.081
24.02.2020;21:45;14.814
24.02.2020;22:00;14.811
24.02.2020;22:15;14.756
24.02.2020;22:30;14.646
24.02.2020;22:45;14.416
24.02.2020;23:00;13.973
24.02.2020;23:15;13.754
24.02.2020;23:30;13.448
24.02.2020;23:45;13.198
25.02.2020;00:00;12.808
25.02.2020;00:15;12.730
25.02.2020;00:30;12.530
25.02.2020;00:45;12.365
25.02.2020;01:00;12.196
25.02.2020;01:15;12.058
25.02.2020;01:30;12.098
25.02.2020;01:45;11.992
25.02.2020;02:00;11.904
25.02.2020;02:15;11.924
25.02.2020;02:30;11.910
25.02.2020;02:45;11.957
25.02.2020;03:00;12.004
25.02.2020;03:15;11.909
25.02.2020;03:30;11.939
25.02.2020;03:45;12.128
25.02.2020;04:00;12.249
25.02.2020;04:15;12.219
25.02.2020;04:30;12.329
25.02.2020;04:45;12.494
25.02.2020;05:00;12.894
25.02.2020;05:15;13.081
25.02.2020;05:30;13.197
25.02.2020;05:45;13.604
25.02.2020;06:00;14.359
25.02.2020;06:15;14.838
25.02.2020;06:30;15.379
25.02.2020;06:45;15.742
25.02.2020;07:00;16.057
25.02.2020;07:15;16.202
25.02.2020;07:30;16.386
25.02.2020;07:45;16.520
25.02.2020;08:00;16.708
25.02.2020;08:15;16.780
25.02.2020;08:30;16.764
25.02.2020;08:45;16.767
25.02.2020;09:00;16.778
25.02.2020;09:15;16.758
25.02.2020;09:30;16.853
25.02.2020;09:45;17.007
25.02.2020;10:00;17.258
25.02.2020;10:15;17.273
25.02.2020;10:30;17.287
25.02.2020;10:45;17.351
25.02.2020;11:00;17.627
25.02.2020;11:15;17.905
25.02.2020;11:30;17.849
25.02.2020;11:45;17.745
25.02.2020;12:00;17.422
25.02.2020;12:15;17.296
25.02.2020;12:30;17.366
25.02.2020;12:45;17.306
25.02.2020;13:00;17.140
25.02.2020;13:15;17.044
25.02.2020;13:30;17.021
25.02.2020;13:45;16.804
25.02.2020;14:00;17.039
25.02.2020;14:15;17.023
25.02.2020;14:30;16.994
25.02.2020;14:45;16.869
25.02.2020;15:00;16.789
25.02.2020;15:15;16.759
25.02.2020;15:30;16.612
25.02.2020;15:45;16.495
25.02.2020;16:00;16.406
25.02.2020;16:15;16.362
25.02.2020;16:30;16.243
25.02.2020;16:45;16.352
25.02.2020;17:00;16.532
25.02.2020;17:15;16.577
25.02.2020;17:30;16.766
25.02.2020;17:45;16.943
25.02.2020;18:00;17.159
25.02.2020;18:15;17.334
25.02.2020;18:30;17.432
25.02.2020;18:45;17.410
25.02.2020;19:00;17.233
25.02.2020;19:15;17.085
25.02.2020;19:30;17.032
25.02.2020;19:45;16.876
25.02.2020;20:00;16.549
25.02.2020;20:15;16.260
25.02.2020;20:30;15.868
25.02.2020;20:45;15.606
25.02.2020;21:00;15.389
25.02.2020;21:15;15.291
25.02.2020;21:30;15.188
25.02.2020;21:45;14.998
25.02.2020;22:00;14.973
25.02.2020;22:15;14.811
25.02.2020;22:30;14.469
25.02.2020;22:45;14.175
25.02.2020;23:00;13.955
25.02.2020;23:15;13.700
25.02.2020;23:30;13.497
25.02.2020;23:45;13.316
26.02.2020;00:00;12.993
26.02.2020;00:15;12.888
26.02.2020;00:30;12.867
26.02.2020;00:45;12.680
26.02.2020;01:00;12.604
26.02.2020;01:15;12.543
26.02.2020;01:30;12.424
26.02.2020;01:45;12.319
26.02.2020;02:00;12.375
26.02.2020;02:15;12.378
26.02.2020;02:30;12.385
26.02.2020;02:45;12.461
26.02.2020;03:00;12.566
26.02.2020;03:15;12.585
26.02.2020;03:30;12.559
26.02.2020;03:45;12.611
26.02.2020;04:00;12.822
26.02.2020;04:15;12.877
26.02.2020;04:30;13.010
26.02.2020;04:45;13.135
26.02.2020;05:00;13.428
26.02.2020;05:15;13.557
26.02.2020;05:30;13.705
26.02.2020;05:45;14.065
26.02.2020;06:00;14.751
26.02.2020;06:15;15.261
26.02.2020;06:30;15.686
26.02.2020;06:45;15.990
26.02.2020;07:00;16.369
26.02.2020;07:15;16.468
26.02.2020;07:30;16.567
26.02.2020;07:45;16.884
26.02.2020;08:00;16.925
26.02.2020;08:15;17.077
26.02.2020;08:30;17.190
26.02.2020;08:45;17.214
26.02.2020;09:00;17.188
26.02.2020;09:15;17.283
26.02.2020;09:30;17.322
26.02.2020;09:45;17.397
26.02.2020;10:00;17.485
26.02.2020;10:15;17.495
26.02.2020;10:30;17.613
26.02.2020;10:45;17.743
26.02.2020;11:00;17.876
26.02.2020;11:15;18.007
26.02.2020;11:30;17.982
26.02.2020;11:45;18.003
26.02.2020;12:00;17.880
26.02.2020;12:15;17.821
26.02.2020;12:30;17.825
26.02.2020;12:45;17.743
26.02.2020;13:00;17.667
26.02.2020;13:15;17.634
26.02.2020;13:30;17.635
26.02.2020;13:45;17.474
26.02.2020;14:00;17.526
26.02.2020;14:15;17.581
26.02.2020;14:30;17.360
26.02.2020;14:45;17.385
26.02.2020;15:00;17.392
26.02.2020;15:15;17.272
26.02.2020;15:30;17.220
26.02.2020;15:45;17.135
26.02.2020;16:00;16.970
26.02.2020;16:15;16.884
26.02.2020;16:30;16.901
26.02.2020;16:45;16.936
26.02.2020;17:00;16.956
26.02.2020;17:15;16.921
26.02.2020;17:30;17.140
26.02.2020;17:45;17.328
26.02.2020;18:00;17.557
26.02.2020;18:15;17.668
26.02.2020;18:30;17.712
26.02.2020;18:45;17.675
26.02.2020;19:00;17.466
26.02.2020;19:15;17.307
26.02.2020;19:30;17.214
26.02.2020;19:45;16.989
26.02.2020;20:00;16.795
26.02.2020;20:15;16.407
26.02.2020;20:30;16.148
26.02.2020;20:45;15.925
26.02.2020;21:00;15.832
26.02.2020;21:15;15.712
26.02.2020;21:30;15.470
26.02.2020;21:45;15.257
26.02.2020;22:00;15.198
26.02.2020;22:15;15.024
26.02.2020;22:30;14.771
26.02.2020;22:45;14.594
26.02.2020;23:00;14.293
26.02.2020;23:15;14.022
26.02.2020;23:30;13.779
26.02.2020;23:45;13.594
27.02.2020;00:00;13.345
27.02.2020;00:15;13.277
27.02.2020;00:30;13.219
27.02.2020;00:45;13.089
27.02.2020;01:00;12.992
27.02.2020;01:15;12.925
27.02.2020;01:30;12.865
27.02.2020;01:45;12.831
27.02.2020;02:00;12.693
27.02.2020;02:15;12.627
27.02.2020;02:30;12.596
27.02.2020;02:45;12.698
27.02.2020;03:00;12.787
27.02.2020;03:15;12.687
27.02.2020;03:30;12.735
27.02.2020;03:45;12.823
27.02.2020;04:00;12.915
27.02.2020;04:15;13.123
27.02.2020;04:30;13.213
27.02.2020;04:45;13.374
27.02.2020;05:00;13.621
27.02.2020;05:15;13.917
27.02.2020;05:30;14.181
27.02.2020;05:45;14.501
27.02.2020;06:00;15.226
27.02.2020;06:15;15.654
27.02.2020;06:30;15.968
27.02.2020;06:45;16.293
27.02.2020;07:00;16.546
27.02.2020;07:15;16.706
27.02.2020;07:30;16.861
27.02.2020;07:45;17.008
27.02.2020;08:00;17.035
27.02.2020;08:15;17.207
27.02.2020;08:30;17.255
27.02.2020;08:45;17.231
27.02.2020;09:00;17.267
27.02.2020;09:15;17.367
27.02.2020;09:30;17.476
27.02.2020;09:45;17.578
27.02.2020;10:00;17.583
27.02.2020;10:15;17.605
27.02.2020;10:30;17.742
27.02.2020;10:45;17.920
27.02.2020;11:00;18.141
27.02.2020;11:15;18.328
27.02.2020;11:30;18.334
27.02.2020;11:45;18.346
27.02.2020;12:00;18.262
27.02.2020;12:15;18.184
27.02.2020;12:30;18.065
27.02.2020;12:45;17.931
27.02.2020;13:00;18.086
27.02.2020;13:15;17.928
27.02.2020;13:30;17.729
27.02.2020;13:45;17.601
27.02.2020;14:00;17.585
27.02.2020;14:15;17.562
27.02.2020;14:30;17.522
27.02.2020;14:45;17.418
27.02.2020;15:00;17.503
27.02.2020;15:15;17.434
27.02.2020;15:30;17.286
27.02.2020;15:45;17.232
27.02.2020;16:00;17.348
27.02.2020;16:15;17.303
27.02.2020;16:30;17.252
27.02.2020;16:45;17.281
27.02.2020;17:00;17.419
27.02.2020;17:15;17.509
27.02.2020;17:30;17.584
27.02.2020;17:45;17.716
27.02.2020;18:00;17.818
27.02.2020;18:15;17.880
27.02.2020;18:30;17.890
27.02.2020;18:45;17.902
27.02.2020;19:00;17.964
27.02.2020;19:15;17.845
27.02.2020;19:30;17.770
27.02.2020;19:45;17.622
27.02.2020;20:00;17.417
27.02.2020;20:15;17.050
27.02.2020;20:30;16.820
27.02.2020;20:45;16.598
27.02.2020;21:00;16.322
27.02.2020;21:15;16.219
27.02.2020;21:30;16.061
27.02.2020;21:45;15.940
27.02.2020;22:00;15.747
27.02.2020;22:15;15.444
27.02.2020;22:30;15.152
27.02.2020;22:45;14.914
27.02.2020;23:00;14.744
27.02.2020;23:15;14.473
27.02.2020;23:30;14.182
27.02.2020;23:45;14.110
28.02.2020;00:00;13.694
28.02.2020;00:15;13.505
28.02.2020;00:30;13.513
28.02.2020;00:45;13.457
28.02.2020;01:00;13.339
28.02.2020;01:15;13.257
28.02.2020;01:30;13.226
28.02.2020;01:45;13.217
28.02.2020;02:00;13.078
28.02.2020;02:15;13.089
28.02.2020;02:30;13.168
28.02.2020;02:45;13.193
28.02.2020;03:00;13.075
28.02.2020;03:15;13.041
28.02.2020;03:30;13.040
28.02.2020;03:45;13.094
28.02.2020;04:00;13.149
28.02.2020;04:15;13.203
28.02.2020;04:30;13.295
28.02.2020;04:45;13.432
28.02.2020;05:00;13.686
28.02.2020;05:15;13.849
28.02.2020;05:30;14.152
28.02.2020;05:45;14.500
28.02.2020;06:00;14.950
28.02.2020;06:15;15.393
28.02.2020;06:30;15.728
28.02.2020;06:45;16.012
28.02.2020;07:00;16.157
28.02.2020;07:15;16.278
28.02.2020;07:30;16.437
28.02.2020;07:45;16.648
28.02.2020;08:00;16.780
28.02.2020;08:15;16.931
28.02.2020;08:30;17.021
28.02.2020;08:45;17.047
28.02.2020;09:00;17.057
28.02.2020;09:15;17.109
28.02.2020;09:30;17.094
28.02.2020;09:45;17.185
28.02.2020;10:00;17.320
28.02.2020;10:15;17.435
28.02.2020;10:30;17.458
28.02.2020;10:45;17.492
28.02.2020;11:00;17.808
28.02.2020;11:15;17.771
28.02.2020;11:30;17.844
28.02.2020;11:45;17.710
28.02.2020;12:00;17.567
28.02.2020;12:15;17.435
28.02.2020;12:30;17.387
28.02.2020;12:45;17.242
28.02.2020;13:00;17.208
28.02.2020;13:15;16.981
28.02.2020;13:30;16.840
28.02.2020;13:45;16.681
28.02.2020;14:00;16.720
28.02.2020;14:15;16.607
28.02.2020;14:30;16.460
28.02.2020;14:45;16.478
28.02.2020;15:00;16.421
28.02.2020;15:15;16.281
28.02.2020;15:30;16.115
28.02.2020;15:45;15.956
28.02.2020;16:00;15.848
28.02.2020;16:15;15.822
28.02.2020;16:30;15.921
28.02.2020;16:45;16.058
28.02.2020;17:00;16.370
28.02.2020;17:15;16.460
28.02.2020;17:30;16.425
28.02.2020;17:45;16.588
28.02.2020;18:00;16.857
28.02.2020;18:15;17.034
28.02.2020;18:30;17.119
28.02.2020;18:45;17.136
28.02.2020;19:00;17.060
28.02.2020;19:15;16.979
28.02.2020;19:30;16.876
28.02.2020;19:45;16.767
28.02.2020;20:00;16.416
28.02.2020;20:15;16.118
28.02.2020;20:30;15.928
28.02.2020;20:45;15.689
28.02.2020;21:00;15.553
28.02.2020;21:15;15.406
28.02.2020;21:30;15.171
28.02.2020;21:45;14.976
28.02.2020;22:00;15.004
28.02.2020;22:15;14.852
28.02.2020;22:30;14.527
28.02.2020;22:45;14.379
28.02.2020;23:00;14.016
28.02.2020;23:15;13.760
28.02.2020;23:30;13.637
28.02.2020;23:45;13.415
29.02.2020;00:00;12.972
29.02.2020;00:15;12.681
29.02.2020;00:30;12.570
29.02.2020;00:45;12.371
29.02.2020;01:00;12.259
29.02.2020;01:15;12.188
29.02.2020;01:30;12.170
29.02.2020;01:45;12.010
29.02.2020;02:00;11.839
29.02.2020;02:15;11.740
29.02.2020;02:30;11.761
29.02.2020;02:45;11.863
29.02.2020;03:00;11.655
29.02.2020;03:15;11.461
29.02.2020;03:30;11.547
29.02.2020;03:45;11.607
29.02.2020;04:00;11.607
29.02.2020;04:15;11.443
29.02.2020;04:30;11.441
29.02.2020;04:45;11.457
29.02.2020;05:00;11.484
29.02.2020;05:15;11.445
29.02.2020;05:30;11.392
29.02.2020;05:45;11.436
29.02.2020;06:00;11.438
29.02.2020;06:15;11.470
29.02.2020;06:30;11.586
29.02.2020;06:45;11.742
29.02.2020;07:00;12.047
29.02.2020;07:15;12.398
29.02.2020;07:30;12.523
29.02.2020;07:45;12.778
29.02.2020;08:00;13.018
29.02.2020;08:15;13.289
29.02.2020;08:30;13.382
29.02.2020;08:45;13.549
29.02.2020;09:00;13.736
29.02.2020;09:15;13.957
29.02.2020;09:30;14.063
29.02.2020;09:45;14.176
29.02.2020;10:00;14.152
29.02.2020;10:15;14.216
29.02.2020;10:30;14.266
29.02.2020;10:45;14.298
29.02.2020;11:00;14.371
29.02.2020;11:15;14.532
29.02.2020;11:30;14.488
29.02.2020;11:45;14.457
29.02.2020;12:00;14.474
29.02.2020;12:15;14.376
29.02.2020;12:30;14.135
29.02.2020;12:45;14.168
29.02.2020;13:00;14.120
29.02.2020;13:15;14.122
29.02.2020;13:30;14.384
29.02.2020;13:45;14.275
29.02.2020;14:00;14.146
29.02.2020;14:15;13.994
29.02.2020;14:30;13.844
29.02.2020;14:45;13.809
29.02.2020;15:00;13.902
29.02.2020;15:15;13.890
29.02.2020;15:30;13.828
29.02.2020;15:45;13.801
29.02.2020;16:00;13.713
29.02.2020;16:15;13.664
29.02.2020;16:30;13.850
29.02.2020;16:45;13.976
29.02.2020;17:00;14.184
29.02.2020;17:15;14.219
29.02.2020;17:30;14.345
29.02.2020;17:45;14.519
29.02.2020;18:00;14.956
29.02.2020;18:15;15.104
29.02.2020;18:30;15.144
29.02.2020;18:45;15.149
29.02.2020;19:00;14.842
29.02.2020;19:15;14.691
29.02.2020;19:30;14.509
29.02.2020;19:45;14.399
29.02.2020;20:00;14.019
29.02.2020;20:15;13.681
29.02.2020;20:30;13.577
29.02.2020;20:45;13.330
29.02.2020;21:00;13.233
29.02.2020;21:15;13.106
29.02.2020;21:30;12.979
29.02.2020;21:45;12.819
29.02.2020;22:00;12.937
29.02.2020;22:15;12.873
29.02.2020;22:30;12.646
29.02.2020;22:45;12.516
29.02.2020;23:00;12.285
29.02.2020;23:15;12.055
29.02.2020;23:30;11.865
29.02.2020;23:45;11.177
01.03.2020;00:00;11.501
01.03.2020;00:15;11.207
01.03.2020;00:30;11.153
01.03.2020;00:45;11.034
01.03.2020;01:00;10.879
01.03.2020;01:15;10.872
01.03.2020;01:30;10.867
01.03.2020;01:45;10.766
01.03.2020;02:00;10.703
01.03.2020;02:15;10.720
01.03.2020;02:30;10.668
01.03.2020;02:45;10.658
01.03.2020;03:00;10.549
01.03.2020;03:15;10.545
01.03.2020;03:30;10.530
01.03.2020;03:45;10.519
01.03.2020;04:00;10.672
01.03.2020;04:15;10.628
01.03.2020;04:30;10.627
01.03.2020;04:45;10.612
01.03.2020;05:00;10.572
01.03.2020;05:15;10.548
01.03.2020;05:30;10.551
01.03.2020;05:45;10.501
01.03.2020;06:00;10.458
01.03.2020;06:15;10.450
01.03.2020;06:30;10.486
01.03.2020;06:45;10.519
01.03.2020;07:00;10.607
01.03.2020;07:15;10.654
01.03.2020;07:30;10.809
01.03.2020;07:45;11.203
01.03.2020;08:00;11.341
01.03.2020;08:15;11.609
01.03.2020;08:30;11.804
01.03.2020;08:45;11.970
01.03.2020;09:00;12.151
01.03.2020;09:15;12.234
01.03.2020;09:30;12.333
01.03.2020;09:45;12.606
01.03.2020;10:00;12.761
01.03.2020;10:15;13.009
01.03.2020;10:30;13.693
01.03.2020;10:45;13.897
01.03.2020;11:00;14.006
01.03.2020;11:15;14.229
01.03.2020;11:30;14.371
01.03.2020;11:45;14.326
01.03.2020;12:00;14.413
01.03.2020;12:15;14.493
01.03.2020;12:30;14.222
01.03.2020;12:45;13.954
01.03.2020;13:00;13.876
01.03.2020;13:15;13.664
01.03.2020;13:30;13.468
01.03.2020;13:45;13.320
01.03.2020;14:00;13.005
01.03.2020;14:15;12.931
01.03.2020;14:30;12.825
01.03.2020;14:45;12.908
01.03.2020;15:00;12.911
01.03.2020;15:15;12.842
01.03.2020;15:30;12.855
01.03.2020;15:45;12.785
01.03.2020;16:00;12.841
01.03.2020;16:15;12.775
01.03.2020;16:30;12.999
01.03.2020;16:45;13.190
01.03.2020;17:00;13.388
01.03.2020;17:15;13.366
01.03.2020;17:30;13.481
01.03.2020;17:45;13.648
01.03.2020;18:00;14.029
01.03.2020;18:15;14.264
01.03.2020;18:30;14.485
01.03.2020;18:45;14.425
01.03.2020;19:00;14.398
01.03.2020;19:15;14.251
01.03.2020;19:30;14.169
01.03.2020;19:45;14.136
01.03.2020;20:00;13.976
01.03.2020;20:15;13.762
01.03.2020;20:30;13.450
01.03.2020;20:45;13.313
01.03.2020;21:00;13.283
01.03.2020;21:15;13.246
01.03.2020;21:30;13.079
01.03.2020;21:45;13.069
01.03.2020;22:00;13.310
01.03.2020;22:15;13.207
01.03.2020;22:30;13.151
01.03.2020;22:45;12.972
01.03.2020;23:00;12.752
01.03.2020;23:15;12.622
01.03.2020;23:30;12.553
01.03.2020;23:45;12.430
02.03.2020;00:00;12.256
02.03.2020;00:15;12.042
02.03.2020;00:30;11.878
02.03.2020;00:45;11.763
02.03.2020;01:00;11.726
02.03.2020;01:15;11.660
02.03.2020;01:30;11.553
02.03.2020;01:45;11.474
02.03.2020;02:00;11.346
02.03.2020;02:15;11.361
02.03.2020;02:30;11.422
02.03.2020;02:45;11.504
02.03.2020;03:00;11.540
02.03.2020;03:15;11.568
02.03.2020;03:30;11.608
02.03.2020;03:45;11.697
02.03.2020;04:00;11.878
02.03.2020;04:15;12.003
02.03.2020;04:30;12.212
02.03.2020;04:45;12.435
02.03.2020;05:00;12.775
02.03.2020;05:15;13.058
02.03.2020;05:30;13.443
02.03.2020;05:45;13.836
02.03.2020;06:00;14.553
02.03.2020;06:15;15.133
02.03.2020;06:30;15.691
02.03.2020;06:45;16.006
02.03.2020;07:00;16.188
02.03.2020;07:15;16.398
02.03.2020;07:30;16.513
02.03.2020;07:45;16.787
02.03.2020;08:00;16.714
02.03.2020;08:15;16.783
02.03.2020;08:30;16.955
02.03.2020;08:45;16.924
02.03.2020;09:00;16.785
02.03.2020;09:15;16.804
02.03.2020;09:30;16.864
02.03.2020;09:45;17.009
02.03.2020;10:00;17.018
02.03.2020;10:15;17.066
02.03.2020;10:30;17.251
02.03.2020;10:45;17.255
02.03.2020;11:00;17.229
02.03.2020;11:15;17.223
02.03.2020;11:30;17.326
02.03.2020;11:45;17.339
02.03.2020;12:00;17.126
02.03.2020;12:15;17.114
02.03.2020;12:30;17.112
02.03.2020;12:45;17.116
02.03.2020;13:00;17.304
02.03.2020;13:15;17.217
02.03.2020;13:30;17.046
02.03.2020;13:45;16.954
02.03.2020;14:00;16.817
02.03.2020;14:15;16.885
02.03.2020;14:30;16.907
02.03.2020;14:45;16.739
02.03.2020;15:00;16.969
02.03.2020;15:15;16.831
02.03.2020;15:30;16.766
02.03.2020;15:45;16.740
02.03.2020;16:00;16.694
02.03.2020;16:15;16.567
02.03.2020;16:30;16.600
02.03.2020;16:45;16.574
02.03.2020;17:00;16.644
02.03.2020;17:15;16.612
02.03.2020;17:30;16.666
02.03.2020;17:45;16.869
02.03.2020;18:00;17.083
02.03.2020;18:15;17.284
02.03.2020;18:30;17.370
02.03.2020;18:45;17.379
02.03.2020;19:00;17.254
02.03.2020;19:15;17.203
02.03.2020;19:30;17.041
02.03.2020;19:45;16.893
02.03.2020;20:00;16.552
02.03.2020;20:15;16.276
02.03.2020;20:30;15.961
02.03.2020;20:45;15.817
02.03.2020;21:00;15.671
02.03.2020;21:15;15.459
02.03.2020;21:30;15.254
02.03.2020;21:45;15.101
02.03.2020;22:00;14.979
02.03.2020;22:15;14.756
02.03.2020;22:30;14.468
02.03.2020;22:45;14.227
02.03.2020;23:00;14.000
02.03.2020;23:15;13.674
02.03.2020;23:30;13.392
02.03.2020;23:45;13.290
03.03.2020;00:00;12.924
03.03.2020;00:15;12.836
03.03.2020;00:30;12.698
03.03.2020;00:45;12.561
03.03.2020;01:00;12.406
03.03.2020;01:15;12.291
03.03.2020;01:30;12.235
03.03.2020;01:45;12.205
03.03.2020;02:00;12.135
03.03.2020;02:15;12.046
03.03.2020;02:30;12.114
03.03.2020;02:45;12.117
03.03.2020;03:00;12.241
03.03.2020;03:15;12.272
03.03.2020;03:30;12.376
03.03.2020;03:45;12.454
03.03.2020;04:00;12.487
03.03.2020;04:15;12.588
03.03.2020;04:30;12.716
03.03.2020;04:45;12.919
03.03.2020;05:00;13.147
03.03.2020;05:15;13.353
03.03.2020;05:30;13.717
03.03.2020;05:45;14.003
03.03.2020;06:00;14.618
03.03.2020;06:15;15.151
03.03.2020;06:30;15.574
03.03.2020;06:45;15.847
03.03.2020;07:00;16.142
03.03.2020;07:15;16.297
03.03.2020;07:30;16.473
03.03.2020;07:45;16.583
03.03.2020;08:00;16.811
03.03.2020;08:15;16.897
03.03.2020;08:30;16.967
03.03.2020;08:45;16.960
03.03.2020;09:00;16.868
03.03.2020;09:15;16.891
03.03.2020;09:30;16.962
03.03.2020;09:45;16.984
03.03.2020;10:00;16.938
03.03.2020;10:15;17.052
03.03.2020;10:30;17.143
03.03.2020;10:45;17.218
03.03.2020;11:00;17.298
03.03.2020;11:15;17.379
03.03.2020;11:30;17.449
03.03.2020;11:45;17.399
03.03.2020;12:00;17.149
03.03.2020;12:15;16.927
03.03.2020;12:30;17.032
03.03.2020;12:45;17.070
03.03.2020;13:00;17.039
03.03.2020;13:15;16.947
03.03.2020;13:30;16.919
03.03.2020;13:45;16.821
03.03.2020;14:00;16.759
03.03.2020;14:15;16.710
03.03.2020;14:30;16.683
03.03.2020;14:45;16.630
03.03.2020;15:00;16.608
03.03.2020;15:15;16.404
03.03.2020;15:30;16.310
03.03.2020;15:45;16.146
03.03.2020;16:00;16.098
03.03.2020;16:15;15.946
03.03.2020;16:30;15.850
03.03.2020;16:45;15.759
03.03.2020;17:00;15.833
03.03.2020;17:15;15.948
03.03.2020;17:30;16.065
03.03.2020;17:45;16.216
03.03.2020;18:00;16.477
03.03.2020;18:15;16.718
03.03.2020;18:30;16.968
03.03.2020;18:45;17.096
03.03.2020;19:00;17.105
03.03.2020;19:15;16.869
03.03.2020;19:30;16.713
03.03.2020;19:45;16.485
03.03.2020;20:00;16.249
03.03.2020;20:15;16.052
03.03.2020;20:30;15.780
03.03.2020;20:45;15.568
03.03.2020;21:00;15.417
03.03.2020;21:15;15.265
03.03.2020;21:30;14.983
03.03.2020;21:45;14.708
03.03.2020;22:00;14.628
03.03.2020;22:15;14.454
03.03.2020;22:30;14.202
03.03.2020;22:45;13.981
03.03.2020;23:00;13.756
03.03.2020;23:15;13.479
03.03.2020;23:30;13.255
03.03.2020;23:45;13.132
04.03.2020;00:00;12.925
04.03.2020;00:15;12.788
04.03.2020;00:30;12.733
04.03.2020;00:45;12.672
04.03.2020;01:00;12.500
04.03.2020;01:15;12.407
04.03.2020;01:30;12.374
04.03.2020;01:45;12.351
04.03.2020;02:00;12.222
04.03.2020;02:15;12.082
04.03.2020;02:30;12.106
04.03.2020;02:45;12.129
04.03.2020;03:00;12.291
04.03.2020;03:15;12.381
04.03.2020;03:30;12.426
04.03.2020;03:45;12.483
04.03.2020;04:00;12.545
04.03.2020;04:15;12.643
04.03.2020;04:30;12.784
04.03.2020;04:45;12.849
04.03.2020;05:00;13.168
04.03.2020;05:15;13.244
04.03.2020;05:30;13.491
04.03.2020;05:45;13.857
04.03.2020;06:00;14.333
04.03.2020;06:15;14.919
04.03.2020;06:30;15.348
04.03.2020;06:45;15.664
04.03.2020;07:00;15.926
04.03.2020;07:15;16.182
04.03.2020;07:30;16.375
04.03.2020;07:45;16.555
04.03.2020;08:00;16.692
04.03.2020;08:15;16.812
04.03.2020;08:30;16.791
04.03.2020;08:45;16.797
04.03.2020;09:00;16.779
04.03.2020;09:15;16.732
04.03.2020;09:30;16.762
04.03.2020;09:45;16.851
04.03.2020;10:00;16.903
04.03.2020;10:15;16.879
04.03.2020;10:30;16.904
04.03.2020;10:45;16.970
04.03.2020;11:00;16.963
04.03.2020;11:15;17.152
04.03.2020;11:30;17.246
04.03.2020;11:45;17.292
04.03.2020;12:00;17.312
04.03.2020;12:15;17.279
04.03.2020;12:30;17.314
04.03.2020;12:45;17.275
04.03.2020;13:00;17.135
04.03.2020;13:15;17.055
04.03.2020;13:30;17.022
04.03.2020;13:45;16.820
04.03.2020;14:00;16.721
04.03.2020;14:15;16.742
04.03.2020;14:30;16.635
04.03.2020;14:45;16.619
04.03.2020;15:00;16.706
04.03.2020;15:15;16.612
04.03.2020;15:30;16.523
04.03.2020;15:45;16.416
04.03.2020;16:00;16.273
04.03.2020;16:15;16.194
04.03.2020;16:30;16.109
04.03.2020;16:45;16.111
04.03.2020;17:00;16.209
04.03.2020;17:15;16.252
04.03.2020;17:30;16.407
04.03.2020;17:45;16.397
04.03.2020;18:00;16.598
04.03.2020;18:15;16.751
04.03.2020;18:30;16.928
04.03.2020;18:45;17.072
04.03.2020;19:00;17.104
04.03.2020;19:15;16.964
04.03.2020;19:30;16.807
04.03.2020;19:45;16.552
04.03.2020;20:00;16.188
04.03.2020;20:15;15.945
04.03.2020;20:30;15.589
04.03.2020;20:45;15.380
04.03.2020;21:00;15.300
04.03.2020;21:15;15.138
04.03.2020;21:30;14.875
04.03.2020;21:45;14.694
04.03.2020;22:00;14.705
04.03.2020;22:15;14.515
04.03.2020;22:30;14.165
04.03.2020;22:45;13.897
04.03.2020;23:00;13.596
04.03.2020;23:15;13.398
04.03.2020;23:30;13.264
04.03.2020;23:45;13.070
05.03.2020;00:00;12.881
05.03.2020;00:15;12.872
05.03.2020;00:30;12.751
05.03.2020;00:45;12.652
05.03.2020;01:00;12.380
05.03.2020;01:15;12.309
