Datum;Uhrzeit;Generation_DE GT 3[MW];Generation_DE Block 4[MW];Generation_DE Block 3[MW]
03.02.2020;15:00;-;86;-
03.02.2020;16:00;-;96;-
03.02.2020;17:00;-;105;-
03.02.2020;18:00;-;107;-
03.02.2020;19:00;-;126;-
03.02.2020;20:00;-;103;-
03.02.2020;21:00;-;111;-
03.02.2020;22:00;-;124;-
03.02.2020;23:00;-;0;-
04.02.2020;00:00;-;0;-
04.02.2020;01:00;-;117;-
04.02.2020;02:00;-;121;-
04.02.2020;03:00;-;111;-
04.02.2020;04:00;-;110;-
04.02.2020;05:00;-;112;-
04.02.2020;06:00;-;107;-
04.02.2020;07:00;-;98;-
04.02.2020;08:00;-;108;-
04.02.2020;09:00;-;115;-
04.02.2020;10:00;-;115;-
04.02.2020;11:00;-;125;-
04.02.2020;12:00;-;119;-
04.02.2020;13:00;-;128;-
04.02.2020;14:00;-;121;-
04.02.2020;15:00;-;132;-
04.02.2020;16:00;-;140;-
04.02.2020;17:00;-;157;-
04.02.2020;18:00;-;132;-
04.02.2020;19:00;-;133;-
04.02.2020;20:00;-;125;-
04.02.2020;21:00;-;133;-
04.02.2020;22:00;-;129;-
04.02.2020;23:00;-;0;-
05.02.2020;00:00;-;0;-
05.02.2020;01:00;-;123;-
05.02.2020;02:00;-;127;-
05.02.2020;03:00;-;115;-
05.02.2020;04:00;-;123;-
05.02.2020;05:00;-;124;-
05.02.2020;06:00;-;114;-
05.02.2020;07:00;-;117;-
05.02.2020;08:00;-;117;-
05.02.2020;09:00;-;131;-
05.02.2020;10:00;-;130;-
05.02.2020;11:00;-;124;-
05.02.2020;12:00;-;119;-
05.02.2020;13:00;-;123;-
05.02.2020;14:00;-;138;-
05.02.2020;15:00;-;107;-
05.02.2020;16:00;-;101;-
05.02.2020;17:00;-;121;-
05.02.2020;18:00;-;114;-
05.02.2020;19:00;-;91;-
05.02.2020;20:00;-;60;-
05.02.2020;21:00;-;60;-
05.02.2020;22:00;-;60;-
05.02.2020;23:00;-;0;-
06.02.2020;00:00;-;0;-
06.02.2020;01:00;-;59;-
06.02.2020;02:00;-;59;-
06.02.2020;03:00;-;82;-
06.02.2020;04:00;-;118;-
06.02.2020;05:00;-;110;-
06.02.2020;06:00;-;114;-
06.02.2020;07:00;-;118;-
06.02.2020;08:00;-;98;-
06.02.2020;09:00;-;104;-
06.02.2020;10:00;-;106;-
06.02.2020;11:00;-;107;-
06.02.2020;12:00;-;113;-
06.02.2020;13:00;-;118;-
06.02.2020;14:00;-;122;-
06.02.2020;15:00;-;118;-
06.02.2020;16:00;-;130;-
06.02.2020;17:00;-;120;-
06.02.2020;18:00;-;125;-
06.02.2020;19:00;-;130;-
06.02.2020;20:00;-;118;-
06.02.2020;21:00;-;126;-
06.02.2020;22:00;-;124;-
06.02.2020;23:00;-;0;-
07.02.2020;00:00;-;0;-
07.02.2020;01:00;-;122;-
07.02.2020;02:00;-;118;-
07.02.2020;03:00;-;120;-
07.02.2020;04:00;-;126;-
07.02.2020;05:00;-;111;-
07.02.2020;06:00;-;134;-
07.02.2020;07:00;-;113;-
07.02.2020;08:00;-;110;-
07.02.2020;09:00;-;115;-
07.02.2020;10:00;-;121;-
07.02.2020;11:00;-;108;-
07.02.2020;12:00;-;110;-
07.02.2020;13:00;-;110;-
07.02.2020;14:00;-;132;-
07.02.2020;15:00;-;111;-
07.02.2020;16:00;-;101;-
07.02.2020;17:00;-;110;-
07.02.2020;18:00;-;110;-
07.02.2020;19:00;-;110;-
07.02.2020;20:00;-;110;-
07.02.2020;21:00;-;110;-
07.02.2020;22:00;-;120;-
07.02.2020;23:00;-;0;-
08.02.2020;00:00;-;0;-
08.02.2020;01:00;-;54;-
08.02.2020;02:00;-;54;-
08.02.2020;03:00;-;54;-
08.02.2020;04:00;-;54;-
08.02.2020;05:00;-;54;-
08.02.2020;06:00;-;53;-
08.02.2020;07:00;-;53;-
08.02.2020;08:00;-;54;-
08.02.2020;09:00;-;50;-
08.02.2020;10:00;-;43;-
08.02.2020;11:00;-;43;-
08.02.2020;12:00;-;43;-
08.02.2020;13:00;-;42;-
08.02.2020;14:00;-;42;-
08.02.2020;15:00;-;42;-
08.02.2020;16:00;-;42;-
08.02.2020;17:00;-;42;-
08.02.2020;18:00;-;46;-
08.02.2020;19:00;-;108;-
08.02.2020;20:00;-;114;-
08.02.2020;21:00;-;121;-
08.02.2020;22:00;-;125;-
08.02.2020;23:00;-;0;-
09.02.2020;00:00;-;0;-
09.02.2020;01:00;-;124;-
09.02.2020;02:00;-;111;-
09.02.2020;03:00;-;120;-
09.02.2020;04:00;-;120;-
09.02.2020;05:00;-;120;-
09.02.2020;06:00;-;119;-
09.02.2020;07:00;-;118;-
09.02.2020;08:00;-;111;-
09.02.2020;09:00;-;118;-
09.02.2020;10:00;-;127;-
09.02.2020;11:00;-;137;-
09.02.2020;12:00;-;139;-
09.02.2020;13:00;-;140;-
09.02.2020;14:00;-;132;-
09.02.2020;15:00;-;138;-
09.02.2020;16:00;-;128;-
09.02.2020;17:00;-;129;-
09.02.2020;18:00;-;129;-
09.02.2020;19:00;-;139;-
09.02.2020;20:00;-;138;-
09.02.2020;21:00;-;137;-
09.02.2020;22:00;-;139;-
09.02.2020;23:00;-;0;-
10.02.2020;00:00;-;0;-
10.02.2020;01:00;-;139;-
10.02.2020;02:00;-;128;-
10.02.2020;03:00;-;138;-
10.02.2020;04:00;-;139;-
10.02.2020;05:00;-;139;-
10.02.2020;06:00;-;135;-
10.02.2020;07:00;-;129;-
10.02.2020;08:00;-;134;-
10.02.2020;09:00;-;143;-
10.02.2020;10:00;-;140;-
10.02.2020;11:00;-;139;-
10.02.2020;12:00;-;143;-
10.02.2020;13:00;-;135;-
10.02.2020;14:00;-;133;-
10.02.2020;15:00;-;130;-
10.02.2020;16:00;-;136;-
10.02.2020;17:00;-;118;-
10.02.2020;18:00;-;118;-
10.02.2020;19:00;-;118;-
10.02.2020;20:00;-;118;-
10.02.2020;21:00;-;120;-
10.02.2020;22:00;-;120;-
10.02.2020;23:00;-;0;-
11.02.2020;00:00;-;0;-
11.02.2020;01:00;-;117;-
11.02.2020;02:00;-;117;-
11.02.2020;03:00;-;117;-
11.02.2020;04:00;-;118;-
11.02.2020;05:00;-;132;-
11.02.2020;06:00;-;140;-
11.02.2020;07:00;-;131;-
11.02.2020;08:00;-;132;-
11.02.2020;09:00;-;139;-
11.02.2020;10:00;-;139;-
11.02.2020;11:00;-;135;-
11.02.2020;12:00;-;85;-
11.02.2020;13:00;-;82;-
11.02.2020;14:00;-;81;-
11.02.2020;15:00;-;81;-
11.02.2020;16:00;-;82;-
11.02.2020;17:00;-;119;-
11.02.2020;18:00;-;126;-
11.02.2020;19:00;-;135;-
11.02.2020;20:00;-;141;-
11.02.2020;21:00;-;141;-
11.02.2020;22:00;-;155;-
11.02.2020;23:00;-;0;-
12.02.2020;00:00;-;0;-
12.02.2020;01:00;-;141;-
12.02.2020;02:00;-;142;-
12.02.2020;03:00;-;151;-
12.02.2020;04:00;-;155;-
12.02.2020;05:00;-;154;-
12.02.2020;06:00;-;152;-
12.02.2020;07:00;-;139;-
12.02.2020;08:00;-;151;-
12.02.2020;09:00;-;157;-
12.02.2020;10:00;-;153;-
12.02.2020;11:00;-;135;-
12.02.2020;12:00;-;145;-
12.02.2020;13:00;-;153;-
12.02.2020;14:00;-;158;-
12.02.2020;15:00;-;159;-
12.02.2020;16:00;-;152;-
12.02.2020;17:00;-;154;-
12.02.2020;18:00;-;155;-
12.02.2020;19:00;-;161;-
12.02.2020;20:00;-;162;-
12.02.2020;21:00;-;162;-
12.02.2020;22:00;-;165;-
12.02.2020;23:00;-;0;-
13.02.2020;00:00;-;0;-
13.02.2020;01:00;-;160;-
13.02.2020;02:00;-;158;-
13.02.2020;03:00;-;165;-
13.02.2020;04:00;-;157;-
13.02.2020;05:00;-;157;-
13.02.2020;06:00;-;161;-
13.02.2020;07:00;-;138;-
13.02.2020;08:00;-;153;-
13.02.2020;09:00;-;159;-
13.02.2020;10:00;-;164;-
13.02.2020;11:00;-;156;-
13.02.2020;12:00;-;146;-
13.02.2020;13:00;-;155;-
13.02.2020;14:00;-;156;-
13.02.2020;15:00;-;147;-
13.02.2020;16:00;-;157;-
13.02.2020;17:00;-;150;-
13.02.2020;18:00;-;155;-
13.02.2020;19:00;-;148;-
13.02.2020;20:00;-;143;-
13.02.2020;21:00;-;141;-
13.02.2020;22:00;-;149;-
13.02.2020;23:00;-;0;-
14.02.2020;00:00;-;138;-
14.02.2020;01:00;-;157;-
14.02.2020;02:00;-;148;-
14.02.2020;03:00;-;161;-
14.02.2020;04:00;-;164;-
14.02.2020;05:00;-;165;-
14.02.2020;06:00;-;140;-
14.02.2020;07:00;-;139;-
14.02.2020;08:00;-;129;-
14.02.2020;09:00;-;138;-
14.02.2020;10:00;-;161;-
14.02.2020;11:00;-;164;-
14.02.2020;12:00;-;160;-
14.02.2020;13:00;-;158;-
14.02.2020;14:00;-;155;-
14.02.2020;15:00;-;152;-
14.02.2020;16:00;-;155;-
14.02.2020;17:00;-;155;-
14.02.2020;18:00;-;154;-
14.02.2020;19:00;-;148;-
14.02.2020;20:00;-;160;-
14.02.2020;21:00;-;158;-
14.02.2020;22:00;-;158;-
14.02.2020;23:00;-;0;-
15.02.2020;00:00;-;0;-
15.02.2020;01:00;-;154;-
15.02.2020;02:00;-;153;-
15.02.2020;03:00;-;151;-
15.02.2020;04:00;-;154;-
15.02.2020;05:00;-;144;-
15.02.2020;06:00;-;147;-
15.02.2020;07:00;-;122;-
15.02.2020;08:00;-;104;-
15.02.2020;09:00;-;93;-
15.02.2020;10:00;-;79;-
15.02.2020;11:00;-;120;-
15.02.2020;12:00;-;149;-
15.02.2020;13:00;-;148;-
15.02.2020;14:00;-;129;-
15.02.2020;15:00;-;132;-
15.02.2020;16:00;-;148;-
15.02.2020;17:00;-;137;-
15.02.2020;18:00;-;134;-
15.02.2020;19:00;-;143;-
15.02.2020;20:00;-;144;-
15.02.2020;21:00;-;139;-
15.02.2020;22:00;-;140;-
15.02.2020;23:00;-;0;-
16.02.2020;00:00;-;0;-
16.02.2020;01:00;-;159;-
16.02.2020;02:00;-;143;-
16.02.2020;03:00;-;133;-
16.02.2020;04:00;-;149;-
16.02.2020;05:00;-;158;-
16.02.2020;06:00;-;139;-
16.02.2020;07:00;-;141;-
16.02.2020;08:00;-;147;-
16.02.2020;09:00;-;140;-
16.02.2020;10:00;-;134;-
16.02.2020;11:00;-;134;-
16.02.2020;12:00;-;134;-
16.02.2020;13:00;-;135;-
16.02.2020;14:00;-;128;-
16.02.2020;15:00;-;124;-
16.02.2020;16:00;-;141;-
16.02.2020;17:00;-;124;-
16.02.2020;18:00;-;124;-
16.02.2020;19:00;-;122;-
16.02.2020;20:00;-;121;-
16.02.2020;21:00;-;120;-
16.02.2020;22:00;-;120;-
16.02.2020;23:00;-;0;-
17.02.2020;00:00;-;0;-
17.02.2020;01:00;-;135;-
17.02.2020;02:00;-;124;-
17.02.2020;03:00;-;124;-
17.02.2020;04:00;-;129;-
17.02.2020;05:00;-;126;-
17.02.2020;06:00;-;124;-
17.02.2020;07:00;-;127;-
17.02.2020;08:00;-;126;-
17.02.2020;09:00;-;125;-
17.02.2020;10:00;-;139;-
17.02.2020;11:00;-;138;-
17.02.2020;12:00;-;126;-
17.02.2020;13:00;-;124;-
17.02.2020;14:00;-;129;-
17.02.2020;15:00;-;119;-
17.02.2020;16:00;-;139;-
17.02.2020;17:00;-;117;-
17.02.2020;18:00;-;107;-
17.02.2020;19:00;-;133;-
17.02.2020;20:00;-;114;-
17.02.2020;21:00;-;115;-
17.02.2020;22:00;-;122;-
17.02.2020;23:00;-;0;-
18.02.2020;00:00;-;0;-
18.02.2020;01:00;-;96;-
18.02.2020;02:00;-;94;-
18.02.2020;03:00;-;55;-
18.02.2020;04:00;-;54;-
18.02.2020;05:00;-;54;-
18.02.2020;06:00;-;55;-
18.02.2020;07:00;-;55;-
18.02.2020;08:00;-;55;-
18.02.2020;09:00;-;56;-
18.02.2020;10:00;-;55;-
18.02.2020;11:00;-;56;-
18.02.2020;12:00;-;56;-
18.02.2020;13:00;-;56;-
18.02.2020;14:00;-;56;-
18.02.2020;15:00;-;59;-
18.02.2020;16:00;-;81;-
18.02.2020;17:00;-;79;-
18.02.2020;18:00;-;80;-
18.02.2020;19:00;-;77;-
18.02.2020;20:00;-;79;-
18.02.2020;21:00;-;80;-
18.02.2020;22:00;-;80;-
18.02.2020;23:00;-;0;-
19.02.2020;00:00;-;0;-
19.02.2020;01:00;-;129;-
19.02.2020;02:00;-;110;-
19.02.2020;03:00;-;119;-
19.02.2020;04:00;-;115;-
19.02.2020;05:00;-;94;-
19.02.2020;06:00;-;68;-
19.02.2020;07:00;-;56;-
19.02.2020;08:00;-;92;-
19.02.2020;09:00;-;121;-
19.02.2020;10:00;-;120;-
19.02.2020;11:00;-;113;-
19.02.2020;12:00;-;115;-
19.02.2020;13:00;-;134;-
19.02.2020;14:00;-;114;-
19.02.2020;15:00;-;129;-
19.02.2020;16:00;-;110;-
19.02.2020;17:00;-;107;-
19.02.2020;18:00;-;106;-
19.02.2020;19:00;-;106;-
19.02.2020;20:00;-;112;-
19.02.2020;21:00;-;120;-
19.02.2020;22:00;-;119;-
19.02.2020;23:00;-;0;-
20.02.2020;00:00;-;0;-
20.02.2020;01:00;-;135;-
20.02.2020;02:00;-;123;-
20.02.2020;03:00;-;120;-
20.02.2020;04:00;-;117;-
20.02.2020;05:00;-;130;-
20.02.2020;06:00;-;115;-
20.02.2020;07:00;-;102;-
20.02.2020;08:00;-;95;-
20.02.2020;09:00;-;101;-
20.02.2020;10:00;-;119;-
20.02.2020;11:00;-;120;-
20.02.2020;12:00;-;125;-
20.02.2020;13:00;-;141;-
20.02.2020;14:00;-;123;-
20.02.2020;15:00;-;128;-
20.02.2020;16:00;-;127;-
20.02.2020;17:00;-;126;-
20.02.2020;18:00;-;122;-
20.02.2020;19:00;-;112;-
20.02.2020;20:00;-;112;-
20.02.2020;21:00;-;135;-
20.02.2020;22:00;-;133;-
20.02.2020;23:00;-;0;-
21.02.2020;00:00;-;138;-
21.02.2020;01:00;-;130;-
21.02.2020;02:00;-;122;-
21.02.2020;03:00;-;126;-
21.02.2020;04:00;-;127;-
21.02.2020;05:00;-;133;-
21.02.2020;06:00;-;116;-
21.02.2020;07:00;-;120;-
21.02.2020;08:00;-;119;-
21.02.2020;09:00;-;118;-
21.02.2020;10:00;-;136;-
21.02.2020;11:00;-;134;-
21.02.2020;12:00;-;122;-
21.02.2020;13:00;-;122;-
21.02.2020;14:00;-;118;-
21.02.2020;15:00;-;123;-
21.02.2020;16:00;-;124;-
21.02.2020;17:00;-;101;-
21.02.2020;18:00;-;110;-
21.02.2020;19:00;-;103;-
21.02.2020;20:00;-;86;-
21.02.2020;21:00;-;52;-
21.02.2020;22:00;-;1;-
21.02.2020;23:00;-;0;-
22.02.2020;00:00;-;0;-
22.02.2020;01:00;-;0;-
22.02.2020;02:00;-;0;-
22.02.2020;03:00;-;0;-
22.02.2020;04:00;-;0;-
22.02.2020;05:00;-;0;-
22.02.2020;06:00;-;0;-
22.02.2020;07:00;-;0;-
22.02.2020;08:00;-;0;-
22.02.2020;09:00;-;0;-
22.02.2020;10:00;-;0;-
22.02.2020;11:00;-;0;-
22.02.2020;12:00;-;0;-
22.02.2020;13:00;-;0;-
22.02.2020;14:00;-;0;-
22.02.2020;15:00;-;0;-
22.02.2020;16:00;-;0;-
22.02.2020;17:00;-;0;-
22.02.2020;18:00;-;0;-
22.02.2020;19:00;-;0;-
22.02.2020;20:00;-;0;-
22.02.2020;21:00;-;0;-
22.02.2020;22:00;-;0;-
22.02.2020;23:00;-;0;-
23.02.2020;00:00;-;0;-
23.02.2020;01:00;-;0;-
23.02.2020;02:00;-;7;-
23.02.2020;03:00;-;52;-
23.02.2020;04:00;-;76;-
23.02.2020;05:00;-;113;-
23.02.2020;06:00;-;119;-
23.02.2020;07:00;-;126;-
23.02.2020;08:00;-;120;-
23.02.2020;09:00;-;109;-
23.02.2020;10:00;-;109;-
23.02.2020;11:00;-;109;-
23.02.2020;12:00;-;113;-
23.02.2020;13:00;-;122;-
23.02.2020;14:00;-;113;-
23.02.2020;15:00;-;121;-
23.02.2020;16:00;-;121;-
23.02.2020;17:00;-;111;-
23.02.2020;18:00;-;123;-
23.02.2020;19:00;-;121;-
23.02.2020;20:00;-;112;-
23.02.2020;21:00;-;124;-
23.02.2020;22:00;-;129;-
23.02.2020;23:00;-;0;-
24.02.2020;00:00;-;0;-
24.02.2020;01:00;-;143;-
24.02.2020;02:00;-;143;-
24.02.2020;03:00;-;136;-
24.02.2020;04:00;-;132;-
24.02.2020;05:00;-;135;-
24.02.2020;06:00;-;123;-
24.02.2020;07:00;-;123;-
24.02.2020;08:00;-;131;-
24.02.2020;09:00;-;134;-
24.02.2020;10:00;-;149;-
24.02.2020;11:00;-;155;-
24.02.2020;12:00;-;152;-
24.02.2020;13:00;-;158;-
24.02.2020;14:00;-;146;-
24.02.2020;15:00;-;142;-
24.02.2020;16:00;-;130;-
24.02.2020;17:00;-;134;-
24.02.2020;18:00;-;145;-
24.02.2020;19:00;-;131;-
24.02.2020;20:00;-;135;-
24.02.2020;21:00;-;149;-
24.02.2020;22:00;-;142;-
24.02.2020;23:00;-;0;-
25.02.2020;00:00;-;0;-
25.02.2020;01:00;-;145;-
25.02.2020;02:00;-;145;-
25.02.2020;03:00;-;125;-
25.02.2020;04:00;-;101;-
25.02.2020;05:00;-;115;-
25.02.2020;06:00;-;137;-
25.02.2020;07:00;-;112;-
25.02.2020;08:00;-;97;-
25.02.2020;09:00;-;109;-
25.02.2020;10:00;-;133;-
25.02.2020;11:00;-;133;-
25.02.2020;12:00;-;139;-
25.02.2020;13:00;-;136;-
25.02.2020;14:00;-;117;-
25.02.2020;15:00;-;94;-
25.02.2020;16:00;-;104;-
25.02.2020;17:00;-;104;-
25.02.2020;18:00;-;114;-
25.02.2020;19:00;-;103;-
25.02.2020;20:00;-;95;-
25.02.2020;21:00;-;104;-
25.02.2020;22:00;-;103;-
25.02.2020;23:00;-;0;-
26.02.2020;00:00;-;0;-
26.02.2020;01:00;-;110;-
26.02.2020;02:00;-;102;-
26.02.2020;03:00;-;101;-
26.02.2020;04:00;-;93;-
26.02.2020;05:00;-;92;-
26.02.2020;06:00;-;100;-
26.02.2020;07:00;-;101;-
26.02.2020;08:00;-;100;-
26.02.2020;09:00;-;112;-
26.02.2020;10:00;-;123;-
26.02.2020;11:00;-;117;-
26.02.2020;12:00;-;111;-
26.02.2020;13:00;-;115;-
26.02.2020;14:00;-;110;-
26.02.2020;15:00;-;94;-
26.02.2020;16:00;-;100;-
26.02.2020;17:00;-;96;-
26.02.2020;18:00;-;102;-
26.02.2020;19:00;-;103;-
26.02.2020;20:00;-;114;-
26.02.2020;21:00;-;104;-
26.02.2020;22:00;-;99;-
26.02.2020;23:00;-;0;-
27.02.2020;00:00;-;0;-
27.02.2020;01:00;-;133;-
27.02.2020;02:00;-;138;-
27.02.2020;03:00;-;148;-
27.02.2020;04:00;-;141;-
27.02.2020;05:00;-;136;-
27.02.2020;06:00;-;148;-
27.02.2020;07:00;-;134;-
27.02.2020;08:00;-;141;-
27.02.2020;09:00;-;141;-
27.02.2020;10:00;-;153;-
27.02.2020;11:00;-;153;-
27.02.2020;12:00;-;152;-
27.02.2020;13:00;-;149;-
27.02.2020;14:00;-;151;-
27.02.2020;15:00;-;140;-
27.02.2020;16:00;-;123;-
27.02.2020;17:00;-;119;-
27.02.2020;18:00;-;130;-
27.02.2020;19:00;-;116;-
27.02.2020;20:00;-;126;-
27.02.2020;21:00;-;137;-
27.02.2020;22:00;-;120;-
27.02.2020;23:00;-;0;-
28.02.2020;00:00;-;0;-
28.02.2020;01:00;-;115;-
28.02.2020;02:00;-;106;-
28.02.2020;03:00;-;112;-
28.02.2020;04:00;-;117;-
28.02.2020;05:00;-;117;-
28.02.2020;06:00;-;117;-
28.02.2020;07:00;-;117;-
28.02.2020;08:00;-;106;-
28.02.2020;09:00;-;115;-
28.02.2020;10:00;-;127;-
28.02.2020;11:00;-;128;-
28.02.2020;12:00;-;124;-
28.02.2020;13:00;-;118;-
28.02.2020;14:00;-;121;-
28.02.2020;15:00;-;130;-
28.02.2020;16:00;-;136;-
28.02.2020;17:00;-;120;-
28.02.2020;18:00;-;117;-
28.02.2020;19:00;-;116;-
28.02.2020;20:00;-;110;-
28.02.2020;21:00;-;117;-
28.02.2020;22:00;-;110;-
28.02.2020;23:00;-;0;-
29.02.2020;00:00;-;0;-
29.02.2020;01:00;-;114;-
29.02.2020;02:00;-;107;-
29.02.2020;03:00;-;113;-
29.02.2020;04:00;-;106;-
29.02.2020;05:00;-;118;-
29.02.2020;06:00;-;117;-
29.02.2020;07:00;-;117;-
29.02.2020;08:00;-;117;-
29.02.2020;09:00;-;111;-
29.02.2020;10:00;-;115;-
29.02.2020;11:00;-;121;-
29.02.2020;12:00;-;127;-
29.02.2020;13:00;-;113;-
29.02.2020;14:00;-;124;-
29.02.2020;15:00;-;121;-
29.02.2020;16:00;-;114;-
29.02.2020;17:00;-;119;-
29.02.2020;18:00;-;123;-
29.02.2020;19:00;-;121;-
29.02.2020;20:00;-;117;-
29.02.2020;21:00;-;58;-
29.02.2020;22:00;-;45;-
29.02.2020;23:00;-;0;-
01.03.2020;00:00;-;0;-
01.03.2020;01:00;-;46;-
01.03.2020;02:00;-;45;-
01.03.2020;03:00;-;82;-
01.03.2020;04:00;-;112;-
01.03.2020;05:00;-;117;-
01.03.2020;06:00;-;120;-
01.03.2020;07:00;-;109;-
01.03.2020;08:00;-;103;-
01.03.2020;09:00;-;107;-
01.03.2020;10:00;-;112;-
01.03.2020;11:00;-;113;-
01.03.2020;12:00;-;117;-
01.03.2020;13:00;-;125;-
01.03.2020;14:00;-;125;-
01.03.2020;15:00;-;115;-
01.03.2020;16:00;-;115;-
01.03.2020;17:00;-;125;-
01.03.2020;18:00;-;118;-
01.03.2020;19:00;-;103;-
01.03.2020;20:00;-;109;-
01.03.2020;21:00;-;109;-
01.03.2020;22:00;-;105;-
01.03.2020;23:00;-;0;-
02.03.2020;00:00;-;101;-
02.03.2020;01:00;-;106;-
02.03.2020;02:00;-;114;-
02.03.2020;03:00;-;103;-
02.03.2020;04:00;-;107;-
02.03.2020;05:00;-;113;-
02.03.2020;06:00;-;104;-
02.03.2020;07:00;-;104;-
02.03.2020;08:00;-;107;-
02.03.2020;09:00;-;108;-
02.03.2020;10:00;-;103;-
02.03.2020;11:00;-;117;-
02.03.2020;12:00;-;115;-
02.03.2020;13:00;-;96;-
02.03.2020;14:00;-;84;-
02.03.2020;15:00;-;87;-
02.03.2020;16:00;-;93;-
02.03.2020;17:00;-;122;-
02.03.2020;18:00;-;113;-
02.03.2020;19:00;-;117;-
02.03.2020;20:00;-;106;-
02.03.2020;21:00;-;108;-
02.03.2020;22:00;-;114;-
02.03.2020;23:00;-;0;-
03.03.2020;00:00;-;0;-
03.03.2020;01:00;-;147;-
03.03.2020;02:00;-;109;-
03.03.2020;03:00;-;110;-
03.03.2020;04:00;-;123;-
03.03.2020;05:00;-;117;-
03.03.2020;06:00;-;109;-
03.03.2020;07:00;-;120;-
03.03.2020;08:00;-;119;-
03.03.2020;09:00;-;112;-
03.03.2020;10:00;-;139;-
03.03.2020;11:00;-;145;-
03.03.2020;12:00;-;123;-
03.03.2020;13:00;-;122;-
03.03.2020;14:00;-;125;-
03.03.2020;15:00;-;133;-
03.03.2020;16:00;-;133;-
03.03.2020;17:00;-;134;-
03.03.2020;18:00;-;149;-
03.03.2020;19:00;-;130;-
03.03.2020;20:00;-;118;-
03.03.2020;21:00;-;104;-
03.03.2020;22:00;-;103;-
03.03.2020;23:00;-;0;-
04.03.2020;00:00;-;0;-
04.03.2020;01:00;-;43;-
04.03.2020;02:00;-;47;-
04.03.2020;03:00;-;108;-
04.03.2020;04:00;-;165;-
04.03.2020;05:00;-;162;-
04.03.2020;06:00;-;141;-
04.03.2020;07:00;-;137;-
04.03.2020;08:00;-;121;-
04.03.2020;09:00;-;147;-
04.03.2020;10:00;-;165;-
04.03.2020;11:00;-;169;-
04.03.2020;12:00;-;163;-
04.03.2020;13:00;-;142;-
04.03.2020;14:00;-;154;-
04.03.2020;15:00;-;165;-
04.03.2020;16:00;-;151;-
04.03.2020;17:00;-;158;-
04.03.2020;18:00;-;150;-
04.03.2020;19:00;-;155;-
04.03.2020;20:00;-;164;-
04.03.2020;21:00;-;154;-
04.03.2020;22:00;-;161;-
04.03.2020;23:00;-;0;-
05.03.2020;00:00;-;0;-
05.03.2020;01:00;-;162;-
05.03.2020;02:00;-;156;-
05.03.2020;03:00;-;144;-
05.03.2020;04:00;-;124;-
05.03.2020;05:00;-;115;-
05.03.2020;06:00;-;142;-
05.03.2020;07:00;-;150;-
05.03.2020;08:00;-;96;-
05.03.2020;09:00;-;79;-
05.03.2020;10:00;-;92;-
05.03.2020;11:00;-;100;-
05.03.2020;12:00;-;71;-
05.03.2020;13:00;-;41;-
05.03.2020;14:00;-;39;-
05.03.2020;15:00;-;57;-
05.03.2020;16:00;-;116;-
05.03.2020;17:00;-;128;-
05.03.2020;18:00;-;122;-
05.03.2020;19:00;-;128;-
05.03.2020;20:00;-;119;-
05.03.2020;21:00;-;119;-
05.03.2020;22:00;-;124;-
05.03.2020;23:00;-;0;-
06.03.2020;00:00;-;0;-
06.03.2020;01:00;-;140;-
06.03.2020;02:00;-;129;-
06.03.2020;03:00;-;135;-
06.03.2020;04:00;-;128;-
06.03.2020;05:00;-;129;-
06.03.2020;06:00;-;127;-
06.03.2020;07:00;-;133;-
06.03.2020;08:00;-;120;-
06.03.2020;09:00;-;128;-
06.03.2020;10:00;-;134;-
06.03.2020;11:00;-;138;-
06.03.2020;12:00;-;144;-
06.03.2020;13:00;-;140;-
06.03.2020;14:00;-;149;-
06.03.2020;15:00;-;144;-
06.03.2020;16:00;-;127;-
06.03.2020;17:00;-;123;-
06.03.2020;18:00;-;143;-
06.03.2020;19:00;-;129;-
06.03.2020;20:00;-;131;-
06.03.2020;21:00;-;145;-
06.03.2020;22:00;-;156;-
06.03.2020;23:00;-;0;-
07.03.2020;00:00;-;0;-
07.03.2020;01:00;-;156;-
07.03.2020;02:00;-;151;-
07.03.2020;03:00;-;158;-
07.03.2020;04:00;-;159;-
07.03.2020;05:00;-;157;-
07.03.2020;06:00;-;162;-
07.03.2020;07:00;-;171;-
07.03.2020;08:00;-;145;-
07.03.2020;09:00;-;159;-
07.03.2020;10:00;-;169;-
07.03.2020;11:00;-;161;-
07.03.2020;12:00;-;157;-
07.03.2020;13:00;-;159;-
07.03.2020;14:00;-;174;-
07.03.2020;15:00;-;164;-
07.03.2020;16:00;-;167;-
07.03.2020;17:00;-;164;-
07.03.2020;18:00;-;157;-
07.03.2020;19:00;-;165;-
07.03.2020;20:00;-;160;-
07.03.2020;21:00;-;145;-
07.03.2020;22:00;-;165;-
07.03.2020;23:00;-;0;-
08.03.2020;00:00;-;0;-
08.03.2020;01:00;-;165;-
08.03.2020;02:00;-;156;-
08.03.2020;03:00;-;148;-
08.03.2020;04:00;-;164;-
08.03.2020;05:00;-;166;-
08.03.2020;06:00;-;166;-
08.03.2020;07:00;-;153;-
08.03.2020;08:00;-;137;-
08.03.2020;09:00;-;151;-
08.03.2020;10:00;-;157;-
08.03.2020;11:00;-;158;-
08.03.2020;12:00;-;141;-
08.03.2020;13:00;-;147;-
08.03.2020;14:00;-;160;-
08.03.2020;15:00;-;145;-
08.03.2020;16:00;-;129;-
08.03.2020;17:00;-;135;-
08.03.2020;18:00;-;151;-
