Datum;Uhrzeit;Generation_DE Block 3[MW];Generation_DE Block 4[MW];Generation_DE Block 5[MW]
03.02.2020;08:00;-;84;206
03.02.2020;09:00;-;86;212
03.02.2020;10:00;-;91;214
03.02.2020;11:00;-;88;219
03.02.2020;12:00;-;87;208
03.02.2020;13:00;-;85;214
03.02.2020;14:00;-;85;217
03.02.2020;15:00;-;85;214
03.02.2020;16:00;-;88;220
03.02.2020;17:00;-;87;217
03.02.2020;18:00;-;91;199
03.02.2020;19:00;-;84;207
03.02.2020;20:00;-;85;219
03.02.2020;21:00;-;91;208
03.02.2020;22:00;-;88;214
03.02.2020;23:00;-;91;220
04.02.2020;00:00;-;87;217
04.02.2020;01:00;-;81;215
04.02.2020;02:00;-;68;198
04.02.2020;03:00;-;54;193
04.02.2020;04:00;-;51;188
04.02.2020;05:00;-;75;211
04.02.2020;06:00;-;58;196
04.02.2020;07:00;-;43;207
04.02.2020;08:00;-;50;208
04.02.2020;09:00;-;65;183
04.02.2020;10:00;-;63;190
04.02.2020;11:00;-;49;207
04.02.2020;12:00;-;39;204
04.02.2020;13:00;-;55;214
04.02.2020;14:00;-;75;208
04.02.2020;15:00;-;65;216
04.02.2020;16:00;-;61;204
04.02.2020;17:00;-;61;214
04.02.2020;18:00;-;63;224
04.02.2020;19:00;-;61;214
04.02.2020;20:00;-;51;196
04.02.2020;21:00;-;65;212
04.02.2020;22:00;-;58;207
04.02.2020;23:00;-;56;192
05.02.2020;00:00;-;65;202
05.02.2020;01:00;-;60;210
05.02.2020;02:00;-;59;200
05.02.2020;03:00;-;71;205
05.02.2020;04:00;-;60;182
05.02.2020;05:00;-;42;137
05.02.2020;06:00;-;38;126
05.02.2020;07:00;-;38;125
05.02.2020;08:00;-;36;124
05.02.2020;09:00;-;45;138
05.02.2020;10:00;-;56;144
05.02.2020;11:00;-;37;138
05.02.2020;12:00;-;38;128
05.02.2020;13:00;-;66;168
05.02.2020;14:00;-;80;200
05.02.2020;15:00;-;78;199
05.02.2020;16:00;-;64;199
05.02.2020;17:00;-;83;210
05.02.2020;18:00;-;83;210
05.02.2020;19:00;-;86;215
05.02.2020;20:00;-;82;218
05.02.2020;21:00;-;83;218
05.02.2020;22:00;-;83;219
05.02.2020;23:00;-;81;218
06.02.2020;00:00;-;82;215
06.02.2020;01:00;-;84;215
06.02.2020;02:00;-;85;213
06.02.2020;03:00;-;83;211
06.02.2020;04:00;-;84;216
06.02.2020;05:00;-;81;214
06.02.2020;06:00;-;81;200
06.02.2020;07:00;-;80;204
06.02.2020;08:00;-;82;202
06.02.2020;09:00;-;76;200
06.02.2020;10:00;-;68;191
06.02.2020;11:00;-;75;188
06.02.2020;12:00;-;78;206
06.02.2020;13:00;-;80;212
06.02.2020;14:00;-;74;213
06.02.2020;15:00;-;77;216
06.02.2020;16:00;-;69;208
06.02.2020;17:00;-;49;206
06.02.2020;18:00;-;47;206
06.02.2020;19:00;-;67;196
06.02.2020;20:00;-;83;214
06.02.2020;21:00;-;82;210
06.02.2020;22:00;-;84;219
06.02.2020;23:00;-;88;220
07.02.2020;00:00;-;89;217
07.02.2020;01:00;-;79;215
07.02.2020;02:00;-;81;222
07.02.2020;03:00;-;82;219
07.02.2020;04:00;-;85;221
07.02.2020;05:00;-;82;223
07.02.2020;06:00;-;84;222
07.02.2020;07:00;-;88;221
07.02.2020;08:00;-;73;222
07.02.2020;09:00;-;81;224
07.02.2020;10:00;-;80;223
07.02.2020;11:00;-;87;222
07.02.2020;12:00;-;70;220
07.02.2020;13:00;-;57;219
07.02.2020;14:00;-;58;218
07.02.2020;15:00;-;73;208
07.02.2020;16:00;-;47;152
07.02.2020;17:00;-;41;130
07.02.2020;18:00;-;39;144
07.02.2020;19:00;-;43;139
07.02.2020;20:00;-;41;134
07.02.2020;21:00;-;47;171
07.02.2020;22:00;-;52;179
07.02.2020;23:00;-;79;218
08.02.2020;00:00;-;82;216
08.02.2020;01:00;-;76;213
08.02.2020;02:00;-;79;213
08.02.2020;03:00;-;81;217
08.02.2020;04:00;-;80;216
08.02.2020;05:00;-;85;216
08.02.2020;06:00;-;87;215
08.02.2020;07:00;-;69;198
08.02.2020;08:00;-;58;220
08.02.2020;09:00;-;55;218
08.02.2020;10:00;-;63;221
08.02.2020;11:00;-;59;194
08.02.2020;12:00;-;45;147
08.02.2020;13:00;-;44;130
08.02.2020;14:00;-;49;148
08.02.2020;15:00;-;51;145
08.02.2020;16:00;-;58;158
08.02.2020;17:00;-;57;167
08.02.2020;18:00;-;74;194
08.02.2020;19:00;-;82;222
08.02.2020;20:00;-;81;222
08.02.2020;21:00;-;83;219
08.02.2020;22:00;-;84;217
08.02.2020;23:00;-;89;216
09.02.2020;00:00;-;71;212
09.02.2020;01:00;-;72;212
09.02.2020;02:00;-;82;216
09.02.2020;03:00;-;87;216
09.02.2020;04:00;-;82;218
09.02.2020;05:00;-;83;215
09.02.2020;06:00;-;75;202
09.02.2020;07:00;-;77;197
09.02.2020;08:00;-;85;206
09.02.2020;09:00;-;85;205
09.02.2020;10:00;-;82;210
09.02.2020;11:00;-;77;210
09.02.2020;12:00;-;81;211
09.02.2020;13:00;-;90;217
09.02.2020;14:00;-;84;217
09.02.2020;15:00;-;93;217
09.02.2020;16:00;-;86;217
09.02.2020;17:00;-;85;221
09.02.2020;18:00;-;83;220
09.02.2020;19:00;-;82;215
09.02.2020;20:00;-;84;217
09.02.2020;21:00;-;82;217
09.02.2020;22:00;-;85;216
09.02.2020;23:00;-;72;208
10.02.2020;00:00;-;80;208
10.02.2020;01:00;-;79;210
10.02.2020;02:00;-;82;209
10.02.2020;03:00;-;78;199
10.02.2020;04:00;-;84;209
10.02.2020;05:00;-;79;204
10.02.2020;06:00;-;78;191
10.02.2020;07:00;-;83;192
10.02.2020;08:00;-;83;211
10.02.2020;09:00;-;84;210
10.02.2020;10:00;-;84;211
10.02.2020;11:00;-;86;214
10.02.2020;12:00;-;83;216
10.02.2020;13:00;-;87;216
10.02.2020;14:00;-;78;208
10.02.2020;15:00;-;68;218
10.02.2020;16:00;-;80;220
10.02.2020;17:00;-;83;223
10.02.2020;18:00;-;86;221
10.02.2020;19:00;-;86;220
10.02.2020;20:00;-;77;222
10.02.2020;21:00;-;83;223
10.02.2020;22:00;-;85;219
10.02.2020;23:00;-;79;216
11.02.2020;00:00;-;81;209
11.02.2020;01:00;-;79;214
11.02.2020;02:00;-;76;203
11.02.2020;03:00;-;74;211
11.02.2020;04:00;-;80;217
11.02.2020;05:00;-;85;217
11.02.2020;06:00;-;86;219
11.02.2020;07:00;-;86;217
11.02.2020;08:00;-;85;218
11.02.2020;09:00;-;87;222
11.02.2020;10:00;-;87;222
11.02.2020;11:00;-;81;220
11.02.2020;12:00;-;83;223
11.02.2020;13:00;-;78;220
11.02.2020;14:00;-;83;223
11.02.2020;15:00;-;86;226
11.02.2020;16:00;-;83;226
11.02.2020;17:00;-;84;225
11.02.2020;18:00;-;87;224
11.02.2020;19:00;-;80;223
11.02.2020;20:00;-;83;223
11.02.2020;21:00;-;83;226
11.02.2020;22:00;-;84;227
11.02.2020;23:00;-;85;226
12.02.2020;00:00;-;78;217
12.02.2020;01:00;-;55;172
12.02.2020;02:00;-;47;164
12.02.2020;03:00;-;44;156
12.02.2020;04:00;-;38;131
12.02.2020;05:00;-;40;125
12.02.2020;06:00;-;41;113
12.02.2020;07:00;-;41;103
12.02.2020;08:00;-;42;125
12.02.2020;09:00;-;46;133
12.02.2020;10:00;-;46;122
12.02.2020;11:00;-;65;195
12.02.2020;12:00;-;49;176
12.02.2020;13:00;-;57;174
12.02.2020;14:00;-;68;197
12.02.2020;15:00;-;66;216
12.02.2020;16:00;-;79;213
12.02.2020;17:00;-;85;222
12.02.2020;18:00;-;75;210
12.02.2020;19:00;-;79;209
12.02.2020;20:00;-;66;214
12.02.2020;21:00;-;84;217
12.02.2020;22:00;-;85;217
12.02.2020;23:00;-;69;213
13.02.2020;00:00;-;80;223
13.02.2020;01:00;-;75;208
13.02.2020;02:00;-;72;202
13.02.2020;03:00;-;74;211
13.02.2020;04:00;-;76;207
13.02.2020;05:00;-;77;206
13.02.2020;06:00;-;71;200
13.02.2020;07:00;-;73;167
13.02.2020;08:00;-;62;182
13.02.2020;09:00;-;54;189
13.02.2020;10:00;-;51;167
13.02.2020;11:00;-;57;151
13.02.2020;12:00;-;54;177
13.02.2020;13:00;-;58;178
13.02.2020;14:00;-;56;185
13.02.2020;15:00;-;59;195
13.02.2020;16:00;-;76;181
13.02.2020;17:00;-;80;206
13.02.2020;18:00;-;82;219
13.02.2020;19:00;-;81;222
13.02.2020;20:00;-;79;216
13.02.2020;21:00;-;80;215
13.02.2020;22:00;-;63;213
13.02.2020;23:00;-;66;208
14.02.2020;00:00;-;79;209
14.02.2020;01:00;-;83;210
14.02.2020;02:00;-;84;209
14.02.2020;03:00;-;88;210
14.02.2020;04:00;-;77;212
14.02.2020;05:00;-;77;210
14.02.2020;06:00;-;77;209
14.02.2020;07:00;-;58;213
14.02.2020;08:00;-;69;202
14.02.2020;09:00;-;76;198
14.02.2020;10:00;-;79;192
14.02.2020;11:00;-;79;200
14.02.2020;12:00;-;73;204
14.02.2020;13:00;-;82;216
14.02.2020;14:00;-;80;211
14.02.2020;15:00;-;85;215
14.02.2020;16:00;-;85;220
14.02.2020;17:00;-;87;221
14.02.2020;18:00;-;89;221
14.02.2020;19:00;-;85;221
14.02.2020;20:00;-;89;219
14.02.2020;21:00;-;86;218
14.02.2020;22:00;-;81;205
14.02.2020;23:00;-;70;190
15.02.2020;00:00;-;48;204
15.02.2020;01:00;-;48;203
15.02.2020;02:00;-;76;207
15.02.2020;03:00;-;75;212
15.02.2020;04:00;-;79;213
15.02.2020;05:00;-;75;211
15.02.2020;06:00;-;65;206
15.02.2020;07:00;-;49;205
15.02.2020;08:00;-;40;198
15.02.2020;09:00;-;38;194
15.02.2020;10:00;-;46;190
15.02.2020;11:00;-;48;187
15.02.2020;12:00;-;48;199
15.02.2020;13:00;-;60;207
15.02.2020;14:00;-;47;200
15.02.2020;15:00;-;45;196
15.02.2020;16:00;-;47;199
15.02.2020;17:00;-;38;194
15.02.2020;18:00;-;51;200
15.02.2020;19:00;-;44;203
15.02.2020;20:00;-;45;182
15.02.2020;21:00;-;53;196
15.02.2020;22:00;-;66;200
15.02.2020;23:00;-;65;217
16.02.2020;00:00;-;48;220
16.02.2020;01:00;-;55;218
16.02.2020;02:00;-;60;218
16.02.2020;03:00;-;52;219
16.02.2020;04:00;-;52;213
16.02.2020;05:00;-;44;186
16.02.2020;06:00;-;48;209
16.02.2020;07:00;-;40;202
16.02.2020;08:00;-;35;184
16.02.2020;09:00;-;43;168
16.02.2020;10:00;-;38;172
16.02.2020;11:00;-;43;184
16.02.2020;12:00;-;51;211
16.02.2020;13:00;-;45;212
16.02.2020;14:00;-;53;204
16.02.2020;15:00;-;50;201
16.02.2020;16:00;-;48;200
16.02.2020;17:00;-;49;202
16.02.2020;18:00;-;54;206
16.02.2020;19:00;-;54;211
16.02.2020;20:00;-;61;214
16.02.2020;21:00;-;82;214
16.02.2020;22:00;-;84;221
16.02.2020;23:00;-;75;219
17.02.2020;00:00;-;64;210
17.02.2020;01:00;-;52;199
17.02.2020;02:00;-;52;215
17.02.2020;03:00;-;48;212
17.02.2020;04:00;-;53;218
17.02.2020;05:00;-;52;213
17.02.2020;06:00;-;37;215
17.02.2020;07:00;-;40;221
17.02.2020;08:00;-;44;211
17.02.2020;09:00;-;46;215
17.02.2020;10:00;-;42;215
17.02.2020;11:00;-;40;215
17.02.2020;12:00;-;39;206
17.02.2020;13:00;-;44;205
17.02.2020;14:00;-;48;200
17.02.2020;15:00;-;42;214
17.02.2020;16:00;-;46;206
17.02.2020;17:00;-;56;211
17.02.2020;18:00;-;64;218
17.02.2020;19:00;-;67;220
17.02.2020;20:00;-;66;217
17.02.2020;21:00;-;60;214
17.02.2020;22:00;-;65;213
17.02.2020;23:00;-;78;214
18.02.2020;00:00;-;90;211
18.02.2020;01:00;-;73;191
18.02.2020;02:00;-;67;177
18.02.2020;03:00;-;54;163
18.02.2020;04:00;-;49;145
18.02.2020;05:00;-;60;124
18.02.2020;06:00;-;50;121
18.02.2020;07:00;-;48;41
18.02.2020;08:00;-;70;0
18.02.2020;09:00;-;87;0
18.02.2020;10:00;-;92;0
18.02.2020;11:00;-;85;0
18.02.2020;12:00;-;82;0
18.02.2020;13:00;-;74;0
18.02.2020;14:00;-;84;0
18.02.2020;15:00;-;87;0
18.02.2020;16:00;-;86;0
18.02.2020;17:00;-;87;0
18.02.2020;18:00;-;84;0
18.02.2020;19:00;-;77;0
18.02.2020;20:00;-;78;0
18.02.2020;21:00;-;80;0
18.02.2020;22:00;-;72;0
18.02.2020;23:00;-;77;0
19.02.2020;00:00;-;73;0
19.02.2020;01:00;-;78;0
19.02.2020;02:00;-;75;0
19.02.2020;03:00;-;70;0
19.02.2020;04:00;-;69;0
19.02.2020;05:00;-;76;0
19.02.2020;06:00;-;71;0
19.02.2020;07:00;-;73;0
19.02.2020;08:00;-;74;0
19.02.2020;09:00;-;74;0
19.02.2020;10:00;-;77;0
19.02.2020;11:00;-;80;0
19.02.2020;12:00;-;80;0
19.02.2020;13:00;-;76;0
19.02.2020;14:00;-;76;0
19.02.2020;15:00;-;87;0
19.02.2020;16:00;-;90;0
19.02.2020;17:00;-;87;0
19.02.2020;18:00;-;82;0
19.02.2020;19:00;-;84;0
19.02.2020;20:00;-;81;0
19.02.2020;21:00;-;81;0
19.02.2020;22:00;-;81;0
19.02.2020;23:00;-;75;0
20.02.2020;00:00;-;76;0
20.02.2020;01:00;-;79;0
20.02.2020;02:00;-;77;0
20.02.2020;03:00;-;72;0
20.02.2020;04:00;-;65;0
20.02.2020;05:00;-;69;0
20.02.2020;06:00;-;80;0
20.02.2020;07:00;-;80;0
20.02.2020;08:00;-;83;0
20.02.2020;09:00;-;87;0
20.02.2020;10:00;-;74;0
20.02.2020;11:00;-;65;0
20.02.2020;12:00;-;72;0
20.02.2020;13:00;-;75;0
20.02.2020;14:00;-;75;0
20.02.2020;15:00;-;86;0
20.02.2020;16:00;-;83;0
20.02.2020;17:00;-;90;0
20.02.2020;18:00;-;94;0
20.02.2020;19:00;-;87;0
20.02.2020;20:00;-;82;0
20.02.2020;21:00;-;79;0
20.02.2020;22:00;-;79;0
20.02.2020;23:00;-;88;0
21.02.2020;00:00;-;89;0
21.02.2020;01:00;-;89;0
21.02.2020;02:00;-;87;0
21.02.2020;03:00;-;88;0
21.02.2020;04:00;-;86;0
21.02.2020;05:00;-;38;0
21.02.2020;06:00;-;0;0
21.02.2020;07:00;-;0;0
21.02.2020;08:00;-;0;0
21.02.2020;09:00;-;0;0
21.02.2020;10:00;-;25;0
21.02.2020;11:00;-;59;0
21.02.2020;12:00;-;81;0
21.02.2020;13:00;-;84;0
21.02.2020;14:00;-;82;0
21.02.2020;15:00;-;83;0
21.02.2020;16:00;-;78;2
21.02.2020;17:00;-;84;46
21.02.2020;18:00;-;84;75
21.02.2020;19:00;-;73;35
21.02.2020;20:00;-;75;0
21.02.2020;21:00;-;83;0
21.02.2020;22:00;-;84;0
21.02.2020;23:00;-;85;0
22.02.2020;00:00;-;85;0
22.02.2020;01:00;-;79;0
22.02.2020;02:00;-;92;0
22.02.2020;03:00;-;93;0
22.02.2020;04:00;-;92;0
22.02.2020;05:00;-;85;0
22.02.2020;06:00;-;85;0
22.02.2020;07:00;-;83;0
22.02.2020;08:00;-;85;0
22.02.2020;09:00;-;85;0
22.02.2020;10:00;-;84;0
22.02.2020;11:00;-;84;0
22.02.2020;12:00;-;85;0
22.02.2020;13:00;-;83;0
22.02.2020;14:00;-;82;0
22.02.2020;15:00;-;79;0
22.02.2020;16:00;-;88;0
22.02.2020;17:00;-;81;0
22.02.2020;18:00;-;82;0
22.02.2020;19:00;-;86;0
22.02.2020;20:00;-;86;0
22.02.2020;21:00;-;82;0
22.02.2020;22:00;-;91;0
22.02.2020;23:00;-;90;0
23.02.2020;00:00;-;86;0
23.02.2020;01:00;-;92;0
23.02.2020;02:00;-;94;0
23.02.2020;03:00;-;89;0
23.02.2020;04:00;-;83;0
23.02.2020;05:00;-;84;0
23.02.2020;06:00;-;89;0
23.02.2020;07:00;-;92;0
23.02.2020;08:00;-;92;0
23.02.2020;09:00;-;83;0
23.02.2020;10:00;-;86;0
23.02.2020;11:00;-;88;0
23.02.2020;12:00;-;89;0
23.02.2020;13:00;-;87;0
23.02.2020;14:00;-;82;0
23.02.2020;15:00;-;84;0
23.02.2020;16:00;-;82;0
23.02.2020;17:00;-;84;0
23.02.2020;18:00;-;82;0
23.02.2020;19:00;-;86;0
23.02.2020;20:00;-;90;0
23.02.2020;21:00;-;88;0
23.02.2020;22:00;-;81;0
23.02.2020;23:00;-;83;0
24.02.2020;00:00;-;82;0
24.02.2020;01:00;-;79;0
24.02.2020;02:00;-;79;22
24.02.2020;03:00;-;82;63
24.02.2020;04:00;-;87;94
24.02.2020;05:00;-;87;131
24.02.2020;06:00;-;85;145
24.02.2020;07:00;-;82;187
24.02.2020;08:00;-;82;206
24.02.2020;09:00;-;87;213
24.02.2020;10:00;-;82;208
24.02.2020;11:00;-;86;54
24.02.2020;12:00;-;89;0
24.02.2020;13:00;-;90;0
24.02.2020;14:00;-;92;0
24.02.2020;15:00;-;87;0
24.02.2020;16:00;-;85;0
24.02.2020;17:00;-;83;0
24.02.2020;18:00;-;88;0
24.02.2020;19:00;-;83;0
24.02.2020;20:00;-;83;0
24.02.2020;21:00;-;81;0
24.02.2020;22:00;-;82;0
24.02.2020;23:00;-;85;0
25.02.2020;00:00;-;82;0
25.02.2020;01:00;-;78;0
25.02.2020;02:00;-;83;0
25.02.2020;03:00;-;74;0
25.02.2020;04:00;-;83;0
25.02.2020;05:00;-;83;0
25.02.2020;06:00;-;79;0
25.02.2020;07:00;-;87;0
25.02.2020;08:00;-;88;0
25.02.2020;09:00;-;88;0
25.02.2020;10:00;-;90;0
25.02.2020;11:00;-;92;0
25.02.2020;12:00;-;85;0
25.02.2020;13:00;-;85;0
25.02.2020;14:00;-;85;0
25.02.2020;15:00;-;83;0
25.02.2020;16:00;-;81;0
25.02.2020;17:00;-;83;0
25.02.2020;18:00;-;85;0
25.02.2020;19:00;-;88;0
25.02.2020;20:00;-;90;0
25.02.2020;21:00;-;91;0
25.02.2020;22:00;-;90;0
25.02.2020;23:00;-;87;0
26.02.2020;00:00;-;87;0
26.02.2020;01:00;-;82;0
26.02.2020;02:00;-;87;0
26.02.2020;03:00;-;90;0
26.02.2020;04:00;-;88;0
26.02.2020;05:00;-;88;0
26.02.2020;06:00;-;86;0
26.02.2020;07:00;-;91;0
26.02.2020;08:00;-;89;0
26.02.2020;09:00;-;89;0
26.02.2020;10:00;-;90;0
26.02.2020;11:00;-;94;0
26.02.2020;12:00;-;93;0
26.02.2020;13:00;-;94;0
26.02.2020;14:00;-;85;0
26.02.2020;15:00;-;79;0
26.02.2020;16:00;-;87;0
26.02.2020;17:00;-;81;0
26.02.2020;18:00;-;85;0
26.02.2020;19:00;-;82;0
26.02.2020;20:00;-;81;0
26.02.2020;21:00;-;81;0
26.02.2020;22:00;-;80;0
26.02.2020;23:00;-;88;0
27.02.2020;00:00;-;84;0
27.02.2020;01:00;-;81;0
27.02.2020;02:00;-;80;0
27.02.2020;03:00;-;79;2
27.02.2020;04:00;-;83;27
27.02.2020;05:00;-;85;34
27.02.2020;06:00;-;86;59
27.02.2020;07:00;-;86;111
27.02.2020;08:00;-;78;144
27.02.2020;09:00;-;54;135
27.02.2020;10:00;-;33;125
27.02.2020;11:00;-;42;123
27.02.2020;12:00;-;41;144
27.02.2020;13:00;-;37;163
27.02.2020;14:00;-;45;171
27.02.2020;15:00;-;44;175
27.02.2020;16:00;-;44;162
27.02.2020;17:00;-;42;152
27.02.2020;18:00;-;39;149
27.02.2020;19:00;-;41;169
27.02.2020;20:00;-;58;209
27.02.2020;21:00;-;77;211
27.02.2020;22:00;-;80;206
27.02.2020;23:00;-;82;203
28.02.2020;00:00;-;86;204
28.02.2020;01:00;-;84;205
28.02.2020;02:00;-;82;200
28.02.2020;03:00;-;86;199
28.02.2020;04:00;-;87;203
28.02.2020;05:00;-;85;208
28.02.2020;06:00;-;83;213
28.02.2020;07:00;-;83;222
28.02.2020;08:00;-;83;218
28.02.2020;09:00;-;74;211
28.02.2020;10:00;-;47;202
28.02.2020;11:00;-;57;207
28.02.2020;12:00;-;53;216
28.02.2020;13:00;-;51;207
28.02.2020;14:00;-;52;188
28.02.2020;15:00;-;63;203
28.02.2020;16:00;-;84;210
28.02.2020;17:00;-;81;216
28.02.2020;18:00;-;70;194
28.02.2020;19:00;-;53;198
28.02.2020;20:00;-;54;204
28.02.2020;21:00;-;69;204
28.02.2020;22:00;-;72;202
28.02.2020;23:00;-;75;207
29.02.2020;00:00;-;64;200
29.02.2020;01:00;-;75;204
29.02.2020;02:00;-;80;203
29.02.2020;03:00;-;77;201
29.02.2020;04:00;-;68;206
29.02.2020;05:00;-;79;204
29.02.2020;06:00;-;68;202
29.02.2020;07:00;-;74;202
29.02.2020;08:00;-;72;204
29.02.2020;09:00;-;74;199
29.02.2020;10:00;-;73;200
29.02.2020;11:00;-;77;195
29.02.2020;12:00;-;69;205
29.02.2020;13:00;-;63;206
29.02.2020;14:00;-;48;211
29.02.2020;15:00;-;52;215
29.02.2020;16:00;-;80;219
29.02.2020;17:00;-;71;219
29.02.2020;18:00;-;71;215
29.02.2020;19:00;-;67;217
29.02.2020;20:00;-;56;218
29.02.2020;21:00;-;49;220
29.02.2020;22:00;-;61;217
29.02.2020;23:00;-;73;210
01.03.2020;00:00;-;75;207
01.03.2020;01:00;-;64;215
01.03.2020;02:00;-;66;218
01.03.2020;03:00;-;62;212
01.03.2020;04:00;-;78;207
01.03.2020;05:00;-;75;205
01.03.2020;06:00;-;63;194
01.03.2020;07:00;-;46;207
01.03.2020;08:00;-;46;197
01.03.2020;09:00;-;47;194
01.03.2020;10:00;-;51;200
01.03.2020;11:00;-;54;207
01.03.2020;12:00;-;54;210
01.03.2020;13:00;-;40;210
01.03.2020;14:00;-;40;206
01.03.2020;15:00;-;43;206
01.03.2020;16:00;-;42;215
01.03.2020;17:00;-;40;194
01.03.2020;18:00;-;40;198
01.03.2020;19:00;-;49;211
01.03.2020;20:00;-;55;216
01.03.2020;21:00;-;70;219
01.03.2020;22:00;-;77;213
01.03.2020;23:00;-;75;207
02.03.2020;00:00;-;-;-
02.03.2020;01:00;-;-;-
02.03.2020;02:00;-;-;-
02.03.2020;03:00;-;-;-
02.03.2020;04:00;-;-;-
02.03.2020;05:00;-;-;-
02.03.2020;06:00;-;-;-
02.03.2020;07:00;-;-;-
02.03.2020;08:00;-;-;-
02.03.2020;09:00;-;-;-
02.03.2020;10:00;-;-;-
02.03.2020;11:00;-;-;-
02.03.2020;12:00;-;-;-
02.03.2020;13:00;-;-;-
02.03.2020;14:00;-;-;-
02.03.2020;15:00;-;-;-
02.03.2020;16:00;-;-;-
02.03.2020;17:00;-;-;-
02.03.2020;18:00;-;-;-
02.03.2020;19:00;-;-;-
02.03.2020;20:00;-;-;-
02.03.2020;21:00;-;-;-
02.03.2020;22:00;-;-;-
02.03.2020;23:00;-;-;-
03.03.2020;00:00;-;41;186
03.03.2020;01:00;-;37;175
03.03.2020;02:00;-;39;175
03.03.2020;03:00;-;38;155
03.03.2020;04:00;-;39;132
03.03.2020;05:00;-;44;132
03.03.2020;06:00;-;37;140
03.03.2020;07:00;-;37;134
03.03.2020;08:00;-;38;131
03.03.2020;09:00;-;43;130
03.03.2020;10:00;-;43;134
03.03.2020;11:00;-;43;141
03.03.2020;12:00;-;41;139
03.03.2020;13:00;-;51;142
03.03.2020;14:00;-;50;186
03.03.2020;15:00;-;40;199
03.03.2020;16:00;-;45;186
03.03.2020;17:00;-;50;187
03.03.2020;18:00;-;43;184
03.03.2020;19:00;-;49;192
03.03.2020;20:00;-;40;187
03.03.2020;21:00;-;42;133
03.03.2020;22:00;-;47;127
03.03.2020;23:00;-;45;135
04.03.2020;00:00;-;45;125
04.03.2020;01:00;-;50;125
04.03.2020;02:00;-;49;127
04.03.2020;03:00;-;47;127
04.03.2020;04:00;-;45;123
04.03.2020;05:00;-;52;128
04.03.2020;06:00;-;41;150
04.03.2020;07:00;-;49;143
04.03.2020;08:00;-;44;138
04.03.2020;09:00;-;45;144
04.03.2020;10:00;-;43;138
04.03.2020;11:00;-;45;154
04.03.2020;12:00;-;39;147
04.03.2020;13:00;-;46;168
04.03.2020;14:00;-;44;156
04.03.2020;15:00;-;50;142
04.03.2020;16:00;-;47;153
04.03.2020;17:00;-;50;144
04.03.2020;18:00;-;49;138
04.03.2020;19:00;-;46;133
04.03.2020;20:00;-;46;155
04.03.2020;21:00;-;46;147
04.03.2020;22:00;-;51;162
04.03.2020;23:00;-;43;162
05.03.2020;00:00;-;44;139
05.03.2020;01:00;-;45;144
05.03.2020;02:00;-;45;144
05.03.2020;03:00;-;45;134
05.03.2020;04:00;-;48;155
05.03.2020;05:00;-;50;143
05.03.2020;06:00;-;49;149
05.03.2020;07:00;-;58;154
05.03.2020;08:00;-;53;167
05.03.2020;09:00;-;50;147
05.03.2020;10:00;-;54;145
05.03.2020;11:00;-;43;128
05.03.2020;12:00;-;51;153
05.03.2020;13:00;-;48;169
05.03.2020;14:00;-;45;153
05.03.2020;15:00;-;54;157
05.03.2020;16:00;-;49;178
05.03.2020;17:00;-;44;188
05.03.2020;18:00;-;45;189
05.03.2020;19:00;-;41;156
05.03.2020;20:00;-;48;167
05.03.2020;21:00;-;48;152
05.03.2020;22:00;-;40;163
05.03.2020;23:00;-;52;165
06.03.2020;00:00;-;47;190
06.03.2020;01:00;-;43;171
06.03.2020;02:00;-;46;177
06.03.2020;03:00;-;52;190
06.03.2020;04:00;-;52;185
06.03.2020;05:00;-;49;183
06.03.2020;06:00;-;36;188
06.03.2020;07:00;-;44;188
06.03.2020;08:00;-;38;175
06.03.2020;09:00;-;42;186
06.03.2020;10:00;-;40;169
06.03.2020;11:00;-;45;146
06.03.2020;12:00;-;35;143
06.03.2020;13:00;-;38;161
06.03.2020;14:00;-;43;173
06.03.2020;15:00;-;46;163
06.03.2020;16:00;-;51;182
06.03.2020;17:00;-;44;182
06.03.2020;18:00;-;42;180
06.03.2020;19:00;-;47;210
06.03.2020;20:00;-;55;183
06.03.2020;21:00;-;46;162
06.03.2020;22:00;-;38;160
06.03.2020;23:00;-;40;168
07.03.2020;00:00;-;46;170
07.03.2020;01:00;-;44;194
07.03.2020;02:00;-;44;194
07.03.2020;03:00;-;49;204
07.03.2020;04:00;-;45;204
07.03.2020;05:00;-;45;182
07.03.2020;06:00;-;43;188
07.03.2020;07:00;-;40;191
07.03.2020;08:00;-;44;184
07.03.2020;09:00;-;54;189
07.03.2020;10:00;-;44;205
07.03.2020;11:00;-;37;194
07.03.2020;12:00;-;48;203
07.03.2020;13:00;-;49;218
07.03.2020;14:00;-;46;210
07.03.2020;15:00;-;59;218
07.03.2020;16:00;-;59;208
07.03.2020;17:00;-;50;204
07.03.2020;18:00;-;42;204
07.03.2020;19:00;-;49;205
07.03.2020;20:00;-;50;208
07.03.2020;21:00;-;45;215
07.03.2020;22:00;-;43;210
07.03.2020;23:00;-;47;207
08.03.2020;00:00;-;47;189
08.03.2020;01:00;-;41;171
08.03.2020;02:00;-;37;143
08.03.2020;03:00;-;56;181
08.03.2020;04:00;-;47;209
08.03.2020;05:00;-;49;218
08.03.2020;06:00;-;37;216
08.03.2020;07:00;-;35;179
08.03.2020;08:00;-;53;131
08.03.2020;09:00;-;44;146
08.03.2020;10:00;-;42;130
08.03.2020;11:00;-;42;124
