Datum;Uhrzeit;Generation_DE KKE[MW]
21.04.2020;13:00;1.256
21.04.2020;14:00;1.256
21.04.2020;15:00;1.257
21.04.2020;16:00;1.277
21.04.2020;17:00;1.321
21.04.2020;18:00;1.322
21.04.2020;19:00;1.323
21.04.2020;20:00;1.323
21.04.2020;21:00;1.324
21.04.2020;22:00;1.326
21.04.2020;23:00;1.327
22.04.2020;00:00;1.327
22.04.2020;01:00;1.328
22.04.2020;02:00;1.329
22.04.2020;03:00;1.314
22.04.2020;04:00;1.313
22.04.2020;05:00;1.312
22.04.2020;06:00;1.311
22.04.2020;07:00;1.314
22.04.2020;08:00;1.313
22.04.2020;09:00;1.309
22.04.2020;10:00;1.312
22.04.2020;11:00;1.310
22.04.2020;12:00;1.308
22.04.2020;13:00;1.309
22.04.2020;14:00;1.306
22.04.2020;15:00;1.305
22.04.2020;16:00;1.305
22.04.2020;17:00;1.304
22.04.2020;18:00;1.306
22.04.2020;19:00;1.307
22.04.2020;20:00;1.306
22.04.2020;21:00;1.307
22.04.2020;22:00;1.306
22.04.2020;23:00;1.306
23.04.2020;00:00;1.315
23.04.2020;01:00;1.317
23.04.2020;02:00;1.318
23.04.2020;03:00;1.319
23.04.2020;04:00;1.321
23.04.2020;05:00;1.322
23.04.2020;06:00;1.325
23.04.2020;07:00;1.325
23.04.2020;08:00;1.323
23.04.2020;09:00;1.322
23.04.2020;10:00;1.323
23.04.2020;11:00;1.319
23.04.2020;12:00;1.317
23.04.2020;13:00;1.315
23.04.2020;14:00;1.314
23.04.2020;15:00;1.313
23.04.2020;16:00;1.311
23.04.2020;17:00;1.311
23.04.2020;18:00;1.310
23.04.2020;19:00;1.311
23.04.2020;20:00;1.312
23.04.2020;21:00;1.314
23.04.2020;22:00;1.316
23.04.2020;23:00;1.316
24.04.2020;00:00;1.317
24.04.2020;01:00;1.317
24.04.2020;02:00;1.318
24.04.2020;03:00;1.320
24.04.2020;04:00;1.321
24.04.2020;05:00;1.323
24.04.2020;06:00;1.323
24.04.2020;07:00;1.323
24.04.2020;08:00;1.320
24.04.2020;09:00;1.319
24.04.2020;10:00;1.313
24.04.2020;11:00;1.312
24.04.2020;12:00;1.312
24.04.2020;13:00;1.311
24.04.2020;14:00;1.310
24.04.2020;15:00;1.310
24.04.2020;16:00;1.309
24.04.2020;17:00;1.309
24.04.2020;18:00;1.310
24.04.2020;19:00;1.311
24.04.2020;20:00;1.314
24.04.2020;21:00;1.315
24.04.2020;22:00;1.315
24.04.2020;23:00;1.315
25.04.2020;00:00;1.319
25.04.2020;01:00;1.321
25.04.2020;02:00;1.321
25.04.2020;03:00;1.322
25.04.2020;04:00;1.323
25.04.2020;05:00;1.323
25.04.2020;06:00;1.323
25.04.2020;07:00;1.322
25.04.2020;08:00;1.320
25.04.2020;09:00;1.292
25.04.2020;10:00;1.247
25.04.2020;11:00;1.246
25.04.2020;12:00;1.244
25.04.2020;13:00;1.244
25.04.2020;14:00;1.245
25.04.2020;15:00;1.245
25.04.2020;16:00;1.245
25.04.2020;17:00;1.246
25.04.2020;18:00;1.270
25.04.2020;19:00;1.310
25.04.2020;20:00;1.312
25.04.2020;21:00;1.319
25.04.2020;22:00;1.322
25.04.2020;23:00;1.323
26.04.2020;00:00;1.325
26.04.2020;01:00;1.326
26.04.2020;02:00;1.326
26.04.2020;03:00;1.326
26.04.2020;04:00;1.327
26.04.2020;05:00;1.327
26.04.2020;06:00;1.326
26.04.2020;07:00;1.326
26.04.2020;08:00;1.324
26.04.2020;09:00;1.322
26.04.2020;10:00;1.321
26.04.2020;11:00;1.319
26.04.2020;12:00;1.316
26.04.2020;13:00;1.304
26.04.2020;14:00;1.241
26.04.2020;15:00;1.242
26.04.2020;16:00;1.242
26.04.2020;17:00;1.242
26.04.2020;18:00;1.251
26.04.2020;19:00;1.305
26.04.2020;20:00;1.310
26.04.2020;21:00;1.312
26.04.2020;22:00;1.314
26.04.2020;23:00;1.317
27.04.2020;00:00;1.318
27.04.2020;01:00;1.318
27.04.2020;02:00;1.318
27.04.2020;03:00;1.318
27.04.2020;04:00;1.318
27.04.2020;05:00;1.317
27.04.2020;06:00;1.316
27.04.2020;07:00;1.316
27.04.2020;08:00;1.314
27.04.2020;09:00;1.310
27.04.2020;10:00;1.307
27.04.2020;11:00;1.303
27.04.2020;12:00;1.302
27.04.2020;13:00;1.300
27.04.2020;14:00;1.297
27.04.2020;15:00;1.296
27.04.2020;16:00;1.295
27.04.2020;17:00;1.293
27.04.2020;18:00;1.293
27.04.2020;19:00;1.294
27.04.2020;20:00;1.296
27.04.2020;21:00;1.299
27.04.2020;22:00;1.300
27.04.2020;23:00;1.300
28.04.2020;00:00;1.302
28.04.2020;01:00;1.303
28.04.2020;02:00;1.304
28.04.2020;03:00;1.304
28.04.2020;04:00;1.305
28.04.2020;05:00;1.305
28.04.2020;06:00;1.304
28.04.2020;07:00;1.303
28.04.2020;08:00;1.302
28.04.2020;09:00;1.300
28.04.2020;10:00;1.298
28.04.2020;11:00;1.297
28.04.2020;12:00;1.297
28.04.2020;13:00;1.294
28.04.2020;14:00;1.293
28.04.2020;15:00;1.292
28.04.2020;16:00;1.292
28.04.2020;17:00;1.292
28.04.2020;18:00;1.295
28.04.2020;19:00;1.295
28.04.2020;20:00;1.296
28.04.2020;21:00;1.298
28.04.2020;22:00;1.298
28.04.2020;23:00;1.299
29.04.2020;00:00;1.300
29.04.2020;01:00;1.300
29.04.2020;02:00;1.300
29.04.2020;03:00;1.301
29.04.2020;04:00;1.300
29.04.2020;05:00;1.299
29.04.2020;06:00;1.297
29.04.2020;07:00;1.295
29.04.2020;08:00;1.293
29.04.2020;09:00;1.292
29.04.2020;10:00;1.291
29.04.2020;11:00;1.291
29.04.2020;12:00;1.289
29.04.2020;13:00;1.289
29.04.2020;14:00;1.287
29.04.2020;15:00;1.286
29.04.2020;16:00;1.285
29.04.2020;17:00;1.286
29.04.2020;18:00;1.288
29.04.2020;19:00;1.288
29.04.2020;20:00;1.288
29.04.2020;21:00;1.288
29.04.2020;22:00;1.287
29.04.2020;23:00;1.285
30.04.2020;00:00;1.270
30.04.2020;01:00;1.269
30.04.2020;02:00;1.268
30.04.2020;03:00;1.225
30.04.2020;04:00;1.212
30.04.2020;05:00;1.243
30.04.2020;06:00;1.269
30.04.2020;07:00;1.270
30.04.2020;08:00;1.269
30.04.2020;09:00;1.270
30.04.2020;10:00;1.270
30.04.2020;11:00;1.269
30.04.2020;12:00;1.270
30.04.2020;13:00;1.271
30.04.2020;14:00;1.270
30.04.2020;15:00;1.270
30.04.2020;16:00;1.269
30.04.2020;17:00;1.269
30.04.2020;18:00;1.269
30.04.2020;19:00;1.270
30.04.2020;20:00;1.271
30.04.2020;21:00;1.272
30.04.2020;22:00;1.271
30.04.2020;23:00;1.271
