Datum,Uhrzeit,Generation_DE 50[MW],Generation_DE 40[MW],Generation_DE 30[MW],Generation_DE 10[MW]
04.01.2020,06:00,235,0,0,0
04.01.2020,07:00,245,0,0,0
04.01.2020,08:00,449,0,0,0
04.01.2020,09:00,481,0,0,0
04.01.2020,10:00,480,0,0,0
04.01.2020,11:00,480,0,0,0
04.01.2020,12:00,479,0,0,0
04.01.2020,13:00,481,0,0,0
04.01.2020,14:00,481,0,0,0
04.01.2020,15:00,481,0,0,0
04.01.2020,16:00,482,0,0,0
04.01.2020,17:00,481,0,0,0
04.01.2020,18:00,481,0,0,0
04.01.2020,19:00,373,0,0,0
04.01.2020,20:00,70,0,0,0
04.01.2020,21:00,0,0,0,0
04.01.2020,22:00,0,0,0,0
04.01.2020,23:00,0,0,0,0
05.01.2020,00:00,0,0,0,0
05.01.2020,01:00,0,0,0,0
05.01.2020,02:00,0,0,0,0
05.01.2020,03:00,0,0,0,0
05.01.2020,04:00,0,0,0,0
05.01.2020,05:00,0,0,0,0
05.01.2020,06:00,0,0,0,0
05.01.2020,07:00,0,0,0,0
05.01.2020,08:00,0,0,0,0
05.01.2020,09:00,0,0,0,0
05.01.2020,10:00,0,0,0,0
05.01.2020,11:00,0,0,0,0
05.01.2020,12:00,0,0,0,0
05.01.2020,13:00,0,0,0,0
05.01.2020,14:00,0,0,0,0
05.01.2020,15:00,0,0,0,0
05.01.2020,16:00,0,0,0,0
05.01.2020,17:00,0,0,0,0
05.01.2020,18:00,0,0,0,0
05.01.2020,19:00,0,0,0,0
05.01.2020,20:00,0,0,0,0
05.01.2020,21:00,0,0,0,0
05.01.2020,22:00,0,0,0,0
05.01.2020,23:00,0,0,0,0
06.01.2020,00:00,0,0,0,0
06.01.2020,01:00,0,0,0,0
06.01.2020,02:00,137,0,0,0
06.01.2020,03:00,299,0,0,0
06.01.2020,04:00,341,0,0,0
06.01.2020,05:00,317,0,0,0
06.01.2020,06:00,385,0,0,0
06.01.2020,07:00,482,0,0,0
06.01.2020,08:00,513,0,0,0
06.01.2020,09:00,488,0,0,0
06.01.2020,10:00,475,0,0,0
06.01.2020,11:00,478,0,0,0
06.01.2020,12:00,477,0,0,0
06.01.2020,13:00,477,0,0,0
06.01.2020,14:00,478,0,0,0
06.01.2020,15:00,478,0,0,0
06.01.2020,16:00,478,0,0,0
06.01.2020,17:00,478,0,0,0
06.01.2020,18:00,478,0,0,0
06.01.2020,19:00,476,0,0,0
06.01.2020,20:00,476,0,0,0
06.01.2020,21:00,425,0,0,0
06.01.2020,22:00,315,0,0,0
06.01.2020,23:00,238,0,0,0
07.01.2020,00:00,0,0,0,0
07.01.2020,01:00,0,0,0,0
07.01.2020,02:00,0,0,0,0
07.01.2020,03:00,0,0,0,0
07.01.2020,04:00,0,0,0,0
07.01.2020,05:00,0,0,0,0
07.01.2020,06:00,83,0,0,0
07.01.2020,07:00,348,0,0,0
07.01.2020,08:00,511,0,0,0
07.01.2020,09:00,513,0,0,0
07.01.2020,10:00,511,0,0,0
07.01.2020,11:00,510,0,0,0
07.01.2020,12:00,464,0,0,0
07.01.2020,13:00,388,0,0,0
07.01.2020,14:00,416,0,0,0
07.01.2020,15:00,512,0,0,0
07.01.2020,16:00,500,0,0,0
07.01.2020,17:00,445,0,0,0
07.01.2020,18:00,415,0,0,0
07.01.2020,19:00,238,0,0,0
07.01.2020,20:00,294,0,0,0
07.01.2020,21:00,399,0,0,0
07.01.2020,22:00,397,0,0,0
07.01.2020,23:00,397,0,0,0
08.01.2020,00:00,399,0,0,0
08.01.2020,01:00,397,0,0,0
08.01.2020,02:00,398,0,0,0
08.01.2020,03:00,473,0,0,0
08.01.2020,04:00,481,0,0,0
08.01.2020,05:00,466,0,0,0
08.01.2020,06:00,481,0,0,0
08.01.2020,07:00,481,0,0,0
08.01.2020,08:00,481,0,0,0
08.01.2020,09:00,480,0,0,0
08.01.2020,10:00,481,0,0,0
08.01.2020,11:00,512,0,0,0
08.01.2020,12:00,483,0,0,0
08.01.2020,13:00,479,0,0,0
08.01.2020,14:00,500,0,0,0
08.01.2020,15:00,509,0,0,0
08.01.2020,16:00,509,0,0,0
08.01.2020,17:00,511,0,0,0
08.01.2020,18:00,510,0,0,0
08.01.2020,19:00,511,0,0,0
08.01.2020,20:00,502,0,0,0
08.01.2020,21:00,414,0,0,0
08.01.2020,22:00,377,0,0,0
08.01.2020,23:00,129,0,0,0
09.01.2020,00:00,0,0,0,0
09.01.2020,01:00,0,0,0,0
09.01.2020,02:00,0,0,0,0
09.01.2020,03:00,0,0,0,0
09.01.2020,04:00,0,0,0,0
09.01.2020,05:00,0,0,0,0
09.01.2020,06:00,0,0,0,0
09.01.2020,07:00,0,0,0,0
09.01.2020,08:00,0,0,0,0
09.01.2020,09:00,0,0,0,0
09.01.2020,10:00,198,0,0,0
09.01.2020,11:00,304,0,0,0
09.01.2020,12:00,238,0,0,0
09.01.2020,13:00,228,0,0,0
09.01.2020,14:00,230,0,0,0
09.01.2020,15:00,231,0,0,0
09.01.2020,16:00,232,0,0,0
09.01.2020,17:00,230,0,0,0
09.01.2020,18:00,232,0,0,0
09.01.2020,19:00,230,0,0,0
09.01.2020,20:00,39,0,0,0
09.01.2020,21:00,0,0,0,0
09.01.2020,22:00,0,0,0,0
09.01.2020,23:00,0,0,0,0
10.01.2020,00:00,0,0,0,0
10.01.2020,01:00,0,0,0,0
10.01.2020,02:00,0,0,0,0
10.01.2020,03:00,0,0,0,0
10.01.2020,04:00,0,0,0,0
10.01.2020,05:00,0,0,0,0
10.01.2020,06:00,0,0,0,0
10.01.2020,07:00,197,0,0,0
10.01.2020,08:00,296,0,0,0
10.01.2020,09:00,232,0,0,0
10.01.2020,10:00,230,0,0,0
10.01.2020,11:00,230,78,0,0
10.01.2020,12:00,231,213,0,0
10.01.2020,13:00,230,215,0,0
10.01.2020,14:00,231,283,0,0
10.01.2020,15:00,231,424,0,0
10.01.2020,16:00,232,488,0,0
10.01.2020,17:00,231,585,0,0
10.01.2020,18:00,230,437,0,0
10.01.2020,19:00,230,0,0,0
10.01.2020,20:00,231,0,0,0
10.01.2020,21:00,231,0,0,0
10.01.2020,22:00,59,0,0,0
10.01.2020,23:00,0,0,0,0
11.01.2020,00:00,0,0,0,0
11.01.2020,01:00,0,0,0,0
11.01.2020,02:00,0,0,0,0
11.01.2020,03:00,0,0,0,0
11.01.2020,04:00,0,0,0,0
11.01.2020,05:00,0,0,0,0
11.01.2020,06:00,0,0,0,0
11.01.2020,07:00,0,0,0,0
11.01.2020,08:00,0,0,0,0
11.01.2020,09:00,0,0,0,0
11.01.2020,10:00,0,0,0,0
11.01.2020,11:00,0,0,0,0
11.01.2020,12:00,0,0,0,0
11.01.2020,13:00,0,0,0,0
11.01.2020,14:00,0,0,0,0
11.01.2020,15:00,0,0,0,0
11.01.2020,16:00,0,0,0,0
11.01.2020,17:00,222,0,0,0
11.01.2020,18:00,280,0,0,0
11.01.2020,19:00,328,0,0,0
11.01.2020,20:00,507,0,0,0
11.01.2020,21:00,509,0,0,0
11.01.2020,22:00,507,0,0,0
11.01.2020,23:00,509,0,0,0
12.01.2020,00:00,349,0,0,0
12.01.2020,01:00,229,0,0,0
12.01.2020,02:00,230,0,0,0
12.01.2020,03:00,231,0,0,0
12.01.2020,04:00,231,0,0,0
12.01.2020,05:00,231,0,0,0
12.01.2020,06:00,231,0,0,0
12.01.2020,07:00,231,0,0,0
12.01.2020,08:00,232,0,0,0
12.01.2020,09:00,231,0,0,0
12.01.2020,10:00,231,0,0,0
12.01.2020,11:00,231,0,0,0
12.01.2020,12:00,231,0,0,0
12.01.2020,13:00,232,0,0,0
12.01.2020,14:00,231,0,0,0
12.01.2020,15:00,231,0,0,0
12.01.2020,16:00,231,0,0,0
12.01.2020,17:00,312,0,0,0
12.01.2020,18:00,494,0,0,0
12.01.2020,19:00,498,0,0,0
12.01.2020,20:00,496,0,0,0
12.01.2020,21:00,498,0,0,0
12.01.2020,22:00,498,0,0,0
12.01.2020,23:00,499,0,0,0
13.01.2020,00:00,499,0,0,0
13.01.2020,01:00,500,0,0,0
13.01.2020,02:00,350,0,0,0
13.01.2020,03:00,233,0,0,0
13.01.2020,04:00,230,0,0,0
13.01.2020,05:00,276,0,0,0
13.01.2020,06:00,397,0,0,0
13.01.2020,07:00,471,0,0,0
13.01.2020,08:00,513,0,0,0
13.01.2020,09:00,513,0,0,0
13.01.2020,10:00,509,0,0,0
13.01.2020,11:00,510,0,0,0
13.01.2020,12:00,512,0,0,0
13.01.2020,13:00,512,0,0,0
13.01.2020,14:00,420,0,0,0
13.01.2020,15:00,466,0,0,0
13.01.2020,16:00,460,0,0,0
13.01.2020,17:00,510,0,0,0
13.01.2020,18:00,471,0,0,0
13.01.2020,19:00,404,0,0,0
13.01.2020,20:00,479,0,0,0
13.01.2020,21:00,500,0,0,0
13.01.2020,22:00,501,0,0,0
13.01.2020,23:00,480,0,0,0
14.01.2020,00:00,318,0,0,0
14.01.2020,01:00,233,0,0,0
14.01.2020,02:00,230,0,0,0
14.01.2020,03:00,230,0,0,0
14.01.2020,04:00,230,0,0,0
14.01.2020,05:00,229,0,0,0
14.01.2020,06:00,237,0,0,0
14.01.2020,07:00,365,0,0,0
14.01.2020,08:00,436,0,0,0
14.01.2020,09:00,405,0,0,0
14.01.2020,10:00,250,0,0,0
14.01.2020,11:00,2,0,0,0
14.01.2020,12:00,0,0,0,0
14.01.2020,13:00,0,0,0,0
14.01.2020,14:00,0,0,0,0
14.01.2020,15:00,0,0,0,0
14.01.2020,16:00,0,0,0,0
14.01.2020,17:00,0,0,0,0
14.01.2020,18:00,0,0,0,0
14.01.2020,19:00,0,0,0,0
14.01.2020,20:00,26,0,0,0
14.01.2020,21:00,272,0,0,0
14.01.2020,22:00,303,0,0,0
14.01.2020,23:00,261,0,0,0
15.01.2020,00:00,242,0,0,0
15.01.2020,01:00,242,0,0,0
15.01.2020,02:00,242,0,0,0
15.01.2020,03:00,243,0,0,0
15.01.2020,04:00,243,0,0,0
15.01.2020,05:00,243,0,0,0
15.01.2020,06:00,246,0,0,0
15.01.2020,07:00,259,0,0,0
15.01.2020,08:00,317,0,0,0
15.01.2020,09:00,355,0,0,0
15.01.2020,10:00,244,0,0,0
15.01.2020,11:00,242,0,0,0
15.01.2020,12:00,242,0,0,0
15.01.2020,13:00,242,0,0,0
15.01.2020,14:00,245,0,0,0
15.01.2020,15:00,244,0,0,0
15.01.2020,16:00,245,0,0,0
15.01.2020,17:00,244,0,0,0
15.01.2020,18:00,242,0,0,0
15.01.2020,19:00,243,0,0,0
15.01.2020,20:00,243,0,0,0
15.01.2020,21:00,242,0,0,0
15.01.2020,22:00,307,0,0,0
15.01.2020,23:00,252,0,0,0
16.01.2020,00:00,244,0,0,0
16.01.2020,01:00,244,0,0,0
16.01.2020,02:00,244,0,0,0
16.01.2020,03:00,245,0,0,0
16.01.2020,04:00,245,0,0,0
16.01.2020,05:00,264,0,0,0
16.01.2020,06:00,330,0,0,0
16.01.2020,07:00,320,0,0,0
16.01.2020,08:00,110,0,0,0
16.01.2020,09:00,0,0,0,0
16.01.2020,10:00,0,0,0,0
16.01.2020,11:00,0,0,0,0
16.01.2020,12:00,0,0,0,0
16.01.2020,13:00,0,0,0,0
16.01.2020,14:00,0,0,0,0
16.01.2020,15:00,0,0,0,0
16.01.2020,16:00,227,0,0,0
16.01.2020,17:00,304,0,0,0
16.01.2020,18:00,280,0,0,0
16.01.2020,19:00,272,0,0,0
16.01.2020,20:00,333,0,0,0
16.01.2020,21:00,258,0,0,0
16.01.2020,22:00,242,0,0,0
16.01.2020,23:00,242,0,0,0
17.01.2020,00:00,243,0,0,0
17.01.2020,01:00,245,0,0,0
17.01.2020,02:00,245,0,0,0
17.01.2020,03:00,245,0,0,0
17.01.2020,04:00,245,0,0,0
17.01.2020,05:00,246,0,0,0
17.01.2020,06:00,367,0,0,0
17.01.2020,07:00,482,0,0,0
17.01.2020,08:00,490,0,0,0
17.01.2020,09:00,497,0,0,0
17.01.2020,10:00,499,0,0,0
17.01.2020,11:00,499,0,0,0
17.01.2020,12:00,500,0,0,0
17.01.2020,13:00,499,0,0,0
17.01.2020,14:00,447,0,0,0
17.01.2020,15:00,324,0,0,0
17.01.2020,16:00,242,0,0,0
17.01.2020,17:00,239,0,0,0
17.01.2020,18:00,238,0,0,0
17.01.2020,19:00,238,0,0,0
17.01.2020,20:00,237,0,0,0
17.01.2020,21:00,238,0,0,0
17.01.2020,22:00,239,0,0,0
17.01.2020,23:00,239,0,0,0
18.01.2020,00:00,239,0,0,0
18.01.2020,01:00,240,0,0,0
18.01.2020,02:00,240,0,0,0
18.01.2020,03:00,242,0,0,0
18.01.2020,04:00,341,0,0,0
18.01.2020,05:00,494,0,0,0
18.01.2020,06:00,482,0,0,0
18.01.2020,07:00,406,0,0,0
18.01.2020,08:00,374,0,0,0
18.01.2020,09:00,399,0,0,0
18.01.2020,10:00,472,0,0,0
18.01.2020,11:00,254,0,0,0
18.01.2020,12:00,222,0,0,0
18.01.2020,13:00,12,0,0,0
18.01.2020,14:00,0,0,0,0
18.01.2020,15:00,0,0,0,0
18.01.2020,16:00,0,0,0,0
18.01.2020,17:00,0,0,0,0
18.01.2020,18:00,0,0,0,0
18.01.2020,19:00,0,0,0,0
18.01.2020,20:00,0,0,0,0
18.01.2020,21:00,0,0,0,0
18.01.2020,22:00,0,0,0,0
18.01.2020,23:00,0,0,0,0
19.01.2020,00:00,0,0,0,0
19.01.2020,01:00,0,0,0,0
19.01.2020,02:00,0,0,0,0
19.01.2020,03:00,0,0,0,0
19.01.2020,04:00,0,0,0,0
19.01.2020,05:00,0,0,0,0
19.01.2020,06:00,0,0,0,0
19.01.2020,07:00,0,0,0,0
19.01.2020,08:00,0,0,0,0
19.01.2020,09:00,0,0,0,0
19.01.2020,10:00,0,0,0,0
19.01.2020,11:00,0,0,0,0
19.01.2020,12:00,0,0,0,0
19.01.2020,13:00,0,0,0,0
19.01.2020,14:00,0,0,0,0
19.01.2020,15:00,0,0,0,0
19.01.2020,16:00,0,0,0,0
19.01.2020,17:00,0,0,0,0
19.01.2020,18:00,0,0,0,0
19.01.2020,19:00,0,0,0,0
19.01.2020,20:00,0,0,0,0
19.01.2020,21:00,0,0,0,0
19.01.2020,22:00,0,0,0,0
19.01.2020,23:00,0,0,0,0
20.01.2020,00:00,0,0,0,0
20.01.2020,01:00,0,0,0,0
20.01.2020,02:00,0,0,0,0
20.01.2020,03:00,0,0,0,0
20.01.2020,04:00,40,0,0,0
20.01.2020,05:00,244,0,0,0
20.01.2020,06:00,453,0,0,0
20.01.2020,07:00,515,0,0,0
20.01.2020,08:00,512,0,0,0
20.01.2020,09:00,511,0,0,0
20.01.2020,10:00,509,0,0,0
20.01.2020,11:00,511,0,0,0
20.01.2020,12:00,511,0,0,0
20.01.2020,13:00,505,0,0,0
20.01.2020,14:00,476,0,0,0
20.01.2020,15:00,447,0,0,0
20.01.2020,16:00,489,0,0,0
20.01.2020,17:00,346,0,0,0
20.01.2020,18:00,495,0,0,0
20.01.2020,19:00,501,0,0,0
20.01.2020,20:00,451,0,0,0
20.01.2020,21:00,386,0,0,0
20.01.2020,22:00,301,0,0,0
20.01.2020,23:00,234,0,0,0
21.01.2020,00:00,261,0,0,0
21.01.2020,01:00,229,0,0,0
21.01.2020,02:00,243,0,0,0
21.01.2020,03:00,234,0,0,0
21.01.2020,04:00,230,0,0,0
21.01.2020,05:00,232,0,0,0
21.01.2020,06:00,376,0,0,0
21.01.2020,07:00,485,0,0,0
21.01.2020,08:00,494,0,0,0
21.01.2020,09:00,497,0,0,0
21.01.2020,10:00,374,0,0,0
21.01.2020,11:00,258,0,0,0
21.01.2020,12:00,418,0,0,0
21.01.2020,13:00,512,0,0,0
21.01.2020,14:00,513,0,0,0
21.01.2020,15:00,512,0,0,0
21.01.2020,16:00,512,0,0,0
21.01.2020,17:00,513,0,0,0
21.01.2020,18:00,513,0,0,0
21.01.2020,19:00,495,0,0,0
21.01.2020,20:00,366,0,0,0
21.01.2020,21:00,301,0,0,0
21.01.2020,22:00,227,0,0,0
21.01.2020,23:00,249,0,0,0
22.01.2020,00:00,323,0,0,0
22.01.2020,01:00,408,0,0,0
22.01.2020,02:00,413,0,0,0
22.01.2020,03:00,412,0,0,0
22.01.2020,04:00,410,0,0,0
22.01.2020,05:00,411,0,0,0
22.01.2020,06:00,418,0,0,0
22.01.2020,07:00,509,0,0,0
22.01.2020,08:00,513,0,0,0
22.01.2020,09:00,513,0,0,0
22.01.2020,10:00,511,0,0,0
22.01.2020,11:00,512,0,0,0
22.01.2020,12:00,510,0,0,0
22.01.2020,13:00,511,0,0,0
22.01.2020,14:00,510,0,0,0
22.01.2020,15:00,512,0,0,0
22.01.2020,16:00,513,0,0,0
22.01.2020,17:00,511,0,0,0
22.01.2020,18:00,510,0,0,0
22.01.2020,19:00,511,0,0,0
22.01.2020,20:00,511,0,0,0
22.01.2020,21:00,504,0,0,0
22.01.2020,22:00,508,0,0,0
22.01.2020,23:00,505,0,0,0
23.01.2020,00:00,420,0,0,0
23.01.2020,01:00,409,0,0,0
23.01.2020,02:00,413,0,0,0
23.01.2020,03:00,401,0,0,0
23.01.2020,04:00,398,0,0,0
23.01.2020,05:00,426,0,0,0
23.01.2020,06:00,467,0,0,0
23.01.2020,07:00,460,0,0,0
23.01.2020,08:00,496,0,0,0
23.01.2020,09:00,495,0,0,0
23.01.2020,10:00,498,0,0,0
23.01.2020,11:00,497,0,0,0
23.01.2020,12:00,497,0,0,0
23.01.2020,13:00,497,0,0,0
23.01.2020,14:00,496,0,0,0
23.01.2020,15:00,497,0,0,0
23.01.2020,16:00,496,0,0,0
23.01.2020,17:00,496,0,0,0
23.01.2020,18:00,495,0,0,0
23.01.2020,19:00,496,0,0,0
23.01.2020,20:00,495,0,0,0
23.01.2020,21:00,496,0,0,0
23.01.2020,22:00,496,0,0,0
23.01.2020,23:00,492,0,0,0
24.01.2020,00:00,420,0,0,0
24.01.2020,01:00,248,0,0,0
24.01.2020,02:00,228,0,0,0
24.01.2020,03:00,242,0,0,0
24.01.2020,04:00,268,0,0,0
24.01.2020,05:00,289,0,0,0
24.01.2020,06:00,497,0,0,0
24.01.2020,07:00,511,0,0,0
24.01.2020,08:00,510,0,0,0
24.01.2020,09:00,511,0,0,0
24.01.2020,10:00,453,0,0,0
24.01.2020,11:00,494,0,0,0
24.01.2020,12:00,481,0,0,0
24.01.2020,13:00,381,0,0,0
24.01.2020,14:00,480,0,0,0
24.01.2020,15:00,464,0,0,0
24.01.2020,16:00,513,0,0,0
24.01.2020,17:00,513,0,0,0
24.01.2020,18:00,513,0,0,0
24.01.2020,19:00,477,0,0,0
24.01.2020,20:00,454,0,0,0
24.01.2020,21:00,438,0,0,0
24.01.2020,22:00,385,0,0,0
24.01.2020,23:00,281,0,0,0
25.01.2020,00:00,230,0,0,0
25.01.2020,01:00,246,0,0,0
25.01.2020,02:00,231,0,0,0
25.01.2020,03:00,231,0,0,0
25.01.2020,04:00,231,0,0,0
25.01.2020,05:00,231,0,0,0
25.01.2020,06:00,231,0,0,0
25.01.2020,07:00,229,0,0,0
25.01.2020,08:00,221,0,0,0
25.01.2020,09:00,2,0,0,0
25.01.2020,10:00,0,0,0,0
25.01.2020,11:00,0,0,0,0
25.01.2020,12:00,0,0,0,0
25.01.2020,13:00,0,0,0,0
25.01.2020,14:00,0,0,0,0
25.01.2020,15:00,0,0,0,0
25.01.2020,16:00,0,0,0,0
25.01.2020,17:00,0,0,0,0
25.01.2020,18:00,0,0,0,0
25.01.2020,19:00,0,0,0,0
25.01.2020,20:00,0,0,0,0
25.01.2020,21:00,0,0,0,0
25.01.2020,22:00,0,0,0,0
25.01.2020,23:00,0,0,0,0
26.01.2020,00:00,0,0,0,0
26.01.2020,01:00,0,0,0,0
26.01.2020,02:00,0,0,0,0
26.01.2020,03:00,0,0,0,0
26.01.2020,04:00,0,0,0,0
26.01.2020,05:00,0,0,0,0
26.01.2020,06:00,0,0,0,0
26.01.2020,07:00,0,0,0,0
26.01.2020,08:00,0,0,0,0
26.01.2020,09:00,0,0,0,0
26.01.2020,10:00,0,0,0,0
26.01.2020,11:00,0,0,0,0
26.01.2020,12:00,0,0,0,0
26.01.2020,13:00,0,0,0,0
26.01.2020,14:00,0,0,0,0
26.01.2020,15:00,0,0,0,0
26.01.2020,16:00,0,0,0,0
26.01.2020,17:00,0,0,0,0
26.01.2020,18:00,0,0,0,0
26.01.2020,19:00,0,0,0,0
26.01.2020,20:00,0,0,0,0
26.01.2020,21:00,0,0,0,0
26.01.2020,22:00,0,0,0,0
26.01.2020,23:00,0,0,0,0
27.01.2020,00:00,0,0,0,0
27.01.2020,01:00,0,0,0,0
27.01.2020,02:00,0,0,0,0
27.01.2020,03:00,0,0,0,0
27.01.2020,04:00,0,0,0,0
27.01.2020,05:00,0,0,0,0
27.01.2020,06:00,0,0,0,0
27.01.2020,07:00,0,0,0,0
27.01.2020,08:00,0,0,0,0
27.01.2020,09:00,0,0,0,0
27.01.2020,10:00,0,0,0,0
27.01.2020,11:00,0,0,0,0
27.01.2020,12:00,0,0,0,0
27.01.2020,13:00,0,0,0,0
27.01.2020,14:00,0,0,0,0
27.01.2020,15:00,0,0,0,0
27.01.2020,16:00,0,0,0,0
27.01.2020,17:00,0,0,0,0
27.01.2020,18:00,0,0,0,0
27.01.2020,19:00,0,0,0,0
27.01.2020,20:00,0,0,0,0
27.01.2020,21:00,0,0,0,0
27.01.2020,22:00,0,0,0,0
27.01.2020,23:00,0,0,0,0
28.01.2020,00:00,0,0,0,0
28.01.2020,01:00,0,0,0,0
28.01.2020,02:00,0,0,0,0
28.01.2020,03:00,0,0,0,0
28.01.2020,04:00,0,0,0,0
28.01.2020,05:00,0,0,0,0
28.01.2020,06:00,0,0,0,0
28.01.2020,07:00,0,0,0,0
28.01.2020,08:00,0,0,0,0
28.01.2020,09:00,0,0,0,0
28.01.2020,10:00,13,0,0,0
28.01.2020,11:00,117,0,0,0
28.01.2020,12:00,223,0,0,0
28.01.2020,13:00,290,0,0,0
28.01.2020,14:00,234,0,0,0
28.01.2020,15:00,230,0,0,0
28.01.2020,16:00,229,0,0,0
28.01.2020,17:00,230,0,0,0
28.01.2020,18:00,391,0,0,0
28.01.2020,19:00,399,0,0,0
28.01.2020,20:00,453,0,0,0
28.01.2020,21:00,419,0,0,0
28.01.2020,22:00,416,0,0,0
28.01.2020,23:00,377,0,0,0
29.01.2020,00:00,306,0,0,0
29.01.2020,01:00,253,0,0,0
29.01.2020,02:00,254,0,0,0
29.01.2020,03:00,253,0,0,0
29.01.2020,04:00,253,0,0,0
29.01.2020,05:00,237,0,0,0
29.01.2020,06:00,278,0,0,0
29.01.2020,07:00,376,0,0,0
29.01.2020,08:00,497,0,0,0
29.01.2020,09:00,494,0,0,0
29.01.2020,10:00,494,0,0,0
29.01.2020,11:00,498,0,0,0
29.01.2020,12:00,499,0,0,0
29.01.2020,13:00,498,0,0,0
29.01.2020,14:00,495,0,0,0
29.01.2020,15:00,496,0,0,0
29.01.2020,16:00,499,0,0,0
29.01.2020,17:00,499,0,0,0
29.01.2020,18:00,498,0,0,0
29.01.2020,19:00,497,0,0,0
29.01.2020,20:00,497,0,0,0
29.01.2020,21:00,497,0,0,0
29.01.2020,22:00,498,0,0,0
29.01.2020,23:00,361,0,0,0
30.01.2020,00:00,238,0,0,0
30.01.2020,01:00,319,0,0,0
30.01.2020,02:00,245,0,0,0
30.01.2020,03:00,249,0,0,0
30.01.2020,04:00,230,0,0,0
30.01.2020,05:00,264,0,0,0
30.01.2020,06:00,239,0,0,0
30.01.2020,07:00,228,0,0,0
30.01.2020,08:00,229,0,0,0
30.01.2020,09:00,231,0,0,0
30.01.2020,10:00,281,0,0,0
30.01.2020,11:00,273,0,0,0
30.01.2020,12:00,229,0,0,0
30.01.2020,13:00,291,0,0,0
30.01.2020,14:00,236,0,0,0
30.01.2020,15:00,230,0,0,0
30.01.2020,16:00,230,0,0,0
30.01.2020,17:00,230,0,0,0
30.01.2020,18:00,230,0,0,0
30.01.2020,19:00,230,0,0,0
30.01.2020,20:00,229,0,0,0
30.01.2020,21:00,229,0,0,0
30.01.2020,22:00,230,0,0,0
30.01.2020,23:00,230,0,0,0
31.01.2020,00:00,230,0,0,0
31.01.2020,01:00,230,0,0,0
31.01.2020,02:00,230,0,0,0
31.01.2020,03:00,229,0,0,0
31.01.2020,04:00,255,0,0,0
31.01.2020,05:00,429,0,0,0
31.01.2020,06:00,463,0,0,0
31.01.2020,07:00,440,0,0,0
31.01.2020,08:00,388,0,0,0
31.01.2020,09:00,312,0,0,0
