Datum,Uhrzeit,Generation_DE Walsum 10[MW],Generation_DE Walsum 9[MW],Generation_DE Walsum 7[MW]
11.04.2020,16:00,0,0,0
11.04.2020,17:00,0,0,0
11.04.2020,18:00,0,0,0
11.04.2020,19:00,0,0,0
11.04.2020,20:00,0,0,0
11.04.2020,21:00,0,0,0
11.04.2020,22:00,0,0,0
11.04.2020,23:00,0,0,0
12.04.2020,00:00,0,0,0
12.04.2020,01:00,0,0,0
12.04.2020,02:00,0,0,0
12.04.2020,03:00,0,0,0
12.04.2020,04:00,0,0,0
12.04.2020,05:00,0,0,0
12.04.2020,06:00,0,0,0
12.04.2020,07:00,0,0,0
12.04.2020,08:00,0,0,0
12.04.2020,09:00,0,0,0
12.04.2020,10:00,0,0,0
12.04.2020,11:00,0,0,0
12.04.2020,12:00,0,0,0
12.04.2020,13:00,0,0,0
12.04.2020,14:00,0,0,0
12.04.2020,15:00,0,0,0
12.04.2020,16:00,0,0,0
12.04.2020,17:00,0,0,0
12.04.2020,18:00,0,0,0
12.04.2020,19:00,0,0,0
12.04.2020,20:00,0,0,0
12.04.2020,21:00,0,0,0
12.04.2020,22:00,0,0,0
12.04.2020,23:00,0,0,0
13.04.2020,00:00,0,0,0
13.04.2020,01:00,0,0,0
13.04.2020,02:00,0,0,0
13.04.2020,03:00,0,0,0
13.04.2020,04:00,0,0,0
13.04.2020,05:00,0,0,0
13.04.2020,06:00,0,0,0
13.04.2020,07:00,0,0,0
13.04.2020,08:00,0,0,0
13.04.2020,09:00,0,0,0
13.04.2020,10:00,0,0,0
13.04.2020,11:00,0,0,0
13.04.2020,12:00,0,0,0
13.04.2020,13:00,0,0,0
13.04.2020,14:00,0,0,0
13.04.2020,15:00,0,0,0
13.04.2020,16:00,0,0,0
13.04.2020,17:00,0,0,0
13.04.2020,18:00,0,0,0
13.04.2020,19:00,0,0,0
13.04.2020,20:00,0,0,0
13.04.2020,21:00,0,0,0
13.04.2020,22:00,0,0,0
13.04.2020,23:00,0,0,0
14.04.2020,00:00,0,0,0
14.04.2020,01:00,0,0,0
14.04.2020,02:00,0,0,0
14.04.2020,03:00,0,0,0
14.04.2020,04:00,0,0,0
14.04.2020,05:00,0,0,0
14.04.2020,06:00,0,0,0
14.04.2020,07:00,0,0,0
14.04.2020,08:00,0,0,0
14.04.2020,09:00,0,0,0
14.04.2020,10:00,0,0,0
14.04.2020,11:00,0,0,0
14.04.2020,12:00,0,0,0
14.04.2020,13:00,0,0,0
14.04.2020,14:00,0,0,0
14.04.2020,15:00,0,0,0
14.04.2020,16:00,0,0,0
14.04.2020,17:00,0,0,0
14.04.2020,18:00,0,0,0
14.04.2020,19:00,0,42,0
14.04.2020,20:00,0,124,0
14.04.2020,21:00,0,161,0
14.04.2020,22:00,0,167,0
14.04.2020,23:00,0,154,0
15.04.2020,00:00,0,109,0
15.04.2020,01:00,0,56,0
15.04.2020,02:00,0,0,0
15.04.2020,03:00,0,0,0
15.04.2020,04:00,0,0,0
15.04.2020,05:00,0,0,0
15.04.2020,06:00,0,0,0
15.04.2020,07:00,0,0,0
15.04.2020,08:00,0,0,0
15.04.2020,09:00,0,0,0
15.04.2020,10:00,0,0,0
15.04.2020,11:00,0,0,0
15.04.2020,12:00,0,0,0
15.04.2020,13:00,0,0,0
15.04.2020,14:00,0,0,0
15.04.2020,15:00,0,66,0
15.04.2020,16:00,0,151,0
15.04.2020,17:00,0,159,0
15.04.2020,18:00,0,248,0
15.04.2020,19:00,0,325,0
15.04.2020,20:00,0,333,0
15.04.2020,21:00,0,241,0
15.04.2020,22:00,0,125,0
15.04.2020,23:00,0,120,0
16.04.2020,00:00,0,120,0
16.04.2020,01:00,0,120,0
16.04.2020,02:00,0,120,0
16.04.2020,03:00,100,120,0
16.04.2020,04:00,282,117,0
16.04.2020,05:00,342,84,0
16.04.2020,06:00,566,83,0
16.04.2020,07:00,705,103,0
16.04.2020,08:00,675,83,0
16.04.2020,09:00,668,18,0
16.04.2020,10:00,581,0,0
16.04.2020,11:00,274,0,0
16.04.2020,12:00,182,0,0
16.04.2020,13:00,186,0,0
16.04.2020,14:00,185,0,0
16.04.2020,15:00,222,0,0
16.04.2020,16:00,389,0,0
16.04.2020,17:00,612,0,0
16.04.2020,18:00,676,0,0
16.04.2020,19:00,703,0,0
16.04.2020,20:00,712,0,0
16.04.2020,21:00,704,0,0
16.04.2020,22:00,586,0,0
16.04.2020,23:00,508,0,0
17.04.2020,00:00,481,0,0
17.04.2020,01:00,493,0,0
17.04.2020,02:00,518,0,0
17.04.2020,03:00,504,0,0
17.04.2020,04:00,506,0,0
17.04.2020,05:00,544,0,0
17.04.2020,06:00,670,0,0
17.04.2020,07:00,707,0,0
17.04.2020,08:00,681,0,0
17.04.2020,09:00,689,0,0
17.04.2020,10:00,664,0,0
17.04.2020,11:00,506,0,0
17.04.2020,12:00,271,0,0
17.04.2020,13:00,184,0,0
17.04.2020,14:00,183,0,0
17.04.2020,15:00,189,0,0
17.04.2020,16:00,251,0,0
17.04.2020,17:00,530,0,0
17.04.2020,18:00,652,0,0
17.04.2020,19:00,690,0,0
17.04.2020,20:00,628,0,0
17.04.2020,21:00,527,0,0
17.04.2020,22:00,518,0,0
17.04.2020,23:00,324,0,0
18.04.2020,00:00,0,0,0
18.04.2020,01:00,0,0,0
18.04.2020,02:00,0,0,0
18.04.2020,03:00,0,0,0
18.04.2020,04:00,0,0,0
18.04.2020,05:00,0,0,0
18.04.2020,06:00,0,0,0
18.04.2020,07:00,0,0,0
18.04.2020,08:00,0,0,0
18.04.2020,09:00,0,0,0
18.04.2020,10:00,0,0,0
18.04.2020,11:00,0,0,0
18.04.2020,12:00,0,0,0
18.04.2020,13:00,0,0,0
18.04.2020,14:00,0,0,0
18.04.2020,15:00,0,0,0
18.04.2020,16:00,0,101,0
18.04.2020,17:00,0,151,0
18.04.2020,18:00,0,156,0
18.04.2020,19:00,0,154,0
18.04.2020,20:00,0,102,0
18.04.2020,21:00,0,82,0
18.04.2020,22:00,0,83,0
18.04.2020,23:00,0,83,0
19.04.2020,00:00,0,82,0
19.04.2020,01:00,0,82,0
19.04.2020,02:00,0,81,0
19.04.2020,03:00,0,82,0
19.04.2020,04:00,0,80,0
19.04.2020,05:00,0,81,0
19.04.2020,06:00,0,81,0
19.04.2020,07:00,0,83,0
19.04.2020,08:00,0,82,0
19.04.2020,09:00,0,83,0
19.04.2020,10:00,0,83,0
19.04.2020,11:00,0,82,0
19.04.2020,12:00,0,84,0
19.04.2020,13:00,0,82,0
19.04.2020,14:00,0,82,0
19.04.2020,15:00,0,81,0
19.04.2020,16:00,0,83,0
19.04.2020,17:00,0,82,0
19.04.2020,18:00,0,82,0
19.04.2020,19:00,0,82,0
19.04.2020,20:00,0,81,0
19.04.2020,21:00,0,84,0
19.04.2020,22:00,0,82,0
19.04.2020,23:00,0,82,0
20.04.2020,00:00,0,83,0
20.04.2020,01:00,0,83,0
20.04.2020,02:00,0,82,0
20.04.2020,03:00,0,83,0
20.04.2020,04:00,0,84,0
20.04.2020,05:00,0,82,0
20.04.2020,06:00,0,83,0
20.04.2020,07:00,0,87,0
20.04.2020,08:00,0,116,0
20.04.2020,09:00,0,129,0
20.04.2020,10:00,0,102,0
20.04.2020,11:00,0,84,0
20.04.2020,12:00,0,81,0
20.04.2020,13:00,0,58,0
20.04.2020,14:00,0,0,0
20.04.2020,15:00,0,0,0
20.04.2020,16:00,0,0,0
20.04.2020,17:00,0,0,0
20.04.2020,18:00,0,0,0
20.04.2020,19:00,0,0,0
20.04.2020,20:00,0,0,0
20.04.2020,21:00,0,0,0
20.04.2020,22:00,0,0,0
20.04.2020,23:00,0,0,0
21.04.2020,00:00,0,0,0
21.04.2020,01:00,0,0,0
21.04.2020,02:00,0,0,0
21.04.2020,03:00,0,0,0
21.04.2020,04:00,0,0,0
21.04.2020,05:00,0,0,0
21.04.2020,06:00,0,0,0
21.04.2020,07:00,0,0,0
21.04.2020,08:00,0,0,0
21.04.2020,09:00,0,0,0
21.04.2020,10:00,0,0,0
21.04.2020,11:00,0,0,0
21.04.2020,12:00,0,0,0
21.04.2020,13:00,0,0,0
21.04.2020,14:00,0,0,0
21.04.2020,15:00,0,0,0
21.04.2020,16:00,0,0,0
21.04.2020,17:00,0,0,0
21.04.2020,18:00,0,0,0
21.04.2020,19:00,0,100,0
21.04.2020,20:00,0,158,0
21.04.2020,21:00,0,152,0
21.04.2020,22:00,0,144,0
21.04.2020,23:00,0,107,0
22.04.2020,00:00,0,93,0
22.04.2020,01:00,0,85,0
22.04.2020,02:00,0,79,0
22.04.2020,03:00,0,80,0
22.04.2020,04:00,0,81,0
22.04.2020,05:00,0,81,0
22.04.2020,06:00,0,81,0
22.04.2020,07:00,0,95,0
22.04.2020,08:00,0,122,0
22.04.2020,09:00,0,95,0
22.04.2020,10:00,0,107,0
22.04.2020,11:00,0,87,0
22.04.2020,12:00,0,87,0
22.04.2020,13:00,0,82,0
22.04.2020,14:00,0,93,0
22.04.2020,15:00,0,93,0
22.04.2020,16:00,0,94,0
22.04.2020,17:00,0,83,0
22.04.2020,18:00,0,86,0
22.04.2020,19:00,0,94,0
22.04.2020,20:00,0,102,0
22.04.2020,21:00,0,93,0
22.04.2020,22:00,0,91,0
22.04.2020,23:00,0,91,0
23.04.2020,00:00,0,82,0
23.04.2020,01:00,0,81,0
23.04.2020,02:00,0,82,0
23.04.2020,03:00,0,82,0
23.04.2020,04:00,0,82,0
23.04.2020,05:00,0,82,0
23.04.2020,06:00,0,82,0
23.04.2020,07:00,0,83,0
23.04.2020,08:00,0,82,0
23.04.2020,09:00,0,82,0
23.04.2020,10:00,0,83,0
23.04.2020,11:00,0,82,0
23.04.2020,12:00,0,80,0
23.04.2020,13:00,0,81,0
23.04.2020,14:00,0,82,0
23.04.2020,15:00,0,84,0
23.04.2020,16:00,0,82,0
23.04.2020,17:00,0,89,0
23.04.2020,18:00,0,155,0
23.04.2020,19:00,0,291,0
23.04.2020,20:00,0,290,0
23.04.2020,21:00,0,320,0
23.04.2020,22:00,0,232,0
23.04.2020,23:00,0,166,0
24.04.2020,00:00,0,109,0
24.04.2020,01:00,0,84,0
24.04.2020,02:00,0,81,0
24.04.2020,03:00,0,83,0
24.04.2020,04:00,0,82,0
24.04.2020,05:00,0,82,0
24.04.2020,06:00,0,82,0
24.04.2020,07:00,0,82,0
24.04.2020,08:00,0,82,0
24.04.2020,09:00,0,82,0
24.04.2020,10:00,0,82,0
24.04.2020,11:00,0,83,0
24.04.2020,12:00,0,81,0
24.04.2020,13:00,0,80,0
24.04.2020,14:00,0,82,0
24.04.2020,15:00,0,81,0
24.04.2020,16:00,0,82,0
24.04.2020,17:00,0,83,0
24.04.2020,18:00,0,81,0
24.04.2020,19:00,0,81,0
24.04.2020,20:00,0,87,0
24.04.2020,21:00,0,103,0
24.04.2020,22:00,0,84,0
24.04.2020,23:00,0,82,0
25.04.2020,00:00,0,82,0
25.04.2020,01:00,0,83,0
25.04.2020,02:00,0,85,0
25.04.2020,03:00,0,85,0
25.04.2020,04:00,0,83,0
25.04.2020,05:00,0,82,0
25.04.2020,06:00,0,83,0
25.04.2020,07:00,0,82,0
25.04.2020,08:00,0,82,0
25.04.2020,09:00,0,82,0
25.04.2020,10:00,0,82,0
25.04.2020,11:00,0,83,0
25.04.2020,12:00,0,82,0
25.04.2020,13:00,0,82,0
25.04.2020,14:00,0,83,0
25.04.2020,15:00,0,83,0
25.04.2020,16:00,0,83,0
25.04.2020,17:00,0,82,0
25.04.2020,18:00,0,81,0
25.04.2020,19:00,0,82,0
25.04.2020,20:00,0,94,0
25.04.2020,21:00,0,84,0
25.04.2020,22:00,0,82,0
25.04.2020,23:00,0,82,0
26.04.2020,00:00,0,83,0
26.04.2020,01:00,0,81,0
26.04.2020,02:00,0,83,0
26.04.2020,03:00,0,83,0
26.04.2020,04:00,0,82,0
26.04.2020,05:00,0,82,0
26.04.2020,06:00,0,82,0
26.04.2020,07:00,0,83,0
26.04.2020,08:00,0,83,0
26.04.2020,09:00,0,83,0
26.04.2020,10:00,0,82,0
26.04.2020,11:00,0,83,0
26.04.2020,12:00,0,84,0
26.04.2020,13:00,0,81,0
26.04.2020,14:00,0,82,0
26.04.2020,15:00,0,84,0
26.04.2020,16:00,0,83,0
26.04.2020,17:00,0,81,0
26.04.2020,18:00,0,82,0
26.04.2020,19:00,0,92,0
26.04.2020,20:00,0,99,0
26.04.2020,21:00,0,85,0
26.04.2020,22:00,0,84,0
26.04.2020,23:00,0,91,0
27.04.2020,00:00,0,82,0
27.04.2020,01:00,0,80,0
27.04.2020,02:00,0,81,0
27.04.2020,03:00,0,80,0
27.04.2020,04:00,0,81,0
27.04.2020,05:00,0,80,0
27.04.2020,06:00,0,81,0
27.04.2020,07:00,0,81,0
27.04.2020,08:00,0,89,0
27.04.2020,09:00,0,84,0
27.04.2020,10:00,0,83,0
27.04.2020,11:00,0,84,0
27.04.2020,12:00,0,83,0
27.04.2020,13:00,0,82,0
27.04.2020,14:00,0,82,0
27.04.2020,15:00,0,98,0
27.04.2020,16:00,0,103,0
27.04.2020,17:00,0,83,0
27.04.2020,18:00,0,87,0
27.04.2020,19:00,0,95,0
27.04.2020,20:00,0,137,0
27.04.2020,21:00,0,138,0
27.04.2020,22:00,0,122,0
27.04.2020,23:00,0,87,0
28.04.2020,00:00,0,88,0
28.04.2020,01:00,0,84,0
28.04.2020,02:00,0,82,0
28.04.2020,03:00,0,81,0
28.04.2020,04:00,0,81,0
28.04.2020,05:00,0,81,0
28.04.2020,06:00,0,92,0
28.04.2020,07:00,0,130,0
28.04.2020,08:00,0,93,0
28.04.2020,09:00,0,97,0
28.04.2020,10:00,0,98,0
28.04.2020,11:00,0,82,0
28.04.2020,12:00,0,95,0
28.04.2020,13:00,0,97,0
28.04.2020,14:00,0,83,0
28.04.2020,15:00,0,82,0
28.04.2020,16:00,0,105,0
28.04.2020,17:00,0,132,0
28.04.2020,18:00,0,132,0
28.04.2020,19:00,0,111,0
28.04.2020,20:00,0,105,0
28.04.2020,21:00,0,83,0
28.04.2020,22:00,0,83,0
28.04.2020,23:00,0,62,0
29.04.2020,00:00,0,82,0
29.04.2020,01:00,0,119,0
29.04.2020,02:00,0,86,0
29.04.2020,03:00,0,88,0
29.04.2020,04:00,0,93,0
29.04.2020,05:00,0,84,0
29.04.2020,06:00,0,82,0
29.04.2020,07:00,0,122,0
29.04.2020,08:00,0,255,0
29.04.2020,09:00,0,315,0
29.04.2020,10:00,0,273,0
29.04.2020,11:00,0,180,0
29.04.2020,12:00,0,95,0
29.04.2020,13:00,0,81,0
29.04.2020,14:00,0,82,0
29.04.2020,15:00,0,82,0
29.04.2020,16:00,0,126,0
29.04.2020,17:00,0,120,0
29.04.2020,18:00,0,118,0
29.04.2020,19:00,0,99,0
29.04.2020,20:00,0,82,0
29.04.2020,21:00,0,82,0
29.04.2020,22:00,0,90,0
29.04.2020,23:00,0,83,0
30.04.2020,00:00,0,86,0
30.04.2020,01:00,0,82,0
30.04.2020,02:00,0,84,0
30.04.2020,03:00,0,82,0
30.04.2020,04:00,0,82,0
30.04.2020,05:00,0,82,0
30.04.2020,06:00,0,82,0
30.04.2020,07:00,0,83,0
30.04.2020,08:00,0,83,0
30.04.2020,09:00,0,81,0
30.04.2020,10:00,0,82,0
30.04.2020,11:00,0,82,0
30.04.2020,12:00,0,83,0
30.04.2020,13:00,0,83,0
30.04.2020,14:00,0,91,0
30.04.2020,15:00,0,81,0
30.04.2020,16:00,0,78,0
30.04.2020,17:00,0,80,0
30.04.2020,18:00,0,82,0
30.04.2020,19:00,0,80,0
30.04.2020,20:00,0,80,0
30.04.2020,21:00,0,82,0
30.04.2020,22:00,0,81,0
30.04.2020,23:00,0,90,0
