Datum,Uhrzeit,Generation_DE G[MW],Generation_DE H[MW],Generation_DE D[MW],Generation_DE E[MW],Generation_DE C[MW],Generation_DE B[MW],Generation_DE F[MW],Generation_DE K[MW],Generation_DE A[MW]
20.01.2020,03:00,351,382,37,0,149,0,0,921,0
20.01.2020,04:00,290,318,97,0,150,0,0,916,0
20.01.2020,05:00,354,543,123,0,182,0,0,930,0
20.01.2020,06:00,603,652,154,0,268,0,0,933,0
20.01.2020,07:00,640,667,227,0,282,0,0,949,0
20.01.2020,08:00,637,661,266,0,282,0,0,951,0
20.01.2020,09:00,633,662,286,0,282,0,0,950,0
20.01.2020,10:00,632,663,290,0,283,0,0,950,0
20.01.2020,11:00,635,658,290,0,282,0,0,947,0
20.01.2020,12:00,635,649,294,0,281,0,0,945,0
20.01.2020,13:00,637,646,302,0,272,0,0,947,0
20.01.2020,14:00,633,642,299,0,273,0,0,948,0
20.01.2020,15:00,635,640,301,0,272,0,0,947,0
20.01.2020,16:00,635,643,299,0,272,0,0,950,0
20.01.2020,17:00,636,646,301,0,271,0,0,948,0
20.01.2020,18:00,636,640,300,0,272,0,0,949,0
20.01.2020,19:00,635,643,300,0,270,0,0,947,0
20.01.2020,20:00,634,642,300,0,272,0,0,951,0
20.01.2020,21:00,623,639,300,0,272,0,0,949,0
20.01.2020,22:00,627,647,300,0,271,0,0,927,0
20.01.2020,23:00,626,642,299,0,272,0,0,929,0
21.01.2020,00:00,483,533,249,0,237,0,0,929,0
21.01.2020,01:00,290,321,140,0,157,0,0,919,0
21.01.2020,02:00,295,321,127,0,153,0,0,911,0
21.01.2020,03:00,296,317,169,0,154,0,0,912,0
21.01.2020,04:00,347,349,277,0,156,0,0,912,0
21.01.2020,05:00,593,587,301,0,232,0,0,912,0
21.01.2020,06:00,635,656,301,0,272,0,0,923,0
21.01.2020,07:00,638,652,300,0,270,0,0,928,0
21.01.2020,08:00,636,657,300,0,269,0,0,930,0
21.01.2020,09:00,633,653,300,0,273,0,0,929,0
21.01.2020,10:00,633,648,299,0,272,0,0,930,0
21.01.2020,11:00,635,640,301,0,272,0,0,930,0
21.01.2020,12:00,635,655,300,0,274,0,0,927,0
21.01.2020,13:00,635,656,299,0,277,0,0,929,0
21.01.2020,14:00,631,649,299,0,276,0,0,928,0
21.01.2020,15:00,639,653,301,0,277,0,0,929,0
21.01.2020,16:00,634,656,300,0,277,0,0,929,0
21.01.2020,17:00,638,653,299,0,273,0,0,930,0
21.01.2020,18:00,633,650,301,0,270,0,0,929,0
21.01.2020,19:00,638,655,300,0,269,0,0,930,0
21.01.2020,20:00,642,653,300,0,270,0,0,931,0
21.01.2020,21:00,632,641,300,0,269,0,0,930,0
21.01.2020,22:00,634,641,299,0,268,0,0,927,0
21.01.2020,23:00,636,645,299,0,269,0,0,928,0
22.01.2020,00:00,642,641,301,0,222,0,0,929,0
22.01.2020,01:00,501,638,276,0,152,0,0,931,0
22.01.2020,02:00,376,638,228,0,151,0,0,930,0
22.01.2020,03:00,361,637,264,0,150,0,0,930,0
22.01.2020,04:00,537,634,302,0,188,0,0,930,0
22.01.2020,05:00,638,632,301,0,267,0,0,928,0
22.01.2020,06:00,649,650,298,0,269,0,0,929,0
22.01.2020,07:00,650,648,299,0,269,0,0,930,0
22.01.2020,08:00,651,648,300,0,269,0,0,931,0
22.01.2020,09:00,650,647,301,0,270,0,0,930,0
22.01.2020,10:00,657,652,301,0,270,0,0,933,0
22.01.2020,11:00,652,653,300,0,268,0,0,934,0
22.01.2020,12:00,650,646,299,0,266,0,0,929,0
22.01.2020,13:00,652,652,299,0,270,0,0,930,0
22.01.2020,14:00,651,648,300,0,271,0,0,929,0
22.01.2020,15:00,651,652,301,0,270,0,0,929,0
22.01.2020,16:00,653,652,300,0,270,0,0,930,0
22.01.2020,17:00,652,645,300,0,269,0,0,933,0
22.01.2020,18:00,649,654,301,0,269,0,0,931,0
22.01.2020,19:00,646,651,299,0,269,0,0,930,0
22.01.2020,20:00,643,648,300,0,269,0,0,927,0
22.01.2020,21:00,645,647,300,0,269,0,0,933,0
22.01.2020,22:00,657,647,300,0,273,0,0,931,0
22.01.2020,23:00,640,635,299,0,271,0,0,930,0
23.01.2020,00:00,650,643,301,0,270,0,0,931,0
23.01.2020,01:00,644,637,299,0,264,0,0,931,0
23.01.2020,02:00,642,635,300,0,269,0,0,930,0
23.01.2020,03:00,648,638,300,0,270,0,0,929,0
23.01.2020,04:00,647,640,299,0,270,0,0,931,0
23.01.2020,05:00,639,639,300,0,269,0,0,930,0
23.01.2020,06:00,649,638,301,0,268,0,0,932,0
23.01.2020,07:00,656,650,300,0,269,0,0,929,0
23.01.2020,08:00,654,653,299,0,269,0,0,932,0
23.01.2020,09:00,657,658,300,0,269,0,0,930,0
23.01.2020,10:00,652,650,300,0,268,0,0,928,0
23.01.2020,11:00,654,651,300,0,269,0,0,930,0
23.01.2020,12:00,651,649,300,0,268,0,0,929,0
23.01.2020,13:00,654,648,300,0,266,0,0,930,0
23.01.2020,14:00,652,650,299,0,266,0,0,929,0
23.01.2020,15:00,650,654,301,0,268,0,0,928,0
23.01.2020,16:00,648,646,299,0,267,0,0,930,0
23.01.2020,17:00,650,652,300,0,263,0,0,931,0
23.01.2020,18:00,647,644,299,0,269,0,0,928,0
23.01.2020,19:00,652,652,301,0,271,0,0,931,0
23.01.2020,20:00,650,650,300,0,270,0,0,929,0
23.01.2020,21:00,652,649,300,0,270,0,0,931,0
23.01.2020,22:00,647,648,299,0,270,0,0,929,0
23.01.2020,23:00,638,637,299,0,269,0,0,931,0
24.01.2020,00:00,639,638,301,0,271,0,0,929,0
24.01.2020,01:00,642,565,299,0,267,0,0,931,0
24.01.2020,02:00,640,539,300,0,265,0,0,929,0
24.01.2020,03:00,640,542,299,0,269,0,0,932,0
24.01.2020,04:00,639,538,300,0,272,0,0,929,0
24.01.2020,05:00,640,540,300,0,270,0,0,930,0
24.01.2020,06:00,650,639,300,0,269,0,0,930,0
24.01.2020,07:00,650,652,300,0,269,0,0,931,0
24.01.2020,08:00,652,650,300,0,269,0,0,929,0
24.01.2020,09:00,651,646,299,0,269,0,0,928,0
24.01.2020,10:00,655,648,300,0,267,0,0,929,0
24.01.2020,11:00,655,648,301,0,263,0,0,930,0
24.01.2020,12:00,654,646,299,0,261,0,0,927,0
24.01.2020,13:00,653,648,299,0,263,0,0,931,0
24.01.2020,14:00,659,655,301,0,260,0,0,930,0
24.01.2020,15:00,652,647,301,0,265,0,0,929,0
24.01.2020,16:00,652,646,299,0,269,0,0,928,0
24.01.2020,17:00,654,648,300,0,268,0,0,930,0
24.01.2020,18:00,652,645,300,0,267,0,0,929,0
24.01.2020,19:00,651,645,300,0,268,0,0,928,0
24.01.2020,20:00,638,651,301,0,265,0,0,927,0
24.01.2020,21:00,488,649,300,0,266,0,0,931,0
24.01.2020,22:00,483,647,299,0,267,0,0,929,0
24.01.2020,23:00,476,638,299,0,266,0,0,930,0
25.01.2020,00:00,611,637,301,0,266,0,0,929,0
25.01.2020,01:00,645,641,300,0,271,0,0,929,0
25.01.2020,02:00,644,639,300,0,277,0,0,929,0
25.01.2020,03:00,643,644,300,0,280,0,0,929,0
25.01.2020,04:00,640,639,301,0,276,0,0,928,0
25.01.2020,05:00,644,641,300,0,274,0,0,928,0
25.01.2020,06:00,647,649,300,0,272,0,0,929,0
25.01.2020,07:00,644,642,300,0,270,0,0,929,0
25.01.2020,08:00,652,654,300,0,269,0,0,928,0
25.01.2020,09:00,654,648,299,0,270,0,0,929,0
25.01.2020,10:00,657,652,300,0,270,0,0,929,0
25.01.2020,11:00,655,651,300,0,270,0,0,928,0
25.01.2020,12:00,653,649,300,0,269,0,0,928,0
25.01.2020,13:00,651,658,300,0,271,0,0,929,0
25.01.2020,14:00,648,649,300,0,271,0,0,927,0
25.01.2020,15:00,645,654,300,0,270,0,0,929,0
25.01.2020,16:00,654,651,301,0,271,0,0,928,0
25.01.2020,17:00,654,648,300,0,271,0,0,929,0
25.01.2020,18:00,656,657,300,0,270,0,0,930,0
25.01.2020,19:00,655,650,299,0,271,0,0,928,0
25.01.2020,20:00,652,650,300,0,270,0,0,928,0
25.01.2020,21:00,645,642,300,0,270,0,0,926,0
25.01.2020,22:00,645,639,299,0,269,0,0,929,0
25.01.2020,23:00,640,641,286,0,270,0,0,927,0
26.01.2020,00:00,597,644,100,0,236,0,0,929,0
26.01.2020,01:00,398,642,0,0,186,0,0,923,0
26.01.2020,02:00,332,513,0,0,170,0,0,929,0
26.01.2020,03:00,297,296,0,0,151,0,0,928,0
26.01.2020,04:00,280,280,0,0,149,0,0,925,0
26.01.2020,05:00,278,280,0,0,150,0,0,923,0
26.01.2020,06:00,280,280,0,0,150,0,0,923,0
26.01.2020,07:00,333,424,0,0,159,0,0,925,0
26.01.2020,08:00,613,639,0,0,245,0,0,922,0
26.01.2020,09:00,646,639,0,0,273,0,0,927,0
26.01.2020,10:00,644,640,0,0,273,0,0,925,0
26.01.2020,11:00,647,641,0,0,272,0,0,923,0
26.01.2020,12:00,645,641,0,0,272,0,0,923,0
26.01.2020,13:00,646,641,0,0,272,0,0,919,0
26.01.2020,14:00,649,647,0,0,271,0,0,925,0
26.01.2020,15:00,645,637,0,0,273,0,0,925,0
26.01.2020,16:00,646,641,0,0,273,0,0,926,0
26.01.2020,17:00,642,639,0,0,272,0,0,924,0
26.01.2020,18:00,637,648,0,0,272,0,0,917,0
26.01.2020,19:00,641,648,0,0,272,0,0,917,0
26.01.2020,20:00,636,652,0,0,272,0,0,865,0
26.01.2020,21:00,393,649,0,0,208,0,0,499,0
26.01.2020,22:00,300,543,0,0,148,0,0,396,0
26.01.2020,23:00,316,330,0,0,149,0,0,78,0
27.01.2020,00:00,318,288,0,0,150,0,0,0,0
27.01.2020,01:00,312,290,0,0,150,0,0,0,0
27.01.2020,02:00,312,279,0,0,150,0,0,0,0
27.01.2020,03:00,307,279,0,0,150,0,0,0,0
27.01.2020,04:00,311,279,0,0,150,0,0,0,0
27.01.2020,05:00,315,296,0,0,150,0,0,0,0
27.01.2020,06:00,535,545,0,0,201,0,0,0,0
27.01.2020,07:00,639,654,0,0,263,0,0,0,0
27.01.2020,08:00,635,655,0,0,273,0,0,0,0
27.01.2020,09:00,635,648,0,0,273,0,0,0,0
27.01.2020,10:00,630,646,0,0,272,0,0,0,0
27.01.2020,11:00,629,644,0,0,272,0,0,0,0
27.01.2020,12:00,624,642,0,0,269,0,0,0,0
27.01.2020,13:00,632,650,0,0,269,0,0,0,0
27.01.2020,14:00,637,657,0,0,272,0,0,0,0
27.01.2020,15:00,638,655,0,0,264,0,0,0,0
27.01.2020,16:00,639,656,0,0,265,0,0,0,0
27.01.2020,17:00,636,656,0,0,268,0,0,0,0
27.01.2020,18:00,636,654,0,0,258,0,0,0,0
27.01.2020,19:00,625,661,0,0,258,0,0,0,0
27.01.2020,20:00,636,655,0,0,259,0,0,0,0
27.01.2020,21:00,576,574,0,0,218,0,0,0,0
27.01.2020,22:00,528,130,0,0,151,0,0,0,0
27.01.2020,23:00,390,0,0,0,150,0,0,0,0
28.01.2020,00:00,322,0,0,0,150,0,0,0,0
28.01.2020,01:00,321,0,0,0,149,0,0,0,0
28.01.2020,02:00,319,0,0,0,150,0,0,0,0
28.01.2020,03:00,321,0,0,0,150,0,0,0,0
28.01.2020,04:00,319,0,0,0,150,0,0,0,0
28.01.2020,05:00,323,0,0,0,149,0,0,0,0
28.01.2020,06:00,468,0,0,0,178,0,0,0,0
28.01.2020,07:00,630,0,0,0,254,0,0,0,0
28.01.2020,08:00,621,0,0,0,245,0,0,0,0
28.01.2020,09:00,614,0,0,0,248,0,0,0,0
28.01.2020,10:00,618,0,0,0,251,0,0,0,0
28.01.2020,11:00,603,0,0,0,253,0,0,0,0
28.01.2020,12:00,604,0,0,0,257,0,0,0,0
28.01.2020,13:00,605,0,0,0,257,0,0,0,0
28.01.2020,14:00,588,0,0,0,257,0,0,0,0
28.01.2020,15:00,356,0,0,0,199,0,0,0,0
28.01.2020,16:00,319,0,0,0,149,0,0,0,0
28.01.2020,17:00,332,0,0,0,154,0,0,0,0
28.01.2020,18:00,492,0,0,0,199,0,0,0,0
28.01.2020,19:00,342,0,0,0,160,0,0,0,0
28.01.2020,20:00,319,0,0,0,150,0,0,0,0
28.01.2020,21:00,322,0,0,0,151,0,0,0,0
28.01.2020,22:00,322,0,0,0,154,0,0,0,0
28.01.2020,23:00,416,0,0,0,200,0,0,0,0
29.01.2020,00:00,518,0,0,0,198,0,0,0,0
29.01.2020,01:00,337,0,0,0,169,0,0,0,0
29.01.2020,02:00,326,0,0,0,170,0,0,0,0
29.01.2020,03:00,324,0,0,0,170,0,0,0,0
29.01.2020,04:00,320,0,0,0,170,0,0,0,0
29.01.2020,05:00,457,0,0,0,197,0,0,0,0
29.01.2020,06:00,522,0,0,0,250,0,0,0,0
29.01.2020,07:00,624,0,0,0,253,0,0,0,0
29.01.2020,08:00,622,0,0,0,252,0,0,0,0
29.01.2020,09:00,622,0,0,0,252,0,0,0,0
29.01.2020,10:00,623,0,0,0,252,0,0,0,0
29.01.2020,11:00,608,0,0,0,241,0,0,0,0
29.01.2020,12:00,527,0,0,0,215,0,0,0,0
29.01.2020,13:00,482,0,0,0,190,0,0,0,0
29.01.2020,14:00,616,0,0,0,237,0,0,0,0
29.01.2020,15:00,616,0,0,0,253,0,0,0,0
29.01.2020,16:00,622,0,0,0,255,0,0,0,0
29.01.2020,17:00,625,0,0,0,257,0,0,0,0
29.01.2020,18:00,624,0,0,0,258,0,0,0,0
29.01.2020,19:00,622,0,0,0,257,0,0,0,0
29.01.2020,20:00,593,0,0,0,251,0,0,0,0
29.01.2020,21:00,413,0,0,0,176,0,0,0,0
29.01.2020,22:00,319,0,0,0,156,0,0,0,0
29.01.2020,23:00,333,0,0,0,150,0,0,0,0
30.01.2020,00:00,422,0,0,0,150,0,0,0,0
30.01.2020,01:00,333,0,0,0,150,0,0,0,0
30.01.2020,02:00,391,0,0,0,157,0,0,0,0
30.01.2020,03:00,452,0,0,0,215,0,0,0,0
30.01.2020,04:00,450,0,0,0,220,0,0,0,0
30.01.2020,05:00,447,0,0,0,221,0,0,0,0
30.01.2020,06:00,449,0,0,0,220,0,0,0,0
30.01.2020,07:00,481,0,0,0,232,0,0,0,0
30.01.2020,08:00,625,0,0,0,251,0,0,0,0
30.01.2020,09:00,625,0,0,0,242,0,0,0,0
30.01.2020,10:00,621,0,0,0,241,0,0,0,0
30.01.2020,11:00,501,0,0,0,224,0,0,0,0
30.01.2020,12:00,448,0,0,0,220,0,0,0,0
30.01.2020,13:00,458,0,0,0,221,0,0,0,0
30.01.2020,14:00,488,0,0,0,228,0,0,0,0
30.01.2020,15:00,594,0,0,0,240,0,0,0,0
30.01.2020,16:00,621,0,0,0,244,0,0,0,0
30.01.2020,17:00,617,0,0,0,242,0,0,0,0
30.01.2020,18:00,608,0,0,0,245,0,0,0,0
30.01.2020,19:00,566,0,0,0,237,0,0,77,0
30.01.2020,20:00,595,0,0,0,218,0,0,429,0
30.01.2020,21:00,392,0,0,0,162,0,0,452,0
30.01.2020,22:00,361,0,0,0,148,0,0,409,0
30.01.2020,23:00,345,0,0,0,149,0,0,428,0
31.01.2020,00:00,17,0,0,0,148,0,0,425,0
31.01.2020,01:00,0,0,0,0,148,0,0,439,0
31.01.2020,02:00,0,0,0,0,148,0,0,464,0
31.01.2020,03:00,0,0,0,0,148,0,0,462,0
31.01.2020,04:00,0,0,0,0,148,0,0,465,0
31.01.2020,05:00,0,0,0,0,149,0,0,466,0
31.01.2020,06:00,0,0,0,0,151,0,0,583,0
31.01.2020,07:00,0,0,0,0,208,0,0,856,0
31.01.2020,08:00,0,0,0,0,244,0,0,911,0
31.01.2020,09:00,0,0,0,0,242,0,0,916,0
31.01.2020,10:00,0,0,0,0,232,0,0,914,0
31.01.2020,11:00,0,0,0,0,173,0,0,892,0
31.01.2020,12:00,0,0,0,0,149,0,0,596,0
31.01.2020,13:00,0,0,0,0,150,0,0,458,0
31.01.2020,14:00,0,0,0,0,150,0,0,708,0
31.01.2020,15:00,0,0,0,0,201,0,0,914,0
31.01.2020,16:00,0,0,0,0,244,0,0,914,0
31.01.2020,17:00,0,0,0,0,242,0,0,913,0
31.01.2020,18:00,0,0,0,0,244,0,0,912,0
31.01.2020,19:00,0,0,0,0,218,0,0,912,0
31.01.2020,20:00,0,0,0,0,149,0,0,846,0
31.01.2020,21:00,0,0,0,0,150,0,0,512,0
31.01.2020,22:00,0,0,0,0,150,0,0,455,0
31.01.2020,23:00,0,0,0,0,150,0,0,374,0
01.02.2020,00:00,0,0,0,0,150,0,0,373,0
01.02.2020,01:00,0,0,0,0,150,0,0,368,0
01.02.2020,02:00,0,0,0,0,150,0,0,369,0
01.02.2020,03:00,0,0,0,0,150,0,0,369,0
01.02.2020,04:00,0,0,0,0,149,0,0,370,0
01.02.2020,05:00,0,0,0,0,149,0,0,367,0
01.02.2020,06:00,0,0,0,0,149,0,0,372,0
01.02.2020,07:00,0,0,0,0,149,0,0,368,0
01.02.2020,08:00,0,0,0,0,149,0,0,370,0
01.02.2020,09:00,0,0,0,0,149,0,0,369,0
01.02.2020,10:00,0,0,0,0,150,0,0,367,0
01.02.2020,11:00,0,0,0,0,150,0,0,370,0
01.02.2020,12:00,0,0,0,0,150,0,0,368,0
01.02.2020,13:00,0,0,0,0,150,0,0,372,0
01.02.2020,14:00,0,0,0,0,149,0,0,370,0
01.02.2020,15:00,0,0,0,0,150,0,0,369,0
01.02.2020,16:00,0,0,0,0,151,0,0,368,0
01.02.2020,17:00,0,0,0,0,150,0,0,369,0
01.02.2020,18:00,0,0,0,0,150,0,0,366,0
01.02.2020,19:00,0,0,0,0,151,0,0,369,0
01.02.2020,20:00,0,0,0,0,150,0,0,368,0
01.02.2020,21:00,0,0,0,0,150,0,0,371,0
01.02.2020,22:00,0,0,0,0,150,0,0,371,0
01.02.2020,23:00,0,0,0,0,149,0,0,372,0
02.02.2020,00:00,0,0,0,0,151,0,0,368,0
02.02.2020,01:00,0,0,0,0,151,0,0,371,0
02.02.2020,02:00,0,0,0,0,151,0,0,368,0
02.02.2020,03:00,0,0,0,0,151,0,0,368,0
02.02.2020,04:00,0,0,0,0,151,0,0,414,0
02.02.2020,05:00,0,0,0,0,150,0,0,422,0
02.02.2020,06:00,0,0,0,0,150,0,0,429,0
02.02.2020,07:00,0,0,0,0,150,0,0,435,0
02.02.2020,08:00,0,0,0,0,150,0,0,592,0
02.02.2020,09:00,0,0,0,0,150,0,0,689,0
02.02.2020,10:00,0,0,0,0,158,0,0,908,0
02.02.2020,11:00,0,0,0,0,211,0,0,921,0
02.02.2020,12:00,0,0,0,0,238,0,0,921,0
02.02.2020,13:00,0,0,0,0,236,0,0,918,0
02.02.2020,14:00,0,0,0,0,233,0,0,920,0
02.02.2020,15:00,0,0,0,0,224,0,0,916,0
02.02.2020,16:00,0,0,0,0,236,0,0,913,0
02.02.2020,17:00,0,0,0,0,239,0,0,913,0
02.02.2020,18:00,0,0,0,0,237,0,0,914,0
02.02.2020,19:00,0,0,0,0,243,0,0,914,0
02.02.2020,20:00,0,0,0,0,206,0,0,913,0
02.02.2020,21:00,0,0,0,0,161,0,0,910,0
02.02.2020,22:00,0,0,0,0,165,0,0,911,0
02.02.2020,23:00,0,0,0,0,163,0,0,831,0
03.02.2020,00:00,0,0,0,0,152,0,0,614,0
03.02.2020,01:00,0,0,0,0,150,0,0,647,0
03.02.2020,02:00,0,0,0,0,150,0,0,606,0
03.02.2020,03:00,0,0,0,0,149,0,0,548,0
03.02.2020,04:00,0,0,0,0,151,0,0,457,0
03.02.2020,05:00,0,0,0,0,150,0,0,368,0
03.02.2020,06:00,0,0,0,0,149,0,0,369,0
03.02.2020,07:00,0,0,0,0,158,0,0,459,0
03.02.2020,08:00,0,0,0,0,152,0,0,741,0
03.02.2020,09:00,0,0,0,0,201,0,0,911,0
03.02.2020,10:00,0,0,0,0,158,0,0,917,0
03.02.2020,11:00,0,0,0,0,148,0,0,915,0
03.02.2020,12:00,0,0,0,0,148,0,0,904,0
03.02.2020,13:00,0,0,0,0,148,0,0,896,0
03.02.2020,14:00,0,0,0,0,147,0,0,906,0
03.02.2020,15:00,0,0,0,0,148,0,0,915,0
03.02.2020,16:00,0,0,0,0,181,0,0,914,0
03.02.2020,17:00,0,0,0,0,236,0,0,915,0
03.02.2020,18:00,0,0,0,0,240,0,0,914,0
03.02.2020,19:00,0,0,0,0,240,0,0,913,0
03.02.2020,20:00,0,0,0,0,238,0,0,914,0
03.02.2020,21:00,0,0,0,0,178,0,0,914,0
03.02.2020,22:00,0,0,0,0,149,0,0,915,0
03.02.2020,23:00,0,0,0,0,150,0,0,835,0
04.02.2020,00:00,0,0,0,0,150,0,0,742,0
04.02.2020,01:00,0,0,0,0,149,0,0,723,0
04.02.2020,02:00,0,0,0,0,149,0,0,499,0
04.02.2020,03:00,0,0,0,0,150,0,0,444,0
04.02.2020,04:00,0,0,0,0,150,0,0,440,0
04.02.2020,05:00,0,0,0,0,150,0,0,474,0
04.02.2020,06:00,0,0,0,0,150,0,0,734,0
04.02.2020,07:00,0,0,0,0,163,0,0,920,0
04.02.2020,08:00,0,0,0,0,227,0,0,914,0
04.02.2020,09:00,0,0,0,0,225,0,0,914,0
04.02.2020,10:00,0,0,0,0,199,0,0,914,0
04.02.2020,11:00,0,0,0,0,148,0,0,913,0
04.02.2020,12:00,0,0,0,0,187,0,0,913,0
04.02.2020,13:00,0,0,0,0,158,0,0,912,0
04.02.2020,14:00,0,0,0,0,149,0,0,772,0
04.02.2020,15:00,0,0,0,0,150,0,0,865,0
04.02.2020,16:00,0,0,0,0,214,0,0,911,0
04.02.2020,17:00,0,0,0,0,248,0,0,911,0
04.02.2020,18:00,0,0,0,0,247,0,0,912,0
04.02.2020,19:00,0,0,0,0,201,0,0,915,0
04.02.2020,20:00,0,0,0,0,148,0,0,907,0
04.02.2020,21:00,0,0,0,0,149,0,0,751,0
04.02.2020,22:00,0,0,0,0,150,0,0,698,0
04.02.2020,23:00,0,0,0,0,156,0,0,475,0
05.02.2020,00:00,0,0,0,0,162,0,0,457,0
05.02.2020,01:00,0,0,0,0,163,0,0,459,0
05.02.2020,02:00,0,0,0,0,162,0,0,458,0
05.02.2020,03:00,0,0,0,0,162,0,0,460,0
05.02.2020,04:00,0,0,0,0,161,0,0,496,0
05.02.2020,05:00,231,0,0,0,161,0,0,830,0
05.02.2020,06:00,370,0,0,0,200,0,0,914,0
05.02.2020,07:00,438,0,0,0,244,0,0,917,0
05.02.2020,08:00,577,0,0,0,244,0,0,914,0
05.02.2020,09:00,619,85,0,0,249,0,0,918,0
05.02.2020,10:00,617,305,0,0,252,0,0,926,0
05.02.2020,11:00,617,461,0,0,252,0,0,927,0
05.02.2020,12:00,628,599,0,0,254,0,0,921,0
05.02.2020,13:00,631,621,0,0,262,0,0,920,0
05.02.2020,14:00,637,620,0,0,248,0,0,917,0
05.02.2020,15:00,603,621,0,0,241,0,0,913,0
05.02.2020,16:00,632,640,0,0,258,0,0,930,0
05.02.2020,17:00,631,636,0,0,259,0,0,933,0
05.02.2020,18:00,636,621,0,0,177,0,0,931,0
05.02.2020,19:00,638,624,0,0,148,0,0,936,0
05.02.2020,20:00,641,638,0,0,188,0,0,936,0
05.02.2020,21:00,634,621,0,0,264,0,0,921,0
05.02.2020,22:00,636,627,0,0,263,0,0,920,0
05.02.2020,23:00,533,604,0,0,217,0,0,917,0
06.02.2020,00:00,286,378,0,0,148,0,0,918,0
06.02.2020,01:00,276,332,0,0,149,0,0,916,0
06.02.2020,02:00,285,341,0,0,150,0,0,918,0
06.02.2020,03:00,283,343,0,0,150,0,0,917,0
06.02.2020,04:00,281,339,0,0,150,0,0,917,0
06.02.2020,05:00,284,337,35,0,150,0,0,917,0
06.02.2020,06:00,468,537,85,0,184,0,0,917,0
06.02.2020,07:00,633,652,136,0,256,0,0,937,0
06.02.2020,08:00,641,651,205,0,263,0,0,939,0
06.02.2020,09:00,645,652,251,0,263,0,0,935,0
06.02.2020,10:00,652,653,277,0,267,0,0,936,0
06.02.2020,11:00,653,645,282,0,271,0,0,933,0
06.02.2020,12:00,638,647,299,0,272,0,0,915,0
06.02.2020,13:00,639,645,301,0,271,0,0,915,0
06.02.2020,14:00,610,649,301,0,265,0,0,915,0
06.02.2020,15:00,638,651,301,0,273,0,0,915,0
06.02.2020,16:00,642,648,301,0,276,0,0,915,0
06.02.2020,17:00,647,658,302,0,277,0,0,932,0
06.02.2020,18:00,652,612,301,0,277,0,0,934,0
06.02.2020,19:00,648,655,301,0,277,0,0,933,0
06.02.2020,20:00,649,657,301,0,277,0,0,933,0
06.02.2020,21:00,637,647,301,0,277,0,0,915,0
06.02.2020,22:00,640,649,300,0,277,0,0,914,0
06.02.2020,23:00,638,647,300,0,278,0,0,913,0
07.02.2020,00:00,635,643,301,0,276,0,0,913,0
07.02.2020,01:00,640,653,300,0,252,0,0,911,0
07.02.2020,02:00,421,647,193,0,161,0,0,914,0
07.02.2020,03:00,395,606,126,0,151,0,0,916,0
07.02.2020,04:00,622,653,199,0,222,0,0,914,0
07.02.2020,05:00,642,653,296,0,270,0,0,915,0
07.02.2020,06:00,643,659,301,0,267,0,0,935,0
07.02.2020,07:00,649,652,301,0,266,0,0,935,0
07.02.2020,08:00,641,652,300,0,267,0,0,934,0
07.02.2020,09:00,642,654,300,0,268,0,0,934,0
07.02.2020,10:00,641,655,303,0,267,0,0,934,0
07.02.2020,11:00,641,657,300,0,267,0,0,915,0
07.02.2020,12:00,638,650,300,0,269,0,0,911,0
07.02.2020,13:00,638,655,302,0,267,0,0,814,0
07.02.2020,14:00,614,652,302,0,246,0,0,718,0
07.02.2020,15:00,634,649,300,0,267,0,0,813,0
07.02.2020,16:00,639,647,301,0,267,0,0,910,0
07.02.2020,17:00,641,655,301,0,267,0,0,935,0
07.02.2020,18:00,641,652,301,0,267,0,0,935,0
07.02.2020,19:00,618,644,295,0,262,0,0,919,0
07.02.2020,20:00,359,347,190,0,190,0,0,915,0
07.02.2020,21:00,258,0,109,0,160,0,0,909,0
07.02.2020,22:00,0,0,0,0,213,0,0,917,0
07.02.2020,23:00,0,0,0,0,221,0,0,914,0
08.02.2020,00:00,0,0,0,0,220,0,0,797,0
08.02.2020,01:00,0,0,0,0,220,0,0,458,0
08.02.2020,02:00,0,0,0,0,220,0,0,465,0
08.02.2020,03:00,0,0,0,0,220,0,0,463,0
08.02.2020,04:00,0,0,0,0,220,0,0,465,0
08.02.2020,05:00,0,0,0,0,220,0,0,463,0
08.02.2020,06:00,0,0,0,0,220,0,0,464,0
08.02.2020,07:00,0,0,0,0,219,0,0,481,0
08.02.2020,08:00,0,0,0,0,219,0,0,801,0
08.02.2020,09:00,0,0,0,0,220,0,0,918,0
08.02.2020,10:00,0,0,0,0,220,0,0,845,0
08.02.2020,11:00,0,0,0,0,221,0,0,805,0
08.02.2020,12:00,0,0,0,0,220,0,0,912,0
08.02.2020,13:00,0,0,0,0,220,0,0,921,0
08.02.2020,14:00,0,0,0,0,220,0,0,923,0
08.02.2020,15:00,0,0,0,0,218,0,0,922,0
08.02.2020,16:00,0,0,0,0,220,0,0,920,0
08.02.2020,17:00,0,0,0,0,220,0,0,921,0
08.02.2020,18:00,0,0,0,0,221,0,0,915,0
08.02.2020,19:00,0,0,0,0,249,0,0,915,0
08.02.2020,20:00,0,0,0,0,206,0,0,834,0
08.02.2020,21:00,0,0,0,0,148,0,0,619,0
08.02.2020,22:00,0,0,0,0,150,0,0,489,0
08.02.2020,23:00,0,0,0,0,150,0,0,398,0
09.02.2020,00:00,0,0,0,0,150,0,0,369,0
