Datum,Uhrzeit,Generation_DE Block E GTE1[MW],Generation_DE Block E GTE2[MW],Generation_DE GuD F[MW],Generation_DE AGas0und0Dampfturbinen[MW],Generation_DE Block E[MW]
27.01.2020,23:00,0,0,551,0,0
28.01.2020,00:00,0,0,442,0,0
28.01.2020,01:00,0,0,489,0,0
28.01.2020,02:00,0,0,381,0,0
28.01.2020,03:00,0,0,360,0,0
28.01.2020,04:00,0,0,349,0,0
28.01.2020,05:00,0,0,435,0,0
28.01.2020,06:00,0,0,530,0,0
28.01.2020,07:00,0,0,552,0,0
28.01.2020,08:00,0,0,563,0,0
28.01.2020,09:00,0,0,570,0,0
28.01.2020,10:00,0,0,572,0,0
28.01.2020,11:00,0,0,576,0,0
28.01.2020,12:00,0,0,576,0,0
28.01.2020,13:00,0,0,574,0,0
28.01.2020,14:00,0,0,555,0,0
28.01.2020,15:00,0,0,554,0,0
28.01.2020,16:00,0,0,569,0,0
28.01.2020,17:00,0,0,572,0,0
28.01.2020,18:00,0,0,571,0,0
28.01.2020,19:00,0,0,571,0,0
28.01.2020,20:00,0,0,546,0,0
28.01.2020,21:00,0,0,512,0,0
28.01.2020,22:00,0,0,460,0,0
28.01.2020,23:00,0,0,480,0,0
29.01.2020,00:00,0,0,411,0,0
29.01.2020,01:00,0,0,410,0,0
29.01.2020,02:00,0,0,359,0,0
29.01.2020,03:00,0,0,347,0,0
29.01.2020,04:00,0,0,422,0,0
29.01.2020,05:00,0,0,443,0,0
29.01.2020,06:00,0,0,533,0,0
29.01.2020,07:00,0,0,567,0,0
29.01.2020,08:00,0,0,570,0,0
29.01.2020,09:00,0,0,569,0,0
29.01.2020,10:00,0,0,572,0,0
29.01.2020,11:00,0,0,552,0,0
29.01.2020,12:00,0,0,551,0,0
29.01.2020,13:00,0,0,560,0,0
29.01.2020,14:00,0,0,562,0,0
29.01.2020,15:00,0,0,587,0,0
29.01.2020,16:00,0,0,583,0,0
29.01.2020,17:00,0,0,582,0,0
29.01.2020,18:00,0,0,570,0,0
29.01.2020,19:00,0,0,571,0,0
29.01.2020,20:00,0,0,571,0,0
29.01.2020,21:00,0,0,576,0,0
29.01.2020,22:00,0,0,579,0,0
29.01.2020,23:00,0,0,475,0,0
30.01.2020,00:00,0,0,64,0,0
30.01.2020,01:00,0,0,0,0,0
30.01.2020,02:00,0,0,0,0,0
30.01.2020,03:00,0,0,0,0,0
30.01.2020,04:00,0,0,0,0,0
30.01.2020,05:00,0,0,19,0,0
30.01.2020,06:00,0,0,333,0,0
30.01.2020,07:00,0,0,533,0,0
30.01.2020,08:00,0,0,534,0,0
30.01.2020,09:00,0,0,534,0,0
30.01.2020,10:00,0,0,532,0,0
30.01.2020,11:00,0,0,529,0,0
30.01.2020,12:00,0,0,526,0,0
30.01.2020,13:00,0,0,500,0,0
30.01.2020,14:00,0,0,519,0,0
30.01.2020,15:00,0,0,566,0,0
30.01.2020,16:00,0,0,552,0,0
30.01.2020,17:00,0,0,552,0,0
30.01.2020,18:00,0,0,552,0,0
30.01.2020,19:00,0,0,552,0,0
30.01.2020,20:00,0,0,544,0,0
30.01.2020,21:00,0,0,517,0,0
30.01.2020,22:00,0,0,488,0,0
30.01.2020,23:00,0,0,238,0,0
31.01.2020,00:00,0,0,0,0,0
31.01.2020,01:00,0,0,0,0,0
31.01.2020,02:00,0,0,0,0,0
31.01.2020,03:00,0,0,0,0,0
31.01.2020,04:00,0,0,0,0,0
31.01.2020,05:00,0,0,0,0,0
31.01.2020,06:00,0,0,129,0,0
31.01.2020,07:00,0,0,502,0,0
31.01.2020,08:00,0,0,566,0,0
31.01.2020,09:00,0,0,570,0,0
31.01.2020,10:00,0,0,570,0,0
31.01.2020,11:00,0,0,565,0,0
31.01.2020,12:00,0,0,531,0,0
31.01.2020,13:00,0,0,521,0,0
31.01.2020,14:00,0,0,519,0,0
31.01.2020,15:00,0,0,519,0,0
31.01.2020,16:00,0,0,515,0,0
31.01.2020,17:00,0,0,551,0,0
31.01.2020,18:00,0,0,555,0,0
31.01.2020,19:00,0,0,515,0,0
31.01.2020,20:00,0,0,514,0,0
31.01.2020,21:00,0,0,517,0,0
31.01.2020,22:00,0,0,238,0,0
31.01.2020,23:00,0,0,0,0,0
01.02.2020,00:00,0,0,0,0,0
01.02.2020,01:00,0,0,0,0,0
01.02.2020,02:00,0,0,0,0,0
01.02.2020,03:00,0,0,0,0,0
01.02.2020,04:00,0,0,0,0,0
01.02.2020,05:00,0,0,0,0,0
01.02.2020,06:00,0,0,0,0,0
01.02.2020,07:00,0,0,15,0,0
01.02.2020,08:00,0,0,280,0,0
01.02.2020,09:00,0,0,496,0,0
01.02.2020,10:00,0,0,496,0,0
01.02.2020,11:00,0,0,496,0,0
01.02.2020,12:00,0,0,496,0,0
01.02.2020,13:00,0,0,496,0,0
01.02.2020,14:00,0,0,496,0,0
01.02.2020,15:00,0,0,497,0,0
01.02.2020,16:00,0,0,498,0,0
01.02.2020,17:00,0,0,286,0,0
01.02.2020,18:00,0,0,0,0,0
01.02.2020,19:00,0,0,0,0,0
01.02.2020,20:00,0,0,0,0,0
01.02.2020,21:00,0,0,0,0,0
01.02.2020,22:00,0,0,0,0,0
01.02.2020,23:00,0,0,0,0,0
02.02.2020,00:00,0,0,0,0,0
02.02.2020,01:00,0,0,0,0,0
02.02.2020,02:00,0,0,0,0,0
02.02.2020,03:00,0,0,0,0,0
02.02.2020,04:00,0,0,0,0,0
02.02.2020,05:00,0,0,0,0,0
02.02.2020,06:00,0,0,0,0,0
02.02.2020,07:00,0,0,0,0,0
02.02.2020,08:00,0,0,0,0,0
02.02.2020,09:00,0,0,0,0,0
02.02.2020,10:00,0,0,0,0,0
02.02.2020,11:00,0,0,10,0,0
02.02.2020,12:00,0,0,153,0,0
02.02.2020,13:00,0,0,504,0,0
02.02.2020,14:00,0,0,527,0,0
02.02.2020,15:00,0,0,528,0,0
02.02.2020,16:00,0,0,526,0,0
02.02.2020,17:00,0,0,526,0,0
02.02.2020,18:00,0,0,547,0,0
02.02.2020,19:00,0,0,561,0,0
02.02.2020,20:00,0,0,529,0,0
02.02.2020,21:00,0,0,530,0,0
02.02.2020,22:00,0,0,530,0,0
02.02.2020,23:00,0,0,298,0,0
03.02.2020,00:00,0,0,0,0,0
03.02.2020,01:00,0,0,0,0,0
03.02.2020,02:00,0,0,0,0,0
03.02.2020,03:00,0,0,0,0,0
03.02.2020,04:00,0,0,19,0,0
03.02.2020,05:00,0,0,314,0,0
03.02.2020,06:00,0,0,532,0,0
03.02.2020,07:00,0,0,560,0,0
03.02.2020,08:00,0,0,571,0,0
03.02.2020,09:00,0,0,573,0,0
03.02.2020,10:00,0,0,568,0,0
03.02.2020,11:00,0,0,560,0,0
03.02.2020,12:00,0,0,560,0,0
03.02.2020,13:00,0,0,560,0,0
03.02.2020,14:00,0,0,560,0,0
03.02.2020,15:00,0,0,558,0,0
03.02.2020,16:00,0,0,558,0,0
03.02.2020,17:00,0,0,563,0,0
03.02.2020,18:00,0,0,564,0,0
03.02.2020,19:00,0,0,567,0,0
03.02.2020,20:00,0,0,571,0,0
03.02.2020,21:00,0,0,509,0,0
03.02.2020,22:00,0,0,508,0,0
03.02.2020,23:00,0,0,480,0,0
04.02.2020,00:00,0,0,63,0,0
04.02.2020,01:00,0,0,0,0,0
04.02.2020,02:00,0,0,0,0,0
04.02.2020,03:00,0,0,0,0,0
04.02.2020,04:00,0,0,0,0,0
04.02.2020,05:00,0,0,17,0,0
04.02.2020,06:00,0,0,326,0,0
04.02.2020,07:00,0,0,570,0,0
04.02.2020,08:00,0,0,576,0,0
04.02.2020,09:00,0,0,576,0,0
04.02.2020,10:00,0,0,548,0,0
04.02.2020,11:00,0,0,538,0,0
04.02.2020,12:00,0,0,538,0,0
04.02.2020,13:00,0,0,538,0,0
04.02.2020,14:00,0,0,538,0,0
04.02.2020,15:00,0,0,531,0,0
04.02.2020,16:00,0,0,541,0,0
04.02.2020,17:00,0,0,547,0,0
04.02.2020,18:00,0,0,553,0,0
04.02.2020,19:00,0,0,558,0,0
04.02.2020,20:00,0,0,545,0,0
04.02.2020,21:00,0,0,481,0,0
04.02.2020,22:00,0,0,503,0,0
04.02.2020,23:00,0,0,462,0,0
05.02.2020,00:00,0,0,516,0,0
05.02.2020,01:00,0,0,526,0,0
05.02.2020,02:00,0,0,520,0,0
05.02.2020,03:00,0,0,541,0,0
05.02.2020,04:00,0,0,547,0,0
05.02.2020,05:00,0,0,565,0,0
05.02.2020,06:00,0,0,568,1,0
05.02.2020,07:00,0,0,592,10,0
05.02.2020,08:00,0,0,583,53,0
05.02.2020,09:00,0,0,573,92,0
05.02.2020,10:00,0,0,584,105,0
05.02.2020,11:00,0,0,579,105,0
05.02.2020,12:00,0,0,574,105,0
05.02.2020,13:00,0,0,573,105,0
05.02.2020,14:00,0,0,571,105,0
05.02.2020,15:00,0,0,573,105,0
05.02.2020,16:00,0,0,590,90,0
05.02.2020,17:00,0,0,592,88,0
05.02.2020,18:00,0,0,593,92,0
05.02.2020,19:00,0,0,593,95,0
05.02.2020,20:00,0,0,590,98,0
05.02.2020,21:00,0,0,566,91,0
05.02.2020,22:00,0,0,566,94,0
05.02.2020,23:00,0,0,497,95,0
06.02.2020,00:00,0,0,553,82,0
06.02.2020,01:00,0,0,559,75,0
06.02.2020,02:00,0,0,559,75,0
06.02.2020,03:00,0,0,559,75,0
06.02.2020,04:00,0,0,539,75,0
06.02.2020,05:00,0,0,557,75,0
06.02.2020,06:00,0,0,576,89,0
06.02.2020,07:00,0,0,577,92,0
06.02.2020,08:00,0,0,579,91,0
06.02.2020,09:00,0,0,582,85,0
06.02.2020,10:00,0,0,582,88,0
06.02.2020,11:00,0,0,590,96,0
06.02.2020,12:00,0,0,587,98,0
06.02.2020,13:00,0,0,588,95,0
06.02.2020,14:00,0,0,587,94,0
06.02.2020,15:00,0,0,583,94,0
06.02.2020,16:00,0,0,586,94,0
06.02.2020,17:00,0,0,587,95,0
06.02.2020,18:00,0,0,587,95,0
06.02.2020,19:00,0,0,588,99,0
06.02.2020,20:00,0,0,589,100,0
06.02.2020,21:00,0,0,589,101,0
06.02.2020,22:00,0,0,583,103,0
06.02.2020,23:00,0,0,586,103,0
07.02.2020,00:00,0,0,587,83,0
07.02.2020,01:00,0,0,592,76,0
07.02.2020,02:00,0,0,592,76,0
07.02.2020,03:00,0,0,592,76,0
07.02.2020,04:00,0,0,590,76,0
07.02.2020,05:00,0,0,585,76,0
07.02.2020,06:00,0,0,573,92,0
07.02.2020,07:00,0,0,592,95,0
07.02.2020,08:00,0,0,592,96,0
07.02.2020,09:00,0,0,591,96,0
07.02.2020,10:00,0,0,596,97,0
07.02.2020,11:00,0,0,595,91,0
07.02.2020,12:00,0,0,595,88,0
07.02.2020,13:00,0,0,593,94,0
07.02.2020,14:00,0,0,589,94,0
07.02.2020,15:00,0,0,588,94,0
07.02.2020,16:00,0,0,588,93,0
07.02.2020,17:00,0,0,590,93,0
07.02.2020,18:00,0,0,592,97,0
07.02.2020,19:00,0,0,593,99,0
07.02.2020,20:00,0,0,573,89,0
07.02.2020,21:00,0,0,566,13,0
07.02.2020,22:00,0,0,556,0,0
07.02.2020,23:00,0,0,576,0,0
08.02.2020,00:00,0,0,503,0,0
08.02.2020,01:00,0,0,474,0,0
08.02.2020,02:00,0,0,491,0,0
08.02.2020,03:00,0,0,494,0,0
08.02.2020,04:00,0,0,489,0,0
08.02.2020,05:00,0,0,495,0,0
08.02.2020,06:00,0,0,491,0,0
08.02.2020,07:00,0,0,495,0,0
08.02.2020,08:00,0,0,547,0,0
08.02.2020,09:00,0,0,561,0,0
08.02.2020,10:00,0,0,561,0,0
08.02.2020,11:00,0,0,502,0,0
08.02.2020,12:00,0,0,499,0,0
08.02.2020,13:00,0,0,501,0,0
08.02.2020,14:00,0,0,510,0,0
08.02.2020,15:00,0,0,569,0,0
08.02.2020,16:00,0,0,568,0,0
08.02.2020,17:00,0,0,567,0,0
08.02.2020,18:00,0,0,567,0,0
08.02.2020,19:00,0,0,565,0,0
08.02.2020,20:00,0,0,557,0,0
08.02.2020,21:00,0,0,556,0,0
08.02.2020,22:00,0,0,496,0,0
08.02.2020,23:00,0,0,421,0,0
09.02.2020,00:00,0,0,373,0,0
09.02.2020,01:00,0,0,366,0,0
09.02.2020,02:00,0,0,354,0,0
09.02.2020,03:00,0,0,347,0,0
09.02.2020,04:00,0,0,343,0,0
09.02.2020,05:00,0,0,52,0,0
09.02.2020,06:00,0,0,0,0,0
09.02.2020,07:00,0,0,0,0,0
09.02.2020,08:00,0,0,0,0,0
09.02.2020,09:00,0,0,0,0,0
09.02.2020,10:00,0,0,0,0,0
09.02.2020,11:00,0,0,0,0,0
09.02.2020,12:00,0,0,0,0,0
09.02.2020,13:00,0,0,0,0,0
09.02.2020,14:00,0,0,0,0,0
09.02.2020,15:00,0,0,0,0,0
09.02.2020,16:00,0,0,0,0,0
09.02.2020,17:00,0,0,0,0,0
09.02.2020,18:00,0,0,0,0,0
09.02.2020,19:00,0,0,0,0,0
09.02.2020,20:00,0,0,0,0,0
09.02.2020,21:00,0,0,0,0,0
09.02.2020,22:00,0,0,0,0,0
09.02.2020,23:00,0,0,0,0,0
10.02.2020,00:00,0,0,0,0,0
10.02.2020,01:00,0,0,0,0,0
10.02.2020,02:00,0,0,0,0,0
10.02.2020,03:00,0,0,10,0,0
10.02.2020,04:00,0,0,150,0,0
10.02.2020,05:00,0,0,342,0,0
10.02.2020,06:00,0,0,432,0,0
10.02.2020,07:00,0,0,458,0,0
10.02.2020,08:00,0,0,474,0,0
10.02.2020,09:00,0,0,436,0,0
10.02.2020,10:00,0,0,511,0,0
10.02.2020,11:00,0,0,508,0,0
10.02.2020,12:00,0,0,382,0,0
10.02.2020,13:00,0,0,369,0,0
10.02.2020,14:00,0,0,404,0,0
10.02.2020,15:00,0,0,497,0,0
10.02.2020,16:00,0,0,507,0,0
10.02.2020,17:00,0,0,509,0,0
10.02.2020,18:00,0,0,521,0,0
10.02.2020,19:00,0,0,517,0,0
10.02.2020,20:00,0,0,484,0,0
10.02.2020,21:00,0,0,371,0,0
10.02.2020,22:00,0,0,58,0,0
10.02.2020,23:00,0,0,0,0,0
11.02.2020,00:00,0,0,0,0,0
11.02.2020,01:00,0,0,0,0,0
11.02.2020,02:00,0,0,0,0,0
11.02.2020,03:00,0,0,0,0,0
11.02.2020,04:00,0,0,18,0,0
11.02.2020,05:00,0,0,247,0,0
11.02.2020,06:00,0,0,471,0,0
11.02.2020,07:00,0,0,514,0,0
11.02.2020,08:00,0,0,512,0,0
11.02.2020,09:00,0,0,503,0,0
11.02.2020,10:00,0,0,505,0,0
11.02.2020,11:00,0,0,490,0,0
11.02.2020,12:00,0,0,369,0,0
11.02.2020,13:00,0,0,367,0,0
11.02.2020,14:00,0,0,367,0,0
11.02.2020,15:00,0,0,369,0,0
11.02.2020,16:00,0,0,373,0,0
11.02.2020,17:00,0,0,492,0,0
11.02.2020,18:00,0,0,502,0,0
11.02.2020,19:00,0,0,544,0,0
11.02.2020,20:00,0,0,492,0,0
11.02.2020,21:00,0,0,368,0,0
11.02.2020,22:00,0,0,242,0,0
11.02.2020,23:00,0,0,0,0,0
12.02.2020,00:00,0,0,0,0,0
12.02.2020,01:00,0,0,0,0,0
12.02.2020,02:00,0,0,0,0,0
12.02.2020,03:00,0,0,0,0,0
12.02.2020,04:00,0,0,18,0,0
12.02.2020,05:00,0,0,256,0,0
12.02.2020,06:00,0,0,490,0,0
12.02.2020,07:00,0,0,541,0,0
12.02.2020,08:00,0,0,494,0,0
12.02.2020,09:00,0,0,492,0,0
12.02.2020,10:00,0,0,493,0,0
12.02.2020,11:00,0,0,496,0,0
12.02.2020,12:00,0,0,512,0,0
12.02.2020,13:00,0,0,505,0,0
12.02.2020,14:00,0,0,547,0,0
12.02.2020,15:00,0,0,540,0,0
12.02.2020,16:00,0,0,535,0,0
12.02.2020,17:00,0,0,547,0,0
12.02.2020,18:00,0,0,557,0,0
12.02.2020,19:00,0,0,560,0,0
12.02.2020,20:00,0,0,552,0,0
12.02.2020,21:00,0,0,552,0,0
12.02.2020,22:00,0,0,501,0,0
12.02.2020,23:00,0,0,388,0,0
13.02.2020,00:00,0,0,436,0,0
13.02.2020,01:00,0,0,433,0,0
13.02.2020,02:00,0,0,444,0,0
13.02.2020,03:00,0,0,447,0,0
13.02.2020,04:00,0,0,529,0,0
13.02.2020,05:00,0,0,505,0,0
13.02.2020,06:00,0,0,571,0,0
13.02.2020,07:00,0,0,575,0,0
13.02.2020,08:00,0,0,571,0,0
13.02.2020,09:00,0,0,572,0,0
13.02.2020,10:00,0,0,571,0,0
13.02.2020,11:00,0,0,572,0,0
13.02.2020,12:00,0,0,572,0,0
13.02.2020,13:00,0,0,551,0,0
13.02.2020,14:00,0,0,549,0,0
13.02.2020,15:00,0,0,563,0,0
13.02.2020,16:00,0,0,575,0,0
13.02.2020,17:00,0,0,576,0,0
13.02.2020,18:00,0,0,576,0,0
13.02.2020,19:00,0,0,574,0,0
13.02.2020,20:00,0,0,568,0,0
13.02.2020,21:00,0,0,571,0,0
13.02.2020,22:00,0,0,580,0,0
13.02.2020,23:00,0,0,579,0,0
14.02.2020,00:00,0,0,568,0,0
14.02.2020,01:00,0,0,569,0,0
14.02.2020,02:00,0,0,547,0,0
14.02.2020,03:00,0,0,541,0,0
14.02.2020,04:00,0,0,541,0,0
14.02.2020,05:00,0,0,569,0,0
14.02.2020,06:00,0,0,573,5,0
14.02.2020,07:00,0,0,578,33,0
14.02.2020,08:00,0,0,580,39,0
14.02.2020,09:00,0,0,585,0,0
14.02.2020,10:00,0,0,588,0,0
14.02.2020,11:00,0,0,581,3,0
14.02.2020,12:00,0,0,543,41,0
14.02.2020,13:00,0,0,567,3,0
14.02.2020,14:00,0,0,545,0,0
14.02.2020,15:00,0,0,539,0,0
14.02.2020,16:00,0,0,579,0,0
14.02.2020,17:00,0,0,578,0,0
14.02.2020,18:00,0,0,587,0,0
14.02.2020,19:00,0,0,572,0,0
14.02.2020,20:00,0,0,314,0,0
14.02.2020,21:00,0,0,0,0,0
14.02.2020,22:00,0,0,0,0,0
14.02.2020,23:00,0,0,0,0,0
15.02.2020,00:00,0,0,0,0,0
15.02.2020,01:00,0,0,0,0,0
15.02.2020,02:00,0,0,0,0,0
15.02.2020,03:00,0,0,0,0,0
15.02.2020,04:00,0,0,0,0,0
15.02.2020,05:00,0,0,0,0,0
15.02.2020,06:00,0,0,0,0,0
15.02.2020,07:00,0,0,0,0,0
15.02.2020,08:00,0,0,0,0,0
15.02.2020,09:00,0,0,0,0,0
15.02.2020,10:00,0,0,0,0,0
15.02.2020,11:00,0,0,0,0,0
15.02.2020,12:00,0,0,0,0,0
15.02.2020,13:00,0,0,0,0,0
15.02.2020,14:00,0,0,0,0,0
15.02.2020,15:00,0,0,0,8,0
15.02.2020,16:00,0,0,0,49,0
15.02.2020,17:00,0,0,0,26,0
15.02.2020,18:00,0,0,0,0,0
15.02.2020,19:00,0,0,0,0,0
15.02.2020,20:00,0,0,0,0,0
15.02.2020,21:00,0,0,0,0,0
15.02.2020,22:00,0,0,0,0,0
15.02.2020,23:00,0,0,0,0,0
16.02.2020,00:00,0,0,0,0,0
16.02.2020,01:00,0,0,0,0,0
16.02.2020,02:00,0,0,0,0,0
16.02.2020,03:00,0,0,0,0,0
16.02.2020,04:00,0,0,0,0,0
16.02.2020,05:00,0,0,0,0,0
16.02.2020,06:00,0,0,0,0,0
16.02.2020,07:00,0,0,0,0,0
16.02.2020,08:00,0,0,0,0,0
16.02.2020,09:00,0,0,0,0,0
16.02.2020,10:00,0,0,0,0,0
16.02.2020,11:00,0,0,0,0,0
16.02.2020,12:00,0,0,0,0,0
16.02.2020,13:00,0,0,0,0,0
16.02.2020,14:00,0,0,0,0,0
16.02.2020,15:00,0,0,0,0,0
16.02.2020,16:00,0,0,0,0,0
16.02.2020,17:00,0,0,0,0,0
16.02.2020,18:00,0,0,0,0,0
16.02.2020,19:00,0,0,0,0,0
16.02.2020,20:00,0,0,0,0,0
16.02.2020,21:00,0,0,0,0,0
16.02.2020,22:00,0,0,0,0,0
16.02.2020,23:00,0,0,0,0,0
17.02.2020,00:00,0,0,0,0,0
17.02.2020,01:00,0,0,0,0,0
17.02.2020,02:00,0,0,0,0,0
17.02.2020,03:00,0,0,0,0,0
17.02.2020,04:00,0,0,0,0,0
17.02.2020,05:00,0,0,0,0,0
17.02.2020,06:00,0,0,0,0,0
17.02.2020,07:00,0,0,287,0,0
17.02.2020,08:00,0,0,496,0,0
17.02.2020,09:00,0,0,493,0,0
17.02.2020,10:00,0,0,495,0,0
17.02.2020,11:00,0,0,495,0,0
17.02.2020,12:00,0,0,495,0,0
17.02.2020,13:00,0,0,492,0,0
17.02.2020,14:00,0,0,489,0,0
17.02.2020,15:00,0,0,490,0,0
17.02.2020,16:00,0,0,492,0,0
17.02.2020,17:00,0,0,564,0,0
17.02.2020,18:00,0,0,573,0,0
17.02.2020,19:00,0,0,572,0,0
17.02.2020,20:00,0,0,481,0,0
17.02.2020,21:00,0,0,415,0,0
17.02.2020,22:00,0,0,410,0,0
17.02.2020,23:00,0,0,273,0,0
18.02.2020,00:00,0,0,0,0,0
18.02.2020,01:00,0,0,0,0,0
18.02.2020,02:00,0,0,0,0,0
18.02.2020,03:00,0,0,0,0,0
18.02.2020,04:00,0,0,0,0,0
18.02.2020,05:00,0,0,19,0,0
18.02.2020,06:00,0,0,291,0,0
18.02.2020,07:00,0,0,571,0,0
18.02.2020,08:00,0,0,546,0,0
18.02.2020,09:00,0,0,497,4,0
18.02.2020,10:00,0,0,374,32,0
18.02.2020,11:00,0,0,346,70,0
18.02.2020,12:00,0,0,386,35,0
18.02.2020,13:00,0,0,349,0,0
18.02.2020,14:00,0,0,494,0,0
18.02.2020,15:00,0,0,495,0,0
18.02.2020,16:00,0,0,495,0,0
18.02.2020,17:00,0,0,569,0,0
18.02.2020,18:00,0,0,581,0,0
18.02.2020,19:00,0,0,582,0,0
18.02.2020,20:00,0,0,495,0,0
18.02.2020,21:00,0,0,469,0,0
18.02.2020,22:00,0,0,415,0,0
18.02.2020,23:00,0,0,303,0,0
19.02.2020,00:00,0,0,8,0,0
19.02.2020,01:00,0,0,0,0,0
19.02.2020,02:00,0,0,0,0,0
19.02.2020,03:00,0,0,0,0,0
19.02.2020,04:00,0,0,20,0,0
19.02.2020,05:00,0,0,260,0,0
19.02.2020,06:00,0,0,537,0,0
19.02.2020,07:00,0,0,576,0,0
19.02.2020,08:00,0,0,578,0,0
19.02.2020,09:00,0,0,578,0,0
19.02.2020,10:00,0,0,578,0,0
19.02.2020,11:00,0,0,578,0,0
19.02.2020,12:00,0,0,554,0,0
19.02.2020,13:00,0,0,530,0,0
19.02.2020,14:00,0,0,540,0,0
19.02.2020,15:00,0,0,530,0,0
19.02.2020,16:00,0,0,518,0,0
19.02.2020,17:00,0,0,586,0,0
19.02.2020,18:00,0,0,589,0,0
19.02.2020,19:00,0,0,591,0,0
19.02.2020,20:00,0,0,586,0,0
19.02.2020,21:00,0,0,577,0,0
19.02.2020,22:00,0,0,560,0,0
19.02.2020,23:00,0,0,533,0,0
20.02.2020,00:00,0,0,577,0,0
20.02.2020,01:00,0,0,543,0,0
20.02.2020,02:00,0,0,544,0,0
20.02.2020,03:00,0,0,543,0,0
20.02.2020,04:00,0,0,543,0,0
20.02.2020,05:00,0,0,534,0,0
20.02.2020,06:00,0,0,559,0,0
20.02.2020,07:00,0,0,584,0,0
20.02.2020,08:00,0,0,584,0,0
20.02.2020,09:00,0,0,581,0,0
20.02.2020,10:00,0,0,578,0,0
20.02.2020,11:00,0,0,579,0,0
20.02.2020,12:00,0,0,577,0,0
20.02.2020,13:00,0,0,543,0,0
20.02.2020,14:00,0,0,548,0,0
20.02.2020,15:00,0,0,549,0,0
20.02.2020,16:00,0,0,547,0,0
20.02.2020,17:00,0,0,563,0,0
20.02.2020,18:00,0,0,568,0,0
20.02.2020,19:00,0,0,569,0,0
20.02.2020,20:00,0,0,529,0,0
20.02.2020,21:00,0,0,487,0,0
20.02.2020,22:00,0,0,236,0,0
20.02.2020,23:00,0,0,0,0,0
21.02.2020,00:00,0,0,0,0,0
21.02.2020,01:00,0,0,0,0,0
21.02.2020,02:00,0,0,0,0,0
21.02.2020,03:00,0,0,0,0,0
21.02.2020,04:00,0,0,20,0,0
21.02.2020,05:00,0,0,265,0,0
21.02.2020,06:00,0,0,493,0,0
21.02.2020,07:00,0,0,548,0,0
21.02.2020,08:00,0,0,547,0,0
21.02.2020,09:00,0,0,548,0,0
21.02.2020,10:00,0,0,497,0,0
21.02.2020,11:00,0,0,415,0,0
21.02.2020,12:00,0,0,454,0,0
21.02.2020,13:00,0,0,413,0,0
21.02.2020,14:00,0,0,413,0,0
21.02.2020,15:00,0,0,496,0,0
21.02.2020,16:00,0,0,496,0,0
21.02.2020,17:00,0,0,536,0,0
21.02.2020,18:00,0,0,556,0,0
21.02.2020,19:00,0,0,555,0,0
21.02.2020,20:00,0,0,538,0,0
21.02.2020,21:00,0,0,497,0,0
21.02.2020,22:00,0,0,426,0,0
21.02.2020,23:00,0,0,304,0,0
22.02.2020,00:00,0,0,9,0,0
22.02.2020,01:00,0,0,0,0,0
22.02.2020,02:00,0,0,0,0,0
22.02.2020,03:00,0,0,0,0,0
22.02.2020,04:00,0,0,0,0,0
22.02.2020,05:00,0,0,0,0,0
22.02.2020,06:00,0,0,0,0,0
22.02.2020,07:00,0,0,0,0,0
22.02.2020,08:00,0,0,0,0,0
22.02.2020,09:00,0,0,0,0,0
22.02.2020,10:00,0,0,0,0,0
22.02.2020,11:00,0,0,0,0,0
22.02.2020,12:00,0,0,0,0,0
22.02.2020,13:00,0,0,0,0,0
22.02.2020,14:00,0,0,0,0,0
22.02.2020,15:00,0,0,0,0,0
22.02.2020,16:00,0,0,0,0,0
22.02.2020,17:00,0,0,0,0,0
22.02.2020,18:00,0,0,0,0,0
22.02.2020,19:00,0,0,0,0,0
22.02.2020,20:00,0,0,0,0,0
22.02.2020,21:00,0,0,0,0,0
22.02.2020,22:00,0,0,0,0,0
22.02.2020,23:00,0,0,0,0,0
23.02.2020,00:00,0,0,0,0,0
23.02.2020,01:00,0,0,0,0,0
23.02.2020,02:00,0,0,0,0,0
23.02.2020,03:00,0,0,0,0,0
23.02.2020,04:00,0,0,0,0,0
23.02.2020,05:00,0,0,0,0,0
23.02.2020,06:00,0,0,0,0,0
23.02.2020,07:00,0,0,0,0,0
23.02.2020,08:00,0,0,0,0,0
23.02.2020,09:00,0,0,0,0,0
23.02.2020,10:00,0,0,0,0,0
23.02.2020,11:00,0,0,0,0,0
23.02.2020,12:00,0,0,0,0,0
23.02.2020,13:00,0,0,0,0,0
23.02.2020,14:00,0,0,0,0,0
23.02.2020,15:00,0,0,0,0,0
23.02.2020,16:00,0,0,0,0,0
23.02.2020,17:00,0,0,0,0,0
23.02.2020,18:00,0,0,45,0,0
23.02.2020,19:00,0,0,188,0,0
23.02.2020,20:00,0,0,346,0,0
23.02.2020,21:00,0,0,346,0,0
23.02.2020,22:00,0,0,346,0,0
23.02.2020,23:00,0,0,346,0,0
24.02.2020,00:00,0,0,348,0,0
24.02.2020,01:00,0,0,348,0,0
24.02.2020,02:00,0,0,348,0,0
24.02.2020,03:00,0,0,348,0,0
24.02.2020,04:00,0,0,350,0,0
24.02.2020,05:00,0,0,489,0,0
24.02.2020,06:00,0,0,572,0,0
24.02.2020,07:00,0,0,580,0,0
24.02.2020,08:00,0,0,580,0,0
24.02.2020,09:00,0,0,580,0,0
24.02.2020,10:00,0,0,580,0,0
24.02.2020,11:00,0,0,576,0,0
24.02.2020,12:00,0,0,573,0,0
